,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI
1975-10-22,10.37,1.33,8.86,0,10.9735722477441,371.65178510391405,0.0,0.0760823064574394,0.0,0,0,2.67491651625777,1,90.71,90.71,90.71,90.71,11.52604828,7.87,1.51,0,0,0.0,22.2374341795852,0.040730271,5.77,5.73,-0.015020380152246,8.3,1240.0,2.322,8.052,101.75,-0.006430189,60.4,73.6,54.4
1975-10-23,10.37,1.33,8.86,0,11.038111859028302,371.65178510391405,0.0,0.0760823064574394,0.0,0,0,2.69097964409242,2,91.24,91.24,91.24,91.24,11.59339263,7.87,1.51,0,0,0.0,22.369050002911703,0.04049324,5.66,5.72,-0.0217286904081024,8.3,1240.0,2.272,7.992000000000001,101.89,-0.006430189,60.4,73.6,54.4
1975-10-24,10.37,1.34,8.86,0,10.867948083755,371.65178510391405,0.0,0.0760823064574394,0.0,0,0,2.64982813182072,3,89.83,89.83,89.83,89.83,11.41423126,7.87,1.51,0,0,0.0,22.025024393449996,0.041128392,5.64,5.66,-0.00917354959113204,8.3,1240.0,2.342,8.002,101.84,-0.006430189,60.4,73.6,54.4
1975-10-27,10.37,1.34,8.86,0,10.8562653966627,371.65178510391405,0.0,0.0760823064574394,0.0,0,0,2.6473125848640096,4,89.73,89.73,89.73,89.73,11.40152478,7.87,1.51,0,0,0.0,22.002163137727898,0.041173786000000004,5.67,5.72,-0.0187766856225259,8.3,1240.0,2.282,8.002,102.02,-0.057272641,60.4,73.6,54.4
1975-10-28,10.37,1.34,8.86,0,10.951055115459,371.65178510391405,0.0,0.0760823064574394,0.0,0,0,2.6707593502937703,5,90.51,90.51,90.51,90.51,11.50063532,7.87,1.51,1,0,0.0,22.195093129056698,0.040818519,5.63,5.63,-0.0226560027557233,8.3,1240.0,2.362,7.992000000000001,102.1,-0.057272641,60.4,73.6,54.4
1975-10-29,10.36,1.34,8.81,0,10.8159567084203,371.65178510391405,0.0,0.0760823064574394,0.0,0,0,2.63814493182434,4,89.39,89.39,89.39,89.39,11.35832274,7.87,1.55,1,0,0.0,21.922093095177104,0.041329505,5.67,5.56,-0.00298581465052053,8.3,1240.0,2.4219999999999997,7.982,102.02,-0.057272641,60.4,73.6,54.4
1975-10-30,10.36,1.34,8.81,0,10.8066897374158,371.65178510391405,0.0,0.0760823064574394,0.0,0,0,2.63621840561956,3,89.31,89.31,89.31,89.31,11.34815756,7.87,1.55,1,0,0.0,21.904120662764697,0.041366082,5.64,5.46,0.00239481263069835,8.3,1240.0,2.4619999999999997,7.922000000000001,101.81,-0.057272641,60.4,73.6,54.4
1975-10-31,10.36,1.34,8.81,0,10.774430468370301,371.65178510391405,0.0,0.0760823064574394,0.0,0,0,2.62868204151574,2,89.04,89.04,89.04,89.04,11.31385006,7.87,1.55,1,0,0.0,21.839541755903696,0.041490627,5.65,5.51,0.00297046809788387,8.3,1240.0,2.4019999999999997,7.912000000000001,101.61,-0.057272641,60.4,73.6,54.4
1975-11-03,10.36,1.34,8.81,0,10.6598807602662,371.65178510391405,0.0,0.0760823064574394,0.0,0,1,2.6010691471424,1,88.09,88.09,88.09,88.09,11.1931385,7.87,1.55,1,0,0.0,21.6081506909943,0.041937178,5.65,5.57,0.0138130686657748,8.3,1240.0,2.4019999999999997,7.972,101.59,-0.057272641,60.4,73.6,54.4
1975-11-04,10.36,1.34,8.81,0,10.7111137187547,371.65178510391405,0.0,0.0760823064574394,0.0,0,1,2.61390419413538,0,88.51,88.51,88.51,88.51,11.24650572,7.87,1.55,0,0,0.0,21.712805065178,0.04173728,4.94,5.57,0.0149695893880761,8.3,1240.0,,,,-0.057272641,60.4,73.6,54.4
1975-11-05,10.36,1.34,8.78,0,10.788974757716401,371.65178510391405,0.0,0.0760823064574394,0.0,0,1,2.63323847757923,0,89.15,89.15,89.15,89.15,11.32782719,7.87,1.58,0,0,0.0,21.871447469229697,0.041436762,2.99,5.53,0.0223481120387475,8.3,1240.0,2.3819999999999997,7.912000000000001,102.07,-0.057272641,60.4,73.6,54.4
1975-11-06,10.36,1.34,8.78,0,10.837795378798198,371.65178510391405,0.0,0.0760823064574394,0.0,0,1,2.64548702497864,0,89.55,89.55,89.55,89.55,11.37865311,7.87,1.58,0,0,0.0,21.9712283389354,0.041250787000000004,5.31,5.51,0.0162317093770768,8.3,1240.0,2.432,7.942,101.83,-0.057272641,60.4,73.6,54.4
1975-11-07,10.36,1.34,8.78,0,10.811580985139802,371.65178510391405,0.0,0.0760823064574394,0.0,0,1,2.6394203617583902,0,89.33,89.33,89.33,89.33,11.35069886,7.87,1.58,0,0,0.0,21.9188929992205,0.041353711,5.22,5.38,0.0179240817831065,8.6,1240.0,2.532,7.912000000000001,101.94,-0.057272641,64.2,75.3,55.5
1975-11-10,10.36,1.34,8.78,0,10.8132021528529,371.65178510391405,0.0,0.0760823064574394,0.0,0,1,2.6401484807639903,0,89.34,89.34,89.34,89.34,11.351969500000001,7.87,1.58,0,0,0.0,21.9229872959867,0.041350414,5.18,5.3,0.0231850482610973,8.6,1240.0,2.602,7.902,101.92,-0.057272641,64.2,75.3,55.5
1975-11-11,10.36,1.34,8.78,0,10.8777633278723,371.65178510391405,0.0,0.0760823064574394,0.0,0,1,2.6562436010671497,0,89.87,89.87,89.87,89.87,11.41931385,7.87,1.58,0,0,0.0,22.0546918159122,0.041107879,5.18,5.3,0.0122273305533657,8.6,1240.0,,,,-0.057272641,64.2,75.3,55.5
1975-11-12,10.32,1.34,8.76,0,11.0379534093431,371.65178510391405,0.0,0.0682082500265335,0.0,0,1,2.6956909866113903,0,91.19,91.19,91.19,91.19,11.58703939,7.87,1.56,0,0,-0.00629924514472471,22.3802998838805,0.040514137,5.35,5.36,-0.0136234079742541,8.6,1240.0,2.592,7.952000000000001,101.99,-0.057272641,64.2,75.3,55.5
1975-11-13,10.32,1.34,8.76,0,11.0202146701207,371.65178510391405,0.0,0.0682082500265335,0.0,0,1,2.69168966091943,0,91.04,91.04,91.04,91.04,11.56797967,7.87,1.56,0,0,-0.00472443385854353,22.3451531320613,0.040582197,5.23,5.37,-0.0157631658555616,8.6,1240.0,2.602,7.972,102.3,-0.057272641,64.2,75.3,55.5
1975-11-14,10.32,1.34,8.76,0,10.952017797938302,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.69005062291677,0,90.97,90.97,90.97,90.97,11.54441624,7.88,1.56,0,0,0.00123395003933791,22.2077047254238,0.04061386,5.18,5.45,-0.0162143942513743,8.6,1240.0,2.612,8.062000000000001,102.71,-0.057272641,64.2,75.3,55.5
1975-11-17,10.32,1.34,8.76,0,11.011461689355901,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.7049709414201897,0,91.46,91.46,91.46,91.46,11.60659898,7.88,1.56,0,1,0.00171286817259401,22.329075596181603,0.040396704,5.31,5.45,-0.0196760405161886,8.6,1240.0,2.6319999999999997,8.082,103.31,-0.057272641,64.2,75.3,55.5
1975-11-18,10.32,1.34,8.76,0,10.9565287539793,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.69179695522526,1,91.0,91.0,91.0,91.0,11.54822335,7.88,1.56,0,0,0.00219178630585012,22.218512424232802,0.040601343,5.35,5.47,-0.00342631961155533,8.6,1458.0,2.662,8.132,103.08,-0.057272641,64.2,75.3,55.5
1975-11-19,10.34,1.34,8.75,0,10.8341633975333,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.66205595542345,2,89.98,89.98,89.98,89.98,11.41878173,7.88,1.59,0,0,0.00109589315292506,21.9711903453885,0.041062035,5.28,5.47,0.010382796445613001,8.6,1458.0,2.6719999999999997,8.142000000000001,102.93,-0.057272641,64.2,75.3,55.5
1975-11-20,10.34,1.34,8.75,0,10.7936673294379,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.6524279253377796,3,89.64,89.64,89.64,89.64,11.37563452,7.88,1.59,0,0,0.0,21.889882435331604,0.041218224,5.3,5.46,0.017464440536316003,8.6,1458.0,2.662,8.122,102.64,-0.057272641,64.2,75.3,55.5
1975-11-21,10.34,1.28,8.75,0,10.7808633197892,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.64960397981423,4,89.53,89.53,89.53,89.53,11.36167513,7.88,1.59,0,0,0.0,21.8647301289236,0.041269309,5.26,5.6,0.0124207888821184,8.6,1458.0,2.612,8.212,102.94,-0.057272641,64.2,75.3,55.5
1975-11-24,10.34,1.28,8.75,0,10.8017758272489,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.6550660615690496,5,89.7,89.7,89.7,89.7,11.38324873,7.88,1.59,1,0,0.0,21.907958399538604,0.041191538,5.31,5.52,-0.004370355773636789,8.6,1458.0,2.642,8.162,102.95,-0.057272641,64.2,75.3,55.5
1975-11-25,10.34,1.28,8.75,0,10.923847578618501,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.68539252541893,4,90.71,90.71,90.71,90.71,11.51142132,7.88,1.59,1,0,0.0,22.156366036387897,0.040733333,5.26,5.56,-0.0351242743284875,8.6,1458.0,2.602,8.162,102.94,-0.057272641,64.2,75.3,55.5
1975-11-26,10.31,1.28,8.81,0,10.9519927868068,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.6926326188561602,3,90.94,90.94,90.94,90.94,11.54060914,7.88,1.5,1,0,0.0,22.214277168221397,0.040630749,5.34,5.55,-0.0349191276574841,8.6,1458.0,2.602,8.152000000000001,103.23,-0.05110443,64.2,75.3,55.5
1975-11-28,10.31,1.28,8.81,0,10.9885704472126,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.7019464964441497,2,91.24,91.24,91.24,91.24,11.578680199999999,7.88,1.5,1,0,0.0,22.289296284074503,0.040497589,5.29,5.54,-0.0498878077785754,8.6,1458.0,2.602,8.142000000000001,103.53,-0.05110443,64.2,75.3,55.5
1975-12-01,10.31,1.28,8.81,0,10.9203672378525,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.68549801115682,1,90.67,90.67,90.67,90.67,11.50634518,7.88,1.5,1,0,0.0,22.1517740378434,0.040752616,5.31,5.55,-0.0407445699251963,8.6,1458.0,2.572,8.122,103.37,-0.05110443,64.2,75.3,55.5
1975-12-02,10.31,1.28,8.81,0,10.7594149188171,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.6462407368070497,0,89.33,89.33,89.33,89.33,11.33629442,7.88,1.5,0,0,0.0,21.826093911657,0.041364372,5.29,5.57,-0.0232161790395638,8.6,1458.0,2.532,8.102,103.39,-0.05110443,64.2,75.3,55.5
1975-12-03,10.34,1.28,8.81,0,10.5514734007246,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.59542401097625,0,87.6,87.6,87.6,87.6,11.11675127,7.88,1.53,0,0,0.0,21.4050650753346,0.042181724000000004,4.96,5.56,0.00523094020222444,8.6,1458.0,2.542,8.102,103.36,-0.05110443,64.2,75.3,55.5
1975-12-04,10.34,1.28,8.81,0,10.5808119676564,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.6029662514370497,0,87.84,87.84,87.84,87.84,11.14720812,7.88,1.53,0,0,0.0,21.465376309474102,0.042066925,5.24,5.61,-0.000691964902897077,8.6,1458.0,2.492,8.102,103.17,-0.05110443,64.2,75.3,55.5
1975-12-05,10.34,1.28,8.81,0,10.4586546718721,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.5731721120529,0,86.82,86.82,86.82,86.82,11.42368421,7.6,1.53,0,0,0.0,21.2177665238341,0.042561602999999996,5.31,5.58,0.0113246917180859,8.3,1458.0,2.572,8.152000000000001,103.55,-0.05110443,64.2,75.3,55.5
1975-12-08,10.34,1.28,8.81,0,10.4894794752101,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.5810132467509503,0,87.07,87.07,87.07,87.07,11.45657895,7.6,1.53,0,0,0.0,21.2805136693465,0.042439854000000006,5.32,5.58,0.0114051433043906,8.3,1458.0,2.572,8.152000000000001,103.48,-0.05110443,64.2,75.3,55.5
1975-12-09,10.34,1.28,8.81,0,10.517898277907301,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.5882628348525496,0,87.3,87.3,87.3,87.3,11.48684211,7.6,1.53,0,0,0.0,21.338380539729897,0.042328497,5.23,5.68,0.01825266102659,8.3,1458.0,2.512,8.192,103.63,-0.05110443,64.2,75.3,55.5
1975-12-10,10.35,1.28,8.83,0,10.612588785482698,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.61181998404198,0,88.08,88.08,88.08,88.08,11.58947368,7.6,1.52,0,0,0.0,21.5306995356063,0.041954104000000006,5.09,5.64,0.011826447864049,8.3,1458.0,2.592,8.232000000000001,103.6,-0.05110443,64.2,75.3,55.5
1975-12-11,10.35,1.28,8.83,0,10.579565534441901,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.6039490444372,0,87.8,87.8,87.8,87.8,11.55263158,7.6,1.52,0,0,0.0,21.4639152479978,0.04208835,5.25,5.56,0.0181410138141698,8.3,1458.0,2.602,8.162,103.65,-0.05110443,64.2,75.3,55.5
1975-12-12,10.35,1.28,8.83,0,10.5838935963678,372.611299179054,0.0,0.0736877157911588,0.0,0,1,2.6052706956076603,0,87.83,87.83,87.83,87.83,11.55657895,7.6,1.52,0,0,0.0,21.4729089164012,0.04207397400000001,5.19,5.56,0.0107265261329917,8.3,1458.0,2.562,8.122,103.75,-0.05110443,64.2,75.3,55.5
1975-12-15,10.35,1.28,8.83,0,10.6159395285751,373.57081325419296,0.0,0.0736877157911588,0.0,0,1,2.61341497694746,0,88.09,88.09,88.09,88.09,11.59078947,7.6,1.52,0,1,0.0,21.538137994232603,0.04194979099999999,5.23,5.51,0.000309222691489302,8.3,1458.0,2.552,8.062000000000001,103.92,-0.05110443,64.2,75.3,55.5
1975-12-16,10.35,1.28,8.83,0,10.717891113138899,373.57081325419296,0.0,0.0639315408457941,0.0,0,1,2.63876778846608,0,88.93,88.93,88.93,88.93,11.70131579,7.6,1.52,0,0,-0.007804939956291791,21.745197636921898,0.041553549,5.18,5.51,-0.00251347413584276,8.3,1375.0,2.492,8.002,103.8,-0.05110443,64.2,75.3,55.5
1975-12-17,10.37,1.28,8.86,0,10.7451280809951,373.57081325419296,0.0,0.0639315408457941,0.0,0,1,2.64572785232322,0,89.15,89.15,89.15,89.15,11.73026316,7.6,1.51,0,0,-0.00585370496721885,21.8006735611829,0.041451005,4.93,5.45,0.00320570066960089,8.3,1375.0,2.502,7.952000000000001,103.61,-0.05110443,64.2,75.3,55.5
1975-12-18,10.37,1.28,8.86,0,10.7016852735602,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.6544696902698397,0,89.43,89.43,89.43,89.43,11.76710526,7.6,1.51,0,0,0.00190517803209769,21.712746041717896,0.041321225,5.22,5.44,0.00886224740261623,8.3,1375.0,2.522,7.962000000000001,103.54,-0.05110443,64.2,75.3,55.5
1975-12-19,10.37,1.28,8.86,0,10.6270657699321,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.63620224644334,1,88.8,88.8,88.8,88.8,11.68421053,7.6,1.51,0,0,0.00240450101860974,21.561561355821,0.041614382000000005,5.21,5.28,0.0145996010093318,8.3,1375.0,2.602,7.882000000000001,103.47,-0.05110443,64.2,75.3,55.5
1975-12-22,10.37,1.28,8.86,0,10.548844358415,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.61704119686248,2,88.14,88.14,88.14,88.14,11.59736842,7.6,1.51,0,0,0.00290382400512179,21.403065479491,0.041925994,5.24,5.34,0.0180571947563262,8.3,1375.0,2.532,7.872000000000001,103.42,-0.05110443,64.2,75.3,55.5
1975-12-23,10.37,1.28,8.86,0,10.6202253702997,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.6349918163921804,3,88.73,88.73,88.73,88.73,11.675,7.6,1.51,0,0,0.0014519120025609,21.5481049955553,0.041647212,5.18,5.33,0.0160570472781461,8.3,1375.0,2.542,7.872000000000001,103.32,-0.05110443,64.2,75.3,55.5
1975-12-24,10.36,1.28,8.81,0,10.708374109644302,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.65710292633151,4,89.46,89.46,89.46,89.46,11.77105263,7.6,1.55,0,0,0.0,21.7271687415,0.041307368,5.02,5.27,0.0157095099430938,8.3,1375.0,2.552,7.822,103.33,-0.05110443,64.2,75.3,55.5
1975-12-26,10.36,1.38,8.81,0,10.8037174953825,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.68099972907061,5,90.25,90.25,90.25,90.25,11.875,7.6,1.55,1,0,0.0,21.920834020141395,0.040945346,5.15,5.17,0.0252310981452978,8.3,1375.0,2.582,7.752000000000001,103.38,-0.051051611,64.2,75.3,55.5
1975-12-29,10.36,1.38,8.81,0,10.7901311720067,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.67786759351469,4,90.13,90.13,90.13,90.13,11.85921053,7.6,1.55,1,0,0.0,21.8934816562636,0.04099942,5.1,5.18,0.0367753951397681,8.3,1375.0,2.572,7.752000000000001,103.5,-0.051051611,64.2,75.3,55.5
1975-12-30,10.36,1.38,8.81,0,10.7478080116466,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.6676042704786,3,89.77,89.77,89.77,89.77,11.81184211,7.6,1.55,1,0,0.0,21.807820357807604,0.041163396,5.3,5.18,0.0452572915313351,8.3,1375.0,2.552,7.732,103.51,-0.051051611,64.2,75.3,55.5
1975-12-31,10.33,1.38,8.72,0,10.7988711819365,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.6805177532813302,2,90.19,90.19,90.19,90.19,11.86710526,7.6,1.61,1,0,0.0,21.9116446302912,0.040971265,5.37,5.2,0.0472721724091758,8.3,1375.0,2.562,7.7620000000000005,103.51,-0.051051611,64.2,75.3,55.5
1976-01-02,10.33,1.38,8.72,0,10.884666646624,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.70205235043672,1,90.9,90.9,90.9,90.9,11.96052632,7.6,1.61,1,0,0.0,22.085945844914605,0.040650811,5.28,5.2,0.0433350741841399,8.3,1375.0,2.572,7.772,103.49,-0.051051611,64.2,75.3,55.5
1976-01-05,10.33,1.38,8.72,0,11.086633204912697,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.75242417890337,0,92.58,92.58,92.58,92.58,12.18157895,7.6,1.61,0,0,0.0,22.4959741783497,0.039912714,5.29,5.23,0.0394553512764783,8.3,1375.0,2.512,7.742000000000001,102.99,-0.051051611,64.2,75.3,55.5
1976-01-06,10.33,1.38,8.72,0,11.201202992972698,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.7811008698137702,0,93.53,93.53,93.53,93.53,12.30657895,7.6,1.61,0,0,0.0,22.7286713687039,0.039506888999999996,5.05,5.15,0.0213258600897631,8.3,1375.0,2.492,7.642,103.0,-0.051051611,64.2,75.3,55.5
1976-01-07,10.55,1.38,8.66,0,11.252310963715699,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.7940225510673,0,93.95,93.95,93.95,93.95,12.36184211,7.6,1.89,0,0,0.0,22.8325997550746,0.039329853,4.26,5.08,0.0330376568681404,8.3,1375.0,2.612,7.692,102.91,-0.051051611,64.2,75.3,55.5
1976-01-08,10.55,1.38,8.66,0,11.328578956551098,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.81319152271268,0,94.58,94.58,94.58,94.58,12.44473684,7.6,1.89,0,0,0.0,22.9875841070467,0.039067456,4.84,5.0,0.0209879795411456,8.3,1375.0,2.742,7.742000000000001,103.0,-0.051051611,63.1,64.4,54.9
1976-01-09,10.55,1.38,8.66,0,11.3736583041169,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.8246299955941003,0,94.95,94.95,94.95,94.95,12.41176471,7.65,1.89,0,0,0.0,23.0793945052743,0.0389148,4.73,4.87,0.0211117006710792,8.3,1375.0,2.772,7.642,103.22,-0.051051611,63.1,64.4,54.9
1976-01-12,10.55,1.38,8.66,0,11.5397347952362,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.86611631347713,0,96.33,96.33,96.33,96.33,12.59215686,7.65,1.89,0,0,0.0,23.416738173306697,0.038356905,4.74,4.83,0.0201935054285804,8.3,1375.0,2.802,7.632000000000001,103.2,-0.051051611,63.1,64.4,54.9
1976-01-13,10.55,1.38,8.66,0,11.449457057071399,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.84393726493949,0,95.57,95.57,95.57,95.57,12.49281046,7.65,1.89,0,0,0.0,23.233883198147897,0.038661514,4.78,4.83,0.0335876428392091,8.3,1375.0,2.812,7.642,103.25,-0.051051611,63.1,64.4,54.9
1976-01-14,10.5,1.38,8.63,0,11.6371253610481,373.57081325419296,0.0,0.0711911008585986,0.0,0,1,2.8907925526658897,0,97.13,97.13,97.13,97.13,12.69673203,7.65,1.87,0,0,0.0,23.6150548345442,0.038040165,4.78,4.85,0.0111071559650564,8.3,1375.0,2.862,7.712000000000001,103.12,-0.051051611,63.1,64.4,54.9
1976-01-15,10.5,1.38,8.63,0,11.5755971016111,373.57081325419296,0.0,0.0634541183564461,0.0,0,1,2.8757497020005696,0,96.61,96.61,96.61,96.61,12.62875817,7.65,1.87,0,0,-0.00618958600172199,23.4905390870182,0.038244504,4.81,4.84,0.0144426349294566,8.3,1375.0,2.892,7.732,103.1,-0.051051611,63.1,64.4,54.9
1976-01-16,10.5,1.38,8.63,0,11.560432644164699,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.88779217438395,0,97.0,97.0,97.0,97.0,12.67973856,7.65,1.87,0,0,-0.00031395531869363196,23.460105970545897,0.038090329,4.82,4.87,0.022286292632212,8.3,1375.0,2.9219999999999997,7.792000000000001,103.15,-0.051051611,63.1,64.4,54.9
1976-01-19,10.5,1.38,8.63,0,11.7185774393145,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.92752353623794,0,98.32,98.32,98.32,98.32,12.85228758,7.65,1.87,0,1,0.00015138263608741002,23.781381291269003,0.037578541,4.79,4.79,0.0135091371380746,8.3,1309.0,2.972,7.7620000000000005,103.09,-0.051051611,63.1,64.4,54.9
1976-01-20,10.5,1.38,8.63,0,11.7837705965999,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.9440359204515696,0,98.86,98.86,98.86,98.86,12.92287582,7.65,1.87,0,0,0.000616720590868439,23.914029475394603,0.037372876,4.76,4.83,0.0019052934017912602,8.3,1309.0,2.8819999999999997,7.712000000000001,103.16,-0.051051611,63.1,64.4,54.9
1976-01-21,10.43,1.38,8.6,0,11.710694542335599,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.9260061129821606,1,98.24,98.24,98.24,98.24,12.84183007,7.65,1.83,0,0,0.00108205854564947,23.7660733219201,0.037608335,4.83,4.79,0.00273919529232054,8.3,1309.0,2.992,7.782,103.69,-0.051051611,63.1,64.4,54.9
1976-01-22,10.43,1.38,8.6,0,11.6876771320533,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.92048302269037,2,98.04,98.04,98.04,98.04,12.81568627,7.65,1.83,0,0,0.0,23.71970498386,0.037684651,4.77,4.79,0.0206885922821588,8.3,1309.0,3.012,7.8020000000000005,103.77,-0.051051611,63.1,64.4,54.9
1976-01-23,10.43,1.42,8.6,0,11.827989614475602,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.95576961517663,3,99.21,99.21,99.21,99.21,12.96862745,7.65,1.83,0,0,0.0,24.0048121751842,0.037239429,4.72,4.68,0.0162875563885711,8.3,1309.0,3.102,7.782,103.83,-0.051051611,63.1,64.4,54.9
1976-01-26,10.43,1.42,8.6,0,11.884860089265699,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.9702062449987503,4,99.68,99.68,99.68,99.68,13.03006536,7.65,1.83,0,0,0.0,24.1205804216137,0.037063046,4.77,4.74,0.0116610371645302,8.3,1309.0,3.052,7.792000000000001,103.68,-0.087157685,63.1,64.4,54.9
1976-01-27,10.43,1.42,8.6,0,11.812960293154,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.9524637769456397,5,99.07,99.07,99.07,99.07,12.950326800000001,7.65,1.83,1,0,0.0,23.975006326356002,0.037290452,4.79,4.75,0.0208656904999826,8.3,1309.0,3.052,7.8020000000000005,103.66,-0.087157685,63.1,64.4,54.9
1976-01-28,10.37,1.42,8.58,0,11.749397007293197,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.93680482689749,4,98.53,98.53,98.53,98.53,12.87973856,7.65,1.79,1,0,0.0,23.8463477610055,0.037494018999999996,5.12,4.71,0.0335184012056819,8.3,1309.0,3.122,7.832000000000001,103.72,-0.087157685,63.1,64.4,54.9
1976-01-29,10.37,1.42,8.58,0,11.9386453085472,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.9843327032228704,3,100.11,100.11,100.11,100.11,13.08627451,7.65,1.79,1,0,0.0,24.2307945337155,0.036901472000000005,4.82,4.68,0.00258469817849163,8.3,1309.0,3.142,7.822,103.74,-0.087157685,63.1,64.4,54.9
1976-01-30,10.37,1.42,8.58,0,12.0289306852763,379.008059679982,0.0,0.0688644110846934,0.0,0,1,3.00712711648888,2,100.86,100.86,100.86,100.86,13.18431373,7.65,1.79,1,0,0.0,24.4143931807271,0.03662707,4.84,4.73,-0.0141765462391962,8.3,1309.0,3.072,7.8020000000000005,103.88,-0.087157685,63.1,64.4,54.9
1976-02-02,10.37,1.42,8.58,0,12.030966770955802,379.008059679982,0.0,0.0688644110846934,0.0,0,1,3.0078618397695296,1,100.87,100.87,100.87,100.87,13.18562092,7.65,1.79,1,0,0.0,24.4188800757617,0.036623439,4.87,4.8,-0.0126641811193103,8.3,1309.0,3.002,7.8020000000000005,103.52,-0.087157685,63.1,64.4,54.9
1976-02-03,10.37,1.42,8.58,0,12.0687865744506,379.008059679982,0.0,0.0688644110846934,0.0,0,1,3.01754242845036,0,101.18,101.18,101.18,101.18,13.22614379,7.65,1.79,0,0,0.0,24.4959970222839,0.036511231,4.81,4.91,-0.0072320567406313,8.3,1309.0,2.912,7.822,103.6,-0.087157685,63.1,64.4,54.9
1976-02-04,10.31,1.42,8.57,0,12.156712256505699,379.008059679982,0.0,0.0688644110846934,0.0,0,1,3.03975028911053,0,101.91,101.91,101.91,101.91,13.32156863,7.65,1.74,0,0,0.0,24.6748172671475,0.036249694,4.71,4.96,-0.0114344513845625,8.3,1309.0,2.892,7.852,103.32,-0.087157685,63.1,64.4,54.9
1976-02-05,10.31,1.42,8.57,0,11.976231194549598,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.9948488095799903,0,100.39,100.39,100.39,100.39,13.12287582,7.65,1.74,0,0,0.0,24.3088419269274,0.036798549,4.77,4.92,-0.00157584088284063,8.3,1309.0,2.912,7.832000000000001,103.45,-0.087157685,63.1,64.4,54.9
1976-02-06,10.31,1.42,8.57,0,11.8661144003731,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.96754292862036,0,99.46,99.46,99.46,99.46,13.00130719,7.65,1.74,0,0,0.0,24.085680019808397,0.037143032,4.76,4.9,0.001926663418609,7.8,1309.0,2.9819999999999998,7.882000000000001,103.49,-0.087157685,63.1,64.4,54.9
1976-02-09,10.31,1.42,8.57,0,11.8860335145299,379.008059679982,0.0,0.0688644110846934,0.0,0,1,2.9727548516010804,0,99.62,99.62,99.62,99.62,13.02222222,7.65,1.74,0,0,0.0,24.126460202445802,0.037083775,4.7,4.84,-0.00592211089319298,7.8,1309.0,3.022,7.862,103.29,-0.087157685,63.1,64.4,54.9
