,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL
1987-08-24,10.79,3.26,9.67,0,19.727025077516803,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,17.031939787885598,3,333.33,331.92,335.9,335.89,22.66009517,14.71,1.12,0,0,0.0,33.278194998056804,0.025526565,6.77,6.17,-0.0112666145960531,6.0,1611.0,2.415,8.774,97.39,0.077911347,64.0,74.3,57.5,33480.0,10.09757029,30720.0,1128.0,6.39
1987-08-25,10.79,3.26,9.66,0,19.932674043397103,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,17.2095036026953,4,336.77,333.33,337.89,333.37,22.89394969,14.71,1.13,0,0,0.0,33.6115179486791,0.025272535,6.85,6.18,-0.0411291047864027,6.0,1611.0,2.332,8.721,97.98,0.077911347,64.0,74.3,57.5,30720.0,9.145293959,44880.0,1120.0,6.39
1987-08-26,10.79,3.26,9.68,0,19.8045102237483,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,17.098872579335197,5,334.57,334.46,337.39,336.77,22.74439157,14.71,1.11,1,0,0.0,33.382000129408695,0.025445477999999997,7.24,6.25,-0.0399070024422247,6.0,1611.0,2.318,8.769,97.75,0.029215151,64.0,74.3,57.5,53880.0,7.639659862,31320.0,1102.0,6.39
1987-08-27,10.8,3.26,9.71,0,19.6177102027122,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.9376340187286,4,331.38,331.1,334.57,334.56,22.52753229,14.71,1.09,1,0,0.0,33.0540039537816,0.025697253,6.9,6.29,-0.0349089069158256,6.0,1611.0,2.4859999999999998,8.957,97.02,0.029215151,64.0,74.3,57.5,53580.0,8.794667667999999,30720.0,1110.0,6.39
1987-08-28,10.85,3.26,9.76,0,19.3630488160186,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.7175970713272,3,327.04,327.03,331.38,331.37,22.67961165,14.42,1.09,1,0,0.0,32.6117041025012,0.026045185,6.84,6.31,-0.0327492099163911,6.0,1611.0,2.4930000000000003,8.996,97.09,0.029215151,64.0,74.3,57.5,53820.0,7.751537118,30660.0,1111.0,6.39
1987-08-31,10.88,3.26,9.79,0,19.528744700141,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.860473620262198,2,329.8,326.99,330.09,327.03,22.87101248,14.42,1.09,1,0,0.0,32.8773397492726,0.025834079,6.95,6.25,-0.0511187090415558,6.0,1611.0,2.5780000000000003,8.967,97.41,0.029215151,64.0,74.3,57.5,31020.0,9.886008074,49680.0,1111.0,6.39
1987-09-01,10.92,3.26,9.8,0,19.1520147628545,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.5350756693462,1,323.4,322.83,332.18,329.81,22.42718447,14.42,1.12,1,0,0.0,32.230197149335,0.026352322999999997,6.84,6.12,-0.030377259104069,6.0,1611.0,2.77,9.085,96.89,0.029215151,64.0,74.3,57.5,53760.0,16.27705651,38040.0,1105.0,6.39
1987-09-02,10.91,3.26,9.87,0,19.0523808063749,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.4489255430455,0,321.68,318.76,324.53,323.4,22.30790569,14.42,1.04,0,0,0.0,32.0497703401859,0.026500258999999998,6.77,6.09,-0.0148770034998989,6.0,1611.0,2.972,9.244,96.31,0.029215151,64.0,74.3,57.5,46500.0,16.0545893,32640.0,1084.0,6.39
1987-09-03,11.0,3.26,9.91,0,18.9675304574642,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.3755496689095,0,320.21,317.39,324.29,321.47,22.20596394,14.42,1.09,0,0,0.0,31.8944058504095,0.026629102,6.84,6.19,0.00487379432325817,6.0,1611.0,2.8939999999999997,9.249,96.19,0.029215151,64.0,74.3,57.5,41160.0,13.61136146,31320.0,1066.0,6.39
1987-09-04,11.1,3.26,9.96,0,18.7618057215135,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.197844137937903,0,316.7,316.53,322.03,320.21,21.96255201,14.42,1.14,0,0,0.0,31.536130373229103,0.026931752000000003,6.85,6.38,0.0192963747052793,6.0,1611.0,2.708,9.289,96.45,0.029215151,64.0,74.3,57.5,53940.0,13.67213314,31620.0,1064.0,6.39
1987-09-08,11.08,3.26,10.05,0,18.5779531759902,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.0390428228148,0,313.56,308.56,316.7,316.68,21.74479889,14.42,1.03,0,0,0.0,31.215008250570897,0.02720904,7.15,6.44,0.0125896041419789,6.0,1611.0,2.8310000000000004,9.482000000000001,96.27,0.029215151,62.7,77.4,59.3,46200.0,13.65838272,30660.0,1060.0,6.39
1987-09-09,11.18,3.26,10.19,0,18.601449874961602,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.0592537262164,0,313.92,312.29,315.41,313.6,21.76976422,14.42,0.99,0,0,0.0,31.2423786675582,0.027185422,7.23,6.43,0.00233872326745299,6.0,1611.0,2.8169999999999997,9.446,96.72,0.029215151,62.7,77.4,59.3,31500.0,12.61942658,46860.0,1062.0,6.39
1987-09-10,11.26,3.26,10.17,0,18.7938478206618,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.225264782857302,0,317.13,313.92,317.59,313.92,21.99237171,14.42,1.09,0,0,0.0,31.5531736962291,0.026917757999999996,7.19,6.33,-0.00760583502114063,6.0,1611.0,2.847,9.38,96.84,0.029215151,62.7,77.4,59.3,30720.0,9.064217492000001,39540.0,1062.0,6.39
1987-09-11,11.15,3.26,10.17,0,19.0834902632801,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.4752012460368,0,321.98,317.13,322.45,317.14,22.32871012,14.42,0.98,0,0,0.0,32.026734037945,0.026519689,7.13,6.35,-0.0229991985042623,6.0,1611.0,2.7689999999999997,9.33,97.06,0.029215151,62.7,77.4,59.3,30660.0,8.615060182,48840.0,1060.0,6.39
1987-09-14,11.24,3.26,10.18,0,19.1509130512482,550.756458676887,0.01565473,0.0385179724356748,0.0,0,0,16.5332834736097,0,323.08,320.4,323.81,322.02,22.40499307,14.42,1.06,0,0,0.0,32.1270850176926,0.026436766,7.24,6.34,-0.0402229565393215,6.0,1611.0,2.7680000000000002,9.325,97.49,0.029215151,62.7,77.4,59.3,46860.0,8.658343606,31680.0,1049.0,6.39
1987-09-15,11.26,3.26,10.26,0,18.8365674757735,554.575263089901,0.01565473,0.037605147178315,0.0,0,0,16.2618116998058,0,317.74,317.63,323.08,323.07,22.03467406,14.42,1.0,0,0,-0.000730260205887845,31.5873773293227,0.026888561000000002,7.42,6.34,0.0048808063557354,6.0,1611.0,2.9410000000000003,9.487,97.08,0.029215151,62.7,77.4,59.3,45840.0,9.79965973,30660.0,1048.0,6.39
1987-09-16,11.38,3.26,10.34,0,18.6680001278606,554.575263089901,0.01565473,0.037605147178315,0.0,0,0,16.1162117763689,0,314.86,314.61,319.5,317.75,21.83495146,14.42,1.04,0,0,-0.000547695154415884,31.292567675240303,0.027142071,7.26,6.34,0.0192483215758379,6.0,1611.0,2.98,9.493,97.21,0.029215151,62.7,77.4,59.3,52680.0,14.56262478,42840.0,1046.0,6.39
1987-09-17,11.44,3.26,10.33,0,18.592682950885102,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.1215923270023,0,314.93,313.45,316.08,314.94,21.83980583,14.42,1.11,0,0,0.0031421091838840396,31.1542892308212,0.027143597999999998,7.09,6.38,0.0144285244363437,6.0,1582.0,2.806,9.36,97.31,0.029215151,62.7,77.4,59.3,50580.0,10.0694176,31380.0,1038.0,6.39
1987-09-18,11.45,3.26,10.3,0,18.5907615714967,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.1198128431799,0,314.86,314.86,316.99,314.98,21.83495146,14.42,1.15,0,0,0.00244786441364901,31.139057050687104,0.027157321,7.05,6.42,0.0160184986545232,6.0,1582.0,2.747,9.381,96.71,0.029215151,62.7,77.4,59.3,30660.0,5.192385722,31500.0,1034.0,6.39
1987-09-21,11.45,3.26,10.28,0,18.3378688708876,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,15.900446881610401,1,310.54,310.12,317.66,314.92,21.53536755,14.42,1.17,0,1,0.00175361964341399,30.7037930389953,0.027542907999999998,7.32,6.51,0.039281627493077,6.0,1582.0,2.7560000000000002,9.442,96.96,0.029215151,62.7,77.4,59.3,53460.0,11.46420792,33000.0,1032.0,6.39
1987-09-22,11.41,3.26,10.24,0,18.8692120838212,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.3610262191374,2,319.5,308.69,319.51,310.54,22.15672677,14.42,1.17,0,0,0.000876809821706993,31.581087379323396,0.026778076,7.54,6.49,0.00615731914615336,6.0,1582.0,2.708,9.361,97.63,0.029215151,62.7,77.4,59.3,32520.0,18.13911375,54000.0,1035.0,6.39
1987-09-23,11.43,3.26,10.22,0,18.971272958856698,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.4493725962421,3,321.19,319.12,321.83,319.49,22.273925100000003,14.42,1.21,0,0,0.0,31.7394285260008,0.026644715,7.74,6.47,0.00132023700076982,6.0,1582.0,2.6660000000000004,9.381,97.52,0.029215151,62.7,77.4,59.3,40380.0,13.70408209,34200.0,1026.0,6.39
1987-09-24,11.42,3.26,10.24,0,18.886686888609397,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.3758929291488,4,319.72,319.12,322.01,321.09,22.17198336,14.42,1.18,0,0,0.0,31.5855611748522,0.026774792000000002,7.35,6.41,0.0228486679970752,6.0,1582.0,2.685,9.524,97.26,0.029215151,62.7,77.4,59.3,51300.0,9.231559112000001,34920.0,1033.0,6.39
1987-09-25,11.41,2.93,10.29,0,18.914920975393898,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.400238442035402,5,320.16,318.1,320.55,319.72,22.20249653,14.42,1.12,1,0,0.0,31.6204008929757,0.026746052000000003,7.27,6.5,0.0237260611925517,6.0,1582.0,2.67,9.514,97.38,0.029215151,62.7,77.4,59.3,33600.0,7.01888732,47580.0,1038.0,6.39
1987-09-28,11.44,2.93,10.26,0,19.0967850881695,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.5577719882303,4,323.2,320.16,325.33,320.16,22.41331484,14.42,1.18,1,0,0.0,31.9118194371676,0.026502461,7.48,6.53,0.0142978794535693,6.0,1582.0,2.733,9.494,97.68,0.001609849,62.7,77.4,59.3,30660.0,13.71499674,47940.0,1043.0,6.39
1987-09-29,11.39,2.93,10.32,0,19.0098146682384,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.4822229284138,3,321.69,320.27,324.63,323.2,22.30859917,14.42,1.07,1,0,0.0,31.754007242347498,0.02663488,7.9,6.69,-0.008401095391634009,6.0,1582.0,2.7769999999999997,9.658999999999999,98.47,0.001609849,62.7,77.4,59.3,52260.0,12.06556472,32700.0,1043.0,6.39
1987-09-30,11.5,2.93,10.41,0,19.0203378078637,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.4912055607065,2,321.83,320.16,322.53,321.69,22.31830791,14.42,1.09,1,0,0.0,31.7591034141002,0.026631308,8.38,6.61,-0.0109726313332754,6.0,1582.0,2.801,9.587,98.58,0.001609849,62.7,77.4,59.3,48000.0,12.07732233,41760.0,1045.0,6.39
1987-10-01,11.54,2.93,10.34,0,19.347678166967,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.7748461709743,1,327.33,321.83,327.34,321.83,22.69972261,14.42,1.2,1,0,0.0,32.2927727626942,0.026191713,7.71,6.63,-0.0417605060365328,6.0,1582.0,2.748,9.649,98.46,0.001609849,62.7,77.4,59.3,30720.0,8.724176514,54000.0,1052.0,6.39
1987-10-02,11.48,2.93,10.35,0,19.3937088416748,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.8145751837889,0,328.07,327.22,328.94,327.33,22.75104022,14.42,1.13,0,0,0.0,32.3566480923393,0.026139045,7.42,6.66,-0.0539004807036746,5.9,1582.0,2.701,9.577,98.69,0.001609849,62.7,77.4,59.3,30780.0,7.17696209,44340.0,1064.0,6.39
1987-10-05,11.56,2.93,10.39,0,19.3965898439111,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.8168937589037,0,328.08,326.09,328.57,328.07,22.7517337,14.42,1.17,0,0,0.0,32.348511325396,0.026144659,7.45,6.68,-0.0593408251458382,5.9,1582.0,2.9560000000000004,9.692,98.37,0.001609849,62.7,77.4,59.3,38340.0,8.259226938,31320.0,1068.0,6.39
1987-10-06,11.57,2.93,10.43,0,18.8749998954629,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.3645495838167,0,319.22,319.17,328.08,328.08,22.13730929,14.42,1.14,0,0,0.0,31.466394477648898,0.026876896,7.32,6.55,-0.0155248633594196,5.9,1582.0,2.957,9.671,98.11,0.001609849,62.7,77.4,59.3,54000.0,12.99643627,30720.0,1071.0,6.39
1987-10-07,11.59,2.93,10.39,0,18.837013278870998,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.3314963928047,0,318.54,315.78,319.39,319.22,22.09015257,14.42,1.2,0,0,0.0,31.3908900946059,0.026940874,7.3,6.56,-0.0433751268328859,5.9,1582.0,3.011,9.734,97.58,0.001609849,62.1,77.3,60.0,50460.0,16.82361202,30720.0,1075.0,6.39
1987-10-08,11.55,2.93,10.58,0,18.5801889025257,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.1087411265932,0,314.16,312.02,319.34,318.54,21.78640777,14.42,0.9700000000000011,0,0,0.0,30.9510729137567,0.027323177,7.55,6.69,-0.0532355766175023,5.9,1582.0,2.9219999999999997,9.823,97.27,0.001609849,62.1,77.3,60.0,51240.0,12.01715242,31260.0,1080.0,6.39
1987-10-09,11.66,2.93,10.6,0,18.399605000668302,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,15.952102315324,0,311.07,310.97,315.04,314.16,21.57212205,14.42,1.06,0,0,0.0,30.6386630731987,0.027602243999999998,7.58,6.75,-0.0963206905524003,5.9,1582.0,2.9610000000000003,9.888,96.99,0.001609849,62.1,77.3,60.0,48720.0,10.46665728,35760.0,1084.0,6.39
1987-10-12,11.68,2.93,10.66,0,18.3023873237414,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,15.8677525629037,0,309.39,306.76,311.07,311.07,21.4556172,14.42,1.02,0,0,0.0,30.4653206762322,0.027759821,7.58,6.75,-0.31986454042448303,5.9,1582.0,,,96.99,0.001609849,62.1,77.3,60.0,48480.0,13.72681982,30720.0,1086.0,6.39
1987-10-13,11.76,2.93,10.6,0,18.6080472577018,554.575263089901,0.01565473,0.0419891962868499,0.0,0,0,16.1326592003368,0,314.52,309.39,314.53,309.39,21.81137309,14.42,1.16,0,0,0.0,30.962273217116604,0.027314612999999998,7.65,6.74,-0.284313331900895,5.9,1582.0,2.6689999999999996,9.867,97.4,0.001609849,62.1,77.3,60.0,30660.0,8.753782286,53880.0,1086.0,6.39
1987-10-14,11.72,2.93,10.7,0,18.0605419875167,554.575263089901,0.01565473,0.0383462050083487,0.0,0,0,15.657951062282699,0,305.23,304.78,314.52,314.52,21.16712899,14.42,1.02,0,0,-0.0029143930228009603,30.040135847880396,0.028153763,7.59,7.19,-0.167218955731676,5.9,1582.0,2.8089999999999997,10.195,96.62,0.001609849,62.1,77.3,60.0,52620.0,15.11981902,30660.0,1086.0,6.39
1987-10-15,11.78,2.93,10.85,0,17.639545635754896,554.575263089901,0.01565473,0.0383462050083487,0.0,0,0,15.292967825372902,0,298.08,298.07,305.23,305.21,20.67128988,14.42,0.93,0,0,-0.0021857947671007198,29.3292851471242,0.02883707,7.76,7.07,-0.183488100153367,5.9,1582.0,2.985,10.234,96.34,0.001609849,62.1,77.3,60.0,53940.0,21.9005384,30660.0,1088.0,6.39
1987-10-16,11.82,2.93,10.85,0,16.6730545548037,556.696821097131,0.01565473,0.0418396583429086,0.0,0,0,14.505712279284001,0,282.7,281.52,298.92,298.08,19.60471567,14.42,0.9700000000000011,0,0,0.0013375661562474,27.712839968409995,0.030414623999999998,7.55,6.93,-0.130618805728298,5.9,1582.0,3.245,10.131,96.24,0.001609849,62.1,77.3,60.0,53460.0,33.08542418,31500.0,1088.0,6.39
1987-10-19,11.82,2.93,11.06,0,13.2621793713097,556.696821097131,0.01565473,0.0418396583429086,0.0,0,0,11.538653091673801,0,224.84,224.83,282.7,282.7,15.59223301,14.42,0.76,0,0,0.00136747374503567,22.0375562182467,0.038252422,7.61,6.39,0.0119561469473253,5.9,1582.0,2.9210000000000003,9.647,95.67,0.001609849,62.1,77.3,60.0,54000.0,79.78141968,30660.0,1098.0,6.39
1987-10-20,12.04,2.93,10.74,0,13.971079328041801,556.696821097131,0.01565473,0.0418396583429086,0.0,0,0,12.155787158120802,0,236.83,216.46,245.62,225.06,16.42371706,14.42,1.3,0,0,0.0013973813338239401,23.208912448309196,0.036326204,7.07,5.86,-0.0160452677235661,5.9,1669.0,3.5239999999999996,9.399,97.08,0.001609849,62.1,77.3,60.0,41280.0,100.22276490000002,34020.0,1105.0,6.39
1987-10-21,11.87,2.93,10.7,0,15.244178482066697,556.696821097131,0.01565473,0.0418396583429086,0.0,0,0,13.263700050221601,1,258.38,236.83,259.26,236.83,17.91816921,14.42,1.17,0,0,0.000698690666911972,25.3159185041925,0.033305965,6.47,5.6,-0.10275633583803,5.9,1669.0,3.5860000000000003,9.312999999999999,97.33,0.001609849,62.1,77.3,60.0,30660.0,47.68447212,38820.0,1124.0,6.39
1987-10-22,11.8,2.93,10.49,0,14.648266760422802,556.696821097131,0.01565473,0.0418396583429086,0.0,0,0,12.7455008215718,2,248.25,242.99,258.58,258.24,17.21567268,14.42,1.31,0,0,0.0,24.319025506606803,0.034674947000000005,7.14,5.36,-0.0146933216256456,5.9,1669.0,3.48,8.924,97.43,0.001609849,62.1,77.3,60.0,34440.0,53.84831188,30660.0,1136.0,6.39
1987-10-23,11.65,2.91,10.42,0,14.6482441934785,556.696821097131,0.01565473,0.0418396583429086,0.0,0,0,12.7457819916479,3,248.22,242.76,250.7,248.29,17.21359223,14.42,1.23,0,0,0.0,24.311726428120103,0.034689849,7.0,5.29,0.0136955455381869,5.9,1669.0,3.557,8.968,95.54,0.001609849,62.1,77.3,60.0,33420.0,30.91860778,36480.0,1144.0,6.39
1987-10-26,11.51,2.91,10.27,0,13.437125984558199,556.696821097131,0.01565473,0.0418396583429086,0.0,0,0,11.692387207228599,4,227.67,227.26,248.22,248.2,15.78848821,14.42,1.24,0,0,0.0,22.2955343565442,0.03783271,7.24,5.22,0.115715392877365,5.9,1669.0,3.387,8.724,95.59,0.019357626,62.1,77.3,60.0,46200.0,35.25235078,30720.0,1148.0,6.39
1987-10-27,11.38,2.91,10.25,0,13.764557369388498,556.696821097131,0.01565473,0.0418396583429086,0.0,0,0,11.9776983172591,5,233.19,227.67,237.81,227.67,16.17128988,14.42,1.13,1,0,0.0,22.832427288828303,0.036948547000000005,7.14,5.23,0.0723166532755597,5.9,1669.0,3.5660000000000003,8.924,94.82,0.019357626,62.1,77.3,60.0,30660.0,34.37847239,32820.0,1148.0,6.39
1987-10-28,11.34,2.91,10.3,0,13.771509482532402,556.696821097131,0.01565473,0.0418396583429086,0.0,0,0,11.9841433621804,4,233.28,226.29,238.58,233.19,16.17753121,14.42,1.04,1,0,0.0,22.8375588338342,0.03694569,6.72,5.1,0.0645375123307437,5.9,1669.0,3.799,8.982999999999999,93.79,0.019357626,62.1,77.3,60.0,32760.0,37.43911724,37920.0,1158.0,6.39
1987-10-29,11.37,2.91,10.22,0,14.451532453903198,556.696821097131,0.015174645,0.0418396583429086,0.0,0,0,12.5762342302719,3,244.77,233.28,246.69,233.31,16.97434119,14.42,1.15,1,0,0.0,23.958422986898398,0.035222246,6.76,5.03,0.0384466437986861,5.9,1669.0,3.681,8.802,94.01,0.019357626,62.1,77.3,60.0,30720.0,23.73813322,45300.0,1168.0,6.39
1987-10-30,11.35,2.91,10.19,0,14.8677699680752,556.696821097131,0.015174645,0.0418396583429086,0.0,0,0,12.9387472673935,2,251.79,244.77,254.04,244.77,17.46116505,14.42,1.16,1,0,0.0,24.6412504615898,0.034250796,6.62,5.27,-0.00589064666580366,5.9,1669.0,3.475,8.875,93.7,0.019357626,62.1,77.3,60.0,30660.0,31.66874344,37560.0,1172.0,6.39
1987-11-02,11.33,2.91,10.19,0,15.103395781220401,556.696821097131,0.015174645,0.0418396583429086,0.0,0,1,13.144067118700399,1,255.75,249.15,255.75,251.73,17.73578363,14.42,1.14,1,1,0.0,25.0243077932392,0.033730857,6.64,5.62,-0.0507836848848213,5.9,1669.0,3.0180000000000002,8.988,92.85,0.019357626,62.1,77.3,60.0,32040.0,20.15333628,48840.0,1172.0,6.39
1987-11-03,11.35,2.91,10.16,0,14.814012083294498,556.696821097131,0.015174645,0.0418396583429086,0.0,0,1,12.892521047336302,0,250.82,242.78,255.75,255.75,17.39389736,14.42,1.19,0,0,0.0,24.537668132255696,0.034404455,6.06,5.63,-0.0485857014664207,5.9,1669.0,3.159,8.919,93.12,0.019357626,62.1,77.3,60.0,43800.0,33.13145477,30660.0,1172.0,6.39
1987-11-04,11.38,2.91,10.09,0,14.7059011193909,556.696821097131,0.015174645,0.0418396583429086,0.0,0,1,12.798741899285801,0,248.96,246.34,251.0,250.81,17.26490985,14.42,1.29,0,0,0.0,24.3515346792034,0.034672173,5.69,5.54,-0.029058854871207,5.9,1669.0,3.2260000000000004,8.88,92.53,0.019357626,62.1,77.3,60.0,34740.0,26.95008653,42060.0,1172.0,6.39
1987-11-05,11.3,2.91,9.98,0,15.0337464811756,556.696821097131,0.015174645,0.0418396583429086,0.0,0,1,13.0843464949346,0,254.48,247.72,256.09,248.93,17.64771151,14.42,1.32,0,0,0.0,24.8870367591147,0.033930536000000004,6.57,5.58,-0.0239744734689772,5.9,1669.0,2.9610000000000003,8.729,91.16,0.019357626,62.1,77.3,60.0,31080.0,25.57750033,48360.0,1174.0,6.39
1987-11-06,11.21,2.91,10.0,0,14.7950589316391,556.696821097131,0.015174645,0.0418396583429086,0.0,0,1,12.876907370063801,0,250.41,249.68,257.21,254.49,17.36546463,14.42,1.21,0,0,0.0,24.484771725577396,0.034492321,6.7,5.73,-0.0195044085949321,6.0,1669.0,2.892,8.762,90.95,0.019357626,62.1,77.3,60.0,50340.0,21.93048081,41100.0,1175.0,6.39
1987-11-09,11.17,2.91,10.0,0,14.368997055962401,556.696821097131,0.015174645,0.0418396583429086,0.0,0,1,12.506427029225199,0,243.17,243.01,250.41,250.41,16.86338419,14.42,1.17,0,0,0.0,23.7729436595044,0.035529883,6.82,5.7,0.0143665128648095,6.0,1669.0,2.872,8.748,90.51,0.019357626,62.1,77.3,60.0,38220.0,19.51691909,30660.0,1175.0,6.39
1987-11-10,11.17,2.91,9.96,0,14.1242617326846,556.696821097131,0.015174645,0.0418396583429086,0.0,0,1,12.293785165774802,0,239.0,237.64,243.17,243.14,16.5742025,14.42,1.21,0,0,0.0,23.3615456192175,0.03616059,6.63,5.67,0.016456223458933997,6.0,1669.0,2.975,8.786,90.78,0.019357626,62.1,77.3,60.0,34740.0,19.92576256,30660.0,1174.0,6.39
1987-11-11,11.18,2.91,9.96,0,14.297334693708198,556.696821097131,0.015174645,0.0418396583429086,0.0,0,1,12.4447814452158,0,241.9,239.0,243.86,239.01,16.77531207,14.42,1.22,0,0,0.0,23.64115716317,0.035737744,6.63,5.67,0.0146513169281411,6.0,1669.0,,,91.12,0.019357626,62.1,77.3,60.0,30660.0,14.19272047,32940.0,1172.0,6.39
1987-11-12,11.19,2.91,9.96,0,14.690341279029301,556.696821097131,0.015174645,0.0400231274165108,0.0,0,1,12.787178913457902,0,248.52,241.9,249.9,241.93,17.23439667,14.42,1.23,0,0,-0.0014532247411182199,24.283985613640198,0.034796152000000004,6.72,5.83,-0.0350164727371362,6.0,1669.0,2.824,8.781,91.69,0.019357626,62.1,77.3,60.0,30660.0,21.7869076,45480.0,1170.0,6.39
1987-11-13,11.19,2.91,9.98,0,14.5207923679459,556.696821097131,0.015174645,0.0400231274165108,0.0,0,1,12.640820780057002,0,245.64,245.64,249.42,248.54,15.43934632,15.91,1.21,0,0,-0.0010899185558386599,23.998546568062302,0.035214458,6.8,5.91,-0.0152846713007366,6.0,1669.0,2.799,8.857000000000001,91.69,0.019357626,62.1,77.3,60.0,54000.0,8.593998701,36420.0,1164.0,6.39
1987-11-16,11.19,2.91,9.95,0,14.5496681945887,558.8183791043609,0.015174645,0.0426352316444358,0.0,0,1,12.700284487887599,0,246.76,244.98,249.54,245.69,15.509742300000001,15.91,1.24,0,0,0.0013630710117809,24.041077312084102,0.035064918,7.11,5.87,-0.0157518693401581,6.0,1669.0,2.676,8.814,92.77,0.019357626,62.1,77.3,60.0,51600.0,12.50747137,31440.0,1156.0,6.39
1987-11-17,11.21,2.91,9.97,0,14.3310361514879,558.8183791043609,0.015174645,0.0426352316444358,0.0,0,1,12.5106508443105,0,243.04,240.81,246.76,246.73,15.27592709,15.91,1.24,0,0,0.00120395635147545,23.674812537501396,0.035612075,6.72,5.88,0.0133303239955614,6.0,1669.0,2.8160000000000003,8.847999999999999,91.78,0.019357626,62.1,77.3,60.0,48960.0,12.99726703,30660.0,1154.0,6.39
1987-11-18,11.22,2.91,9.97,0,14.479756701910802,558.8183791043609,0.015174645,0.0426352316444358,0.0,0,1,12.641683034176301,1,245.55,240.67,245.55,243.09,15.4336895,15.91,1.25,0,0,0.00104484169117001,23.9153671469283,0.035258393,6.46,5.77,-0.0062857620680412205,6.0,1513.0,2.911,8.847999999999999,91.32,0.019357626,62.1,77.3,60.0,38640.0,16.00456908,53880.0,1156.0,6.06
1987-11-19,11.22,2.91,9.99,0,14.156128996750699,558.8183791043609,0.015174645,0.0426352316444358,0.0,0,1,12.3603542807182,2,240.05,239.7,245.55,245.54,15.08799497,15.91,1.23,0,0,0.000522420845585,23.375986782759103,0.036076809,6.82,5.66,0.000835631176856864,6.0,1513.0,3.056,8.824,91.45,0.019357626,62.1,77.3,60.0,47220.0,18.674284,30660.0,1153.0,6.06
1987-11-20,11.23,2.5,9.96,0,14.271828753923302,558.8183791043609,0.015174645,0.0426352316444358,0.0,0,1,12.4625920210573,3,242.0,235.89,242.0,240.04,15.210559400000001,15.91,1.27,0,0,0.0,23.5620848982927,0.035796602000000004,6.74,5.72,-0.0499250665163999,6.0,1513.0,2.918,8.757,91.38,0.019357626,62.1,77.3,60.0,32400.0,20.31094245,53760.0,1152.0,6.06
