,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR
1997-10-29,7.53999996,6.22,6.94,0,30.9732217912231,742.642319660119,0.0128097,0.021937576719389,0.844118218,0,0,62.657676408359,4,919.16,913.88,935.24,921.85,23.05970898,39.86,0.59999996,1,0,0.0,46.245651528863796,0.016367705,5.43,5.05,0.0242095074408441,4.9,1500.0,0.74,5.88,95.77,0.027539686,55.4,53.0,53.9,45780.0,27.74238521,35100.0,1327.0,1.69,0.0763886407371742,33.75,3.8078,53.8706,-5.7,2.444355588,1991.0,113.56,0.45
1997-10-30,7.5,6.22,6.88,0,30.4432295119032,742.642319660119,0.0128097,0.021937576719389,0.899567905,0,0,61.273835074306,3,903.68,903.68,923.28,919.16,22.67134972,39.86,0.62,1,0,0.0,45.4543058331561,0.016745607,5.54,5.02,0.0427232858569852,4.9,1500.0,0.6739999999999989,5.813,95.46,0.027539686,55.4,53.0,53.9,54000.0,25.27180429,40020.0,1323.0,1.69,0.10531138915242501,38.2,3.7479,54.3169,-5.7,2.441086794,804.0,103.75,0.58
1997-10-31,7.44999981,6.22,6.87,0,30.8032960742867,742.642319660119,0.0128097,0.021937576719389,1.004297237,0,0,62.721583783497,2,914.62,903.68,919.93,903.68,22.92280702,39.9,0.579999809999999,1,0,0.0,45.9918323730093,0.016457272,5.56,5.06,0.008497520316653259,4.9,1500.0,0.632000000000001,5.831,95.64,0.027539686,55.4,53.0,53.9,30660.0,20.78107854,48960.0,1318.0,1.69,0.0800845244562532,35.09,3.7309,54.3735,-5.7,2.431280413,2093.0,179.79,0.54
1997-11-03,7.44000006,6.22,6.91,0,31.6153531413346,742.642319660119,0.0128097,0.021937576719389,1.291894336,0,1,64.041589959525,1,938.99,914.62,939.02,914.62,23.53358396,39.9,0.53000006,1,0,0.0,47.2036880140658,0.015993067,5.72,5.1,-0.0184023036780151,4.9,1500.0,0.675,5.905,96.07,0.027539686,55.4,53.0,53.9,30660.0,12.08629341,54000.0,1314.0,1.69,0.0606224637652284,32.09,3.8294,55.3271,-5.7,2.444355588,2369.0,49.96,0.4
1997-11-04,7.46999979,6.22,6.96,0,31.6662484976714,742.642319660119,0.0128097,0.021937576719389,1.261775256,0,1,64.041589959525,0,940.76,932.66,941.4,938.99,23.57794486,39.9,0.50999979,0,0,0.0,47.2790049956977,0.015973011000000002,5.54,5.1,-0.0180695513555392,4.9,1500.0,0.706,5.9510000000000005,95.54,0.027539686,55.4,53.0,53.9,35640.0,10.30155733,51540.0,1308.0,1.69,0.06131100906713299,32.24,3.8365,55.3338,-5.7,2.440269596,1537.0,47.98,0.4
1997-11-05,7.46000004,6.22,6.94,0,31.724862612567502,742.642319660119,0.0128097,0.021937576719389,1.224663545,0,1,64.25449418146401,0,942.76,938.16,949.62,940.76,23.62807018,39.9,0.520000039999999,0,0,0.0,47.3658084107567,0.015932336999999998,5.75,5.12,-0.0422345876009845,4.9,1500.0,0.665,5.909,95.52,0.033845948,55.4,53.0,53.9,35220.0,12.50392446,41880.0,1301.0,1.69,0.0605555924422255,32.18,3.8438,55.4237,-5.7,2.449258779,1697.0,82.03,0.4
1997-11-06,7.5,6.22,6.92,0,31.5570420585398,742.642319660119,0.0128097,0.021937576719389,1.303855086,1,1,64.009638656483,0,938.03,934.16,942.85,942.76,23.50952381,39.9,0.58,0,0,0.0,47.1147981800583,0.015934181000000002,5.6,5.15,-0.0240198804564299,4.9,1500.0,0.574,5.879,95.65,0.033845948,55.4,53.0,53.9,37320.0,11.76240492,30660.0,1295.0,1.69,0.0632237922319695,32.57,3.8243,55.3693,-5.7,2.467237145,1236.0,55.85,0.42
1997-11-07,7.46000004,6.22,6.92,0,31.194587501942397,742.642319660119,0.0128097,0.021937576719389,1.095628158,0,1,63.317715604929,0,927.51,915.39,938.03,938.03,23.24586466,39.9,0.54000004,0,0,0.0,46.5731873561792,0.016271372,5.45,5.15,0.00036960569516298,4.7,1500.0,0.609,5.902,95.25,0.033845948,60.9,53.6,56.4,48300.0,23.89361856,30720.0,1289.0,1.69,0.0864090644990938,36.27,3.7822,54.93600000000001,-5.7,2.436183603,554.0,80.28,0.53
1997-11-10,7.46000004,6.22,6.91,0,30.9715390525632,742.642319660119,0.0128097,0.021937576719389,0.95214126,0,1,62.934488005437004,0,921.13,920.26,935.9,927.51,23.08596491,39.9,0.55000004,0,0,0.0,46.239715371242596,0.016474168,5.5,5.2,0.0247345183235304,4.7,1500.0,0.565,5.898,95.2,0.033845948,60.9,53.6,56.4,53880.0,13.67893879,32580.0,1283.0,1.69,0.0886641504078122,36.63,3.7573,54.8077,-5.7,2.424742825,1459.0,174.74,0.39
1997-11-11,7.46000004,6.22,6.91,0,31.0521558136666,742.642319660119,0.0128097,0.021937576719389,0.922066918,0,1,62.955742319075,0,923.78,919.63,928.29,921.13,23.15238095,39.9,0.55000004,0,1,0.0,46.3597079659799,0.016333498999999998,5.5,5.2,0.0181129071866047,4.7,1500.0,0.5920000000000001,5.898,95.21,0.033845948,60.9,53.6,56.4,51480.0,8.252657588,36840.0,1277.0,1.69,0.0865619331976117,36.38,3.7691,54.6984,-5.7,2.477860725,1336.0,79.12,0.49
1997-11-12,7.46000004,6.22,6.89,0,30.4448397728714,742.642319660119,0.0128097,0.0187740182441969,0.793526885,0,1,61.657062673797995,0,905.96,905.34,923.88,923.78,22.70576441,39.9,0.57000004,0,0,-0.0025308467801536897,45.4530305284714,0.016676078,5.53,5.15,0.0439183285360247,4.7,1500.0,0.588,5.852,95.76,0.033845948,60.9,53.6,56.4,54000.0,19.85146396,39780.0,1272.0,1.69,0.0957428256860376,37.84,3.6983,54.8455,-5.7,2.5031938769999997,664.0,87.14,0.56
1997-11-13,7.44999981,6.22,6.87,1,30.7960166526302,742.642319660119,0.0128097,0.0187740182441969,0.825529282,0,1,62.551260405944994,0,916.66,900.61,917.79,905.96,22.97393484,39.9,0.579999809999999,0,0,-0.0018981350851152699,45.9770951170204,0.016481247,5.5,5.13,0.0445871937943285,4.7,1500.0,0.585,5.849,95.95,0.033845948,60.9,53.6,56.4,43980.0,15.7415489,52200.0,1255.0,1.69,0.085707981684612,36.64,3.7426,54.6787,-5.7,2.467237145,1446.0,42.07,0.72
1997-11-14,7.42000008,6.22,6.87,0,31.1802597971456,742.642319660119,0.0128097,0.0187740182441969,1.009279871,0,1,63.402877293705,0,928.35,915.34,930.44,916.66,23.26691729,39.9,0.55000008,0,0,-0.00126542339007685,46.550233431149906,0.0162783,5.44,5.12,0.0378675453352711,4.7,1500.0,0.627999999999999,5.879,96.15,0.033845948,60.9,53.6,56.4,35400.0,13.12002652,53340.0,1242.0,1.69,0.0648167121518696,33.66,3.7922,54.6075,-5.7,2.3847001,1937.0,44.76,0.52
1997-11-17,7.42000008,6.22,6.86,0,31.7121842556597,744.505190652427,0.0128097,0.0187740182441969,1.085962877,0,1,64.573814405818,0,946.2,928.35,949.66,928.35,23.71428571,39.9,0.56000008,0,0,-0.000632711695038424,47.3434556125209,0.015942475,5.68,5.16,0.00131059586528255,4.7,1500.0,0.53,5.832000000000001,96.19,0.033845948,60.9,53.6,56.4,30660.0,9.900126558,47760.0,1234.0,1.69,0.0523815097937271,31.58,3.8631,54.9021,-5.7,2.387151696,2276.0,66.05,0.42
1997-11-18,7.40999985,6.22,6.84,0,31.4365853904704,744.505190652427,0.0128097,0.020632179200028997,1.045669989,0,1,64.169332492688,1,938.23,937.43,947.65,946.2,23.51453634,39.9,0.56999985,0,0,0.0014865287646657099,46.9311233895957,0.016180009,5.45,5.15,0.0102185136927189,4.7,1500.0,0.5550000000000009,5.841,96.19,0.033845948,60.9,53.6,56.4,53520.0,10.5272158,35640.0,1223.0,1.61,0.0522557527128326,31.55,3.8333,54.8172,-7.0,2.4092160540000003,1188.0,83.42,0.48
1997-11-19,7.38999987,6.22,6.8,0,31.641157325387503,744.505190652427,0.0128097,0.020632179200028997,1.180443135,0,1,64.488652717042,2,944.59,934.83,947.28,938.23,23.67393484,39.9,0.58999987,0,0,0.0011148965734992802,47.235463410326794,0.016079781,5.59,5.13,0.00820135973370561,4.7,1528.0,0.5550000000000009,5.82,96.39,0.033845948,60.9,53.6,56.4,32700.0,10.86156169,51720.0,1214.0,1.61,0.0421977404996652,29.93,3.8576,54.7417,-7.0,2.380614108,1532.0,46.34,0.64
1997-11-20,7.36000013,6.22,6.83,0,32.1145363427474,744.505190652427,0.0128097,0.020632179200028997,1.262055765,0,1,65.468012137966,3,958.98,944.59,961.83,944.59,24.03458647,39.9,0.53000013,0,0,0.000743264382332853,47.940730020466205,0.015831456,5.57,5.13,-0.00588883515627845,4.7,1528.0,0.573,5.847,96.72,0.033845948,60.9,53.6,56.4,30660.0,9.19265398,50580.0,1198.0,1.61,0.0271592869406184,27.32,3.9266,54.8134,-7.0,2.325044613,2058.0,31.38,0.44
1997-11-21,7.38000011,5.83,6.82,0,32.2435012413632,744.505190652427,0.0128097,0.020632179200028997,1.199457567,0,1,65.915147112596,4,963.09,954.6,964.55,958.98,24.13759398,39.9,0.56000011,0,0,0.000371632191166427,48.1317272616985,0.015764145,5.41,5.1,0.0127945127567733,4.7,1528.0,0.57,5.811,96.6,0.033845948,60.9,53.6,56.4,48900.0,10.82171524,33300.0,1180.0,1.61,0.0251736867454398,26.65,3.9437,54.8293,-7.0,2.334850994,1590.0,70.21,0.51
1997-11-24,7.36999989,5.83,6.85,0,31.6852600050418,744.505190652427,0.0128097,0.020632179200028997,0.984339427,0,1,64.722883469732,5,946.67,945.22,963.09,963.09,23.72606516,39.9,0.51999989,1,0,0.0,47.2973249319987,0.01603057,5.51,5.14,0.0249787264560598,4.7,1528.0,0.565,5.836,96.68,0.033845948,60.9,53.6,56.4,52980.0,13.85743697,30660.0,1173.0,1.61,0.04412428672020599,29.8,3.8835,54.3864,-7.0,2.324227414,766.0,82.24,0.48
1997-11-25,7.400000099999999,5.83,6.83,0,31.815623100286697,744.505190652427,0.0128097,0.020632179200028997,1.027594156,0,1,64.893206847284,4,950.82,944.71,954.47,951.23,23.83007519,39.9,0.5700001,1,0,0.0,47.490864827542296,0.015887855,5.55,5.14,0.0252324113893903,4.7,1528.0,0.5610000000000009,5.847,97.23,0.033845948,60.9,53.6,56.4,40620.0,11.54537652,51120.0,1169.0,1.61,0.0431640576978362,28.95,3.9035,54.1927,-7.0,2.331582201,1551.0,132.76,0.47
1997-11-26,7.38000011,5.83,6.82,0,31.8345270271357,744.505190652427,0.0128097,0.020632179200028997,1.000756065,0,1,65.084784538474,3,951.64,950.82,956.47,950.82,23.85062657,39.9,0.56000011,1,0,0.0,47.5178880719755,0.015940166000000002,5.57,5.09,0.021326625287849996,4.7,1528.0,0.6409999999999999,5.853,97.66,-0.000564729,60.9,53.6,56.4,30660.0,8.205267836,32280.0,1168.0,1.61,0.0493385512077201,28.19,3.9072,54.1365,-7.0,2.347108971,1676.0,109.03,0.67
1997-11-28,7.36999989,5.83,6.83,0,31.9517082790708,744.505190652427,0.0128097,0.020632179200028997,0.957099301,0,1,65.148691913612,2,955.4,951.64,959.13,951.64,23.91489362,39.95,0.53999989,1,0,0.0,47.6915830174504,0.015872389,5.5,5.06,0.0330599268993648,4.7,1528.0,0.6759999999999989,5.874,97.77,-0.000564729,60.9,53.6,56.4,30660.0,4.0969895339999995,36540.0,1175.0,1.61,0.0484615558157906,27.43,3.8994,54.2024,-7.0,2.39042049,1694.0,73.04,0.49
1997-12-01,7.38000011,5.83,6.8,0,32.5910769972322,744.505190652427,0.0128097,0.020632179200028997,1.013484622,0,1,66.830599158381,1,974.78,955.4,974.78,955.4,24.4,39.95,0.58000011,1,0,0.0,48.64418441951221,0.015561552,5.92,5.09,0.0047245712683344,4.7,1528.0,0.622999999999999,5.853,98.4,-0.000564729,60.9,53.6,56.4,30660.0,8.613836237000001,53640.0,1176.0,1.61,0.0440345877731331,26.01,3.9694,54.4656,-7.0,2.41657084,2027.0,102.73,0.39
1997-12-02,7.349999900000001,5.83,6.8,0,32.4787082202147,744.505190652427,0.0128097,0.020632179200028997,1.099679431,0,1,66.426117245252,0,971.68,969.83,976.2,974.78,24.322403,39.95,0.5499999,0,0,0.0,48.474807102700396,0.015619504,5.55,5.1,0.0047600437407943,4.7,1528.0,0.608,5.853,98.32,-0.000564729,60.9,53.6,56.4,52800.0,9.754148096,34380.0,1180.0,1.61,0.0446078454630572,25.66,3.9594,54.0918,-7.0,2.3814313069999997,1628.0,85.6,0.5
1997-12-03,7.349999900000001,5.83,6.8,0,32.6400866096675,744.505190652427,0.0128097,0.020632179200028997,1.128757746,0,1,66.617694936441,0,976.77,966.16,980.81,971.68,24.44981227,39.95,0.5499999,0,0,0.0,48.71378868635921,0.015582717,5.5,5.1,-0.006761481248230321,4.7,1528.0,0.586,5.819,98.1,-0.000564729,60.9,53.6,56.4,39480.0,10.29671668,52980.0,1184.0,1.61,0.0367489396735773,23.92,3.9799,53.8854,-7.0,2.389603291,1669.0,34.71,0.51
1997-12-04,7.349999900000001,5.83,6.81,0,32.5087367087184,744.505190652427,0.0128097,0.020632179200028997,1.143000423,1,1,66.553859778415,0,973.1,971.37,983.36,976.77,24.35794743,39.95,0.5399999000000011,0,0,0.0,48.51608072734071,0.015587463000000001,5.51,5.1,-0.022983845699512995,4.7,1528.0,0.593,5.846,98.35,-0.000564729,60.9,53.6,56.4,52860.0,10.76081126,40380.0,1188.0,1.61,0.0365055711110193,23.84,3.9636,53.8728,-7.0,2.368356131,1581.0,47.26,0.38
1997-12-05,7.36000013,5.83,6.86,0,32.8570659196951,744.505190652427,0.0128097,0.020632179200028997,1.1413280479999999,0,1,67.405476666175,0,983.79,969.1,986.25,973.1,24.62553191,39.95,0.50000013,0,0,0.0,49.0340655913126,0.015368371,5.39,5.16,-0.0337357876762217,4.6,1528.0,0.6,5.914,98.86,0.002078113,60.9,53.6,56.4,31560.0,13.38231011,52920.0,1200.0,1.61,0.0308875862786046,22.65,4.007,53.938,-7.0,2.398592474,1732.0,56.43,0.39
1997-12-08,7.400000099999999,5.83,6.89,0,32.8008686820148,744.505190652427,0.0128097,0.020632179200028997,1.089368621,0,1,67.21382675787301,0,982.37,979.57,985.67,983.79,24.58998748,39.95,0.5100001000000001,0,0,0.0,48.9482656432026,0.0154498,5.41,5.19,-0.0208220147094538,4.6,1528.0,0.633,5.956,99.24,0.002078113,60.9,53.6,56.4,52380.0,7.2529525029999995,31500.0,1211.0,1.61,0.0340489835682527,23.22,4.0003,54.0146,-7.0,2.371624925,1613.0,58.01,0.35
1997-12-09,7.42999983,5.83,6.9,0,32.5721307365917,766.428815718259,0.0128097,0.020632179200028997,1.02819878,0,1,66.80934484474301,0,975.78,973.81,982.37,982.37,24.42503129,39.95,0.52999983,0,0,0.0,48.6051768087067,0.015549847,5.29,5.1,-0.00866377141733433,4.6,1528.0,0.69,5.9239999999999995,99.16,0.002078113,60.9,53.6,56.4,52980.0,10.62034077,30660.0,1221.0,1.61,0.0373597930052805,23.36,3.9739999999999998,53.174,-7.0,2.35854975,1145.0,48.4,0.53
1997-12-10,7.44999981,5.83,6.87,0,32.363544861761,766.428815718259,0.0128097,0.0181085185546319,0.928605032,0,1,66.23446733694999,0,969.79,962.68,975.78,975.78,24.27509387,39.95,0.579999809999999,0,0,-0.0020189285163176897,48.292413977567605,0.015602511999999999,5.43,5.06,-0.00517161128654851,4.6,1528.0,0.6970000000000001,5.877999999999999,98.98,0.002078113,60.9,53.6,56.4,51240.0,12.15099642,30660.0,1251.0,1.61,0.0430756023666978,24.55,3.9515,52.9629,-7.0,2.366721734,1017.0,23.22,0.57
1997-12-11,7.42000008,5.83,6.8,1,31.8594826038675,766.428815718259,0.0128097,0.0181085185546319,0.8374133109999999,0,1,65.106111069224,0,954.94,951.89,969.79,969.79,23.90337922,39.95,0.620000080000001,0,0,-0.00151419638723826,47.539055961415606,0.015892119,5.52,5.05,0.0022797178826179302,4.6,1528.0,0.623,5.792999999999999,98.18,0.002078113,60.9,53.6,56.4,40680.0,14.81450709,30660.0,1266.0,1.61,0.0584293366198293,27.63,3.8911,52.7304,-7.0,2.329947804,750.0,98.46,0.6
1997-12-12,7.349999900000001,5.83,6.73,0,31.799302873823105,766.428815718259,0.0128097,0.0181085185546319,0.8005087359999999,0,1,65.233853602388,0,953.39,947.0,961.32,954.94,23.86458073,39.95,0.6199998999999999,0,0,-0.00100946425815884,47.448097964034794,0.015917285,5.55,5.05,-0.007157197340674571,4.6,1528.0,0.56,5.728,98.72,0.002078113,60.9,53.6,56.4,42060.0,13.49403119,31620.0,1287.0,1.61,0.0612994741426292,27.92,3.8846,52.5644,-7.0,2.3323993990000003,1483.0,52.95,0.62
1997-12-15,7.30000019,5.83,6.75,0,32.1242973762503,772.6181590803259,0.0128097,0.0181085185546319,0.777186939,0,1,65.893820581846,0,963.39,953.39,965.96,953.39,24.11489362,39.95,0.55000019,0,1,-0.000504732129079422,47.9316305105966,0.015741091000000002,5.97,5.09,-0.0108180615106739,4.6,1528.0,0.558999999999999,5.778,98.76,0.002078113,60.9,53.6,56.4,30660.0,7.865594675,52440.0,1289.0,1.61,0.0594708309153101,27.37,3.9243,52.6583,-7.0,2.331582201,1604.0,60.61,0.54
1997-12-16,7.32000017,5.83,6.74,0,32.2309053897645,772.6181590803259,0.0128097,0.0193453770920282,0.8466281309999999,0,1,66.298374712088,0,968.04,963.39,973.0,963.39,24.23128911,39.95,0.58000017,0,0,0.000989486829917043,48.089186193733504,0.015665747,5.56,5.06,-0.0349540629751348,4.6,1531.0,0.5710000000000001,5.774,99.06,0.002078113,60.9,53.6,56.4,30660.0,8.624370294,43080.0,1286.0,1.61,0.053297875481182,26.11,3.9463,52.599,-7.0,2.339754185,1737.0,67.4,0.52
1997-12-17,7.30000019,5.83,6.77,0,32.139179619369806,772.6181590803259,0.0128097,0.0193453770920282,0.936696492,0,1,65.957727956984,0,965.54,964.25,974.3,968.04,24.16871089,39.95,0.5300001900000011,0,0,0.00074211512243778,47.9508177850239,0.01574346,5.95,5.09,-0.0328083047857063,4.6,1531.0,0.564,5.808,98.28,0.002078113,60.9,53.6,56.4,53640.0,10.04319085,32400.0,1276.0,1.61,0.0548994864803517,26.33,3.9383,52.449,-7.0,2.347108971,1659.0,53.95,0.61
1997-12-18,7.32999992,5.83,6.72,0,31.789941630662998,772.6181590803259,0.0128097,0.0193453770920282,1.013721541,0,1,65.31901529116399,0,955.3,950.55,965.54,965.54,23.91239049,39.95,0.60999992,0,0,0.000494743414958521,47.4285046867251,0.015919491,5.63,5.08,-0.019068872574703,4.6,1531.0,0.516,5.749,98.47,0.002078113,60.9,53.6,56.4,48540.0,14.23054397,30660.0,1261.0,1.61,0.059201481940444,27.19,3.8968,52.5212,-7.0,2.3176898269999997,1066.0,32.39,0.58
1997-12-19,7.28999996,6.66,6.7,0,31.4981165763895,772.6181590803259,0.0128097,0.0193453770920282,0.954548803,0,1,64.832705939697,1,946.78,924.92,955.3,955.3,23.699123899999996,39.95,0.58999996,0,0,0.00024737170747925896,46.9920989699267,0.016051258,5.46,5.24,0.0078781906593774,4.6,1531.0,0.35999999999999893,5.736000000000001,98.54,0.002078113,60.9,53.6,56.4,36660.0,23.82424826,30660.0,1253.0,1.61,0.0682320746087465,29.18,3.8619,52.5128,-7.0,2.2809158959999998,1002.0,35.64,0.85
1997-12-22,7.26000023,6.66,6.68,0,31.719984989633,772.6181590803259,0.0128097,0.0193453770920282,0.960975163,0,1,65.24955417978799,2,953.7,946.25,956.73,946.78,23.87234043,39.95,0.58000023,0,0,0.0,47.3218765883368,0.015953811000000002,5.55,5.3,0.0170374650930275,4.6,1531.0,0.28400000000000103,5.711,98.83,0.002078113,60.9,53.6,56.4,43620.0,12.41880234,32220.0,1244.0,1.61,0.0643733377383458,28.56,3.891,52.6147,-7.0,2.285001888,1685.0,52.12,0.43
1997-12-23,7.25,6.66,6.68,0,31.2271756243093,772.6181590803259,0.0128097,0.0193453770920282,0.932297613,0,1,64.084589876253,3,939.13,938.91,954.51,953.7,23.50763454,39.95,0.57,0,0,0.0,46.585833551096,0.016187738,5.45,5.34,0.0344105540874807,4.6,1531.0,0.226,5.7,98.57,0.009057186,60.9,53.6,56.4,54000.0,11.75162445,37260.0,1236.0,1.61,0.0718572744162169,29.86,3.8325,52.8394,-7.0,2.261303133,1380.0,36.59,0.48
1997-12-24,7.26000023,6.66,6.68,0,31.0052252649925,772.6181590803259,0.0128097,0.0193453770920282,0.8867679509999999,0,1,63.892171598618,4,932.7,932.7,942.88,939.13,23.34668335,39.95,0.58000023,0,0,0.0,46.2539942746733,0.016325635,5.08,5.22,0.0425546022692504,4.6,1531.0,0.37599999999999895,5.744,98.51,0.009057186,60.9,53.6,56.4,43440.0,8.969459653,31140.0,1231.0,1.61,0.0748072752376531,30.27,3.8065,52.4702,-7.0,2.2490451559999998,1261.0,13.68,0.52
1997-12-26,7.26000023,6.66,6.69,0,31.1220495346553,772.6181590803259,0.0128097,0.0193453770920282,0.922331175,0,1,64.148680964367,5,936.46,932.7,939.99,932.7,23.440801,39.95,0.57000023,1,0,0.0,46.4280331691804,0.015926607,5.19,5.18,0.0407858843256504,4.6,1531.0,0.404000000000001,5.7379999999999995,98.51,0.009057186,60.9,53.6,56.4,30660.0,5.539094067000001,32400.0,1231.0,1.61,0.0699387176928598,29.27,3.821,52.0522,-7.0,2.2490451559999998,1470.0,49.9,0.24
1997-12-29,7.26000023,6.66,6.7,0,31.675063459104802,772.6181590803259,0.0128097,0.0193453770920282,1.0577269009999999,0,1,65.409888265956,4,953.35,936.46,953.95,936.46,23.86357947,39.95,0.56000023,1,0,0.0,47.2517926410176,0.015968679,5.57,5.25,0.00520019437857134,4.6,1531.0,0.373,5.7589999999999995,99.1,0.009057186,60.9,53.6,56.4,30660.0,8.580578669,52740.0,1229.0,1.61,0.0555106853060984,26.79,3.9031,52.2985,-7.0,2.257217141,2142.0,148.39,0.38
1997-12-30,7.28000021,6.66,6.76,0,32.2477241329638,772.6181590803259,0.0128097,0.0193453770920282,1.109834307,0,1,66.43592572895099,3,970.84,953.35,970.84,953.35,24.30137672,39.95,0.52000021,1,0,0.0,48.104406863009395,0.015672583,6.07,5.24,-0.007777365956049971,4.6,1531.0,0.41200000000000003,5.792000000000001,99.28,0.009057186,60.9,53.6,56.4,30660.0,8.028134911,53160.0,1229.0,1.61,0.0428185356014394,24.38,3.9785,52.5269,-7.0,2.334033796,2211.0,84.04,0.43
1997-12-31,7.32000017,6.66,6.71,0,32.225213130514305,772.6181590803259,0.0128097,0.0193453770920282,1.165753953,0,1,66.393174167993,2,970.43,967.41,975.02,970.84,23.96715238,40.49,0.61000017,1,0,0.0,48.0698997567774,0.01566216,5.84,5.2,-0.0159285002309389,4.6,1531.0,0.395,5.742000000000001,99.65,0.009057186,60.9,53.6,56.4,31140.0,8.907059436,49440.0,1231.0,1.61,0.0412732004049155,24.01,3.9111,52.4894,-7.0,2.320141422,1847.0,41.02,0.46
