,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5
1960-06-06,5.26,1.12,4.45,0,17.7630029281035,221.671668478783,0.0,0.0191393402106974,0.0,0,0,1.00753170732857,0,56.89,56.89,56.89,56.89,17.23939394,3.3,0.81,0,0,0.0,31.864398554632697,0.033207359,3.5,2.62,0.0191740197294217
1960-06-07,5.26,1.12,4.45,0,17.9311736931332,221.671668478783,0.0,0.0191393402106974,0.0,0,0,1.01723154180821,0,57.43,57.43,57.43,57.43,17.4030303,3.3,0.81,0,0,0.0,32.165355035068195,0.032900646,3.5,2.68,0.00835669868517468
1960-06-08,5.26,1.12,4.45,0,18.0743591161898,221.671668478783,0.0,0.0191393402106974,0.0,0,0,1.02551567070044,0,57.89,57.89,57.89,57.89,17.54242424,3.3,0.81,0,0,0.0,32.4214757829247,0.032644698,4.0,2.75,-0.0054973535946045895
1960-06-09,5.26,1.12,4.45,0,18.1082639343218,221.671668478783,0.0,0.0170710871466384,0.0,0,0,1.02760068701,0,58.0,58.0,58.0,58.0,17.57575758,3.3,0.81,0,0,-0.0016546024512472,32.4815597473768,0.032588259,4.0,2.63,-0.00859580918801803
1960-06-10,5.26,1.12,4.45,0,18.098504119856,221.671668478783,0.0,0.0170710871466384,0.0,0,0,1.0272055640714801,0,57.97,57.97,57.97,57.97,17.62006079,3.29,0.81,0,0,-0.0012409518384354,32.4632345900098,0.0326106,3.5,2.38,-0.00909772029056008
1960-06-13,5.26,1.12,4.45,0,18.086002391473,221.671668478783,0.0,0.0180861439077904,0.0,0,0,1.02769636947981,0,57.99,57.99,57.99,57.99,17.62613982,3.29,0.81,0,1,-1.52558167020103e-05,32.4399892275473,0.032604827,3.25,2.29,-0.01430917756477
1960-06-14,5.26,1.12,4.45,0,18.060674919857103,221.671668478783,0.0,0.0180861439077904,0.0,0,0,1.02641504376074,0,57.91,57.91,57.91,57.91,17.60182371,3.29,0.81,0,0,0.000195383443879392,32.3937367956396,0.032655351,3.0,2.29,-0.013784968219133999
1960-06-15,5.26,1.12,4.45,0,17.9542630260326,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.0205252249006,0,57.57,57.57,57.57,57.57,17.49848024,3.29,0.81,0,0,0.000406022704460794,32.2020530141834,0.032853723,3.0,2.27,-0.0049115639074223
1960-06-16,5.26,1.12,4.45,0,17.9320585780035,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.01942082574487,0,57.5,57.5,57.5,57.5,17.47720365,3.29,0.81,0,0,0.000203011352230397,32.161402421519696,0.03289924,3.5,2.32,0.0017134920459825301
1960-06-17,5.26,1.12,4.45,0,17.9130185979818,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.01849356773991,0,57.44,57.44,57.44,57.44,17.51219512,3.28,0.81,0,0,0.0,32.1263452681612,0.032939132999999995,3.5,2.37,0.004328961863023889
1960-06-20,5.26,1.12,4.45,0,17.8253724761944,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.0136652709657,0,57.16,57.16,57.16,57.16,17.42682927,3.28,0.81,0,0,0.0,31.968247181691197,0.03310604,3.5,2.55,0.00314146858327569
1960-06-21,5.26,1.12,4.45,0,17.8094541181112,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.0129151010016,1,57.11,57.11,57.11,57.11,17.41158537,3.28,0.81,0,0,0.0,31.938788118176,0.033140583,3.5,2.32,-0.00279387163938949
1960-06-22,5.26,1.12,4.45,0,17.8621411954849,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.01606679730591,2,57.28,57.28,57.28,57.28,17.46341463,3.28,0.81,0,0,0.0,32.032357782930795,0.033047768,3.5,2.36,-0.00574677652942325
1960-06-23,5.26,1.12,4.45,0,17.958483279194397,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.02170232077481,3,57.59,57.59,57.59,57.59,17.55792683,3.28,0.81,0,0,0.0,32.204203007086804,0.032875389,3.5,2.39,-0.0114819260154227
1960-06-24,5.26,1.07,4.45,0,17.986264888807398,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.02343558648503,4,57.68,57.68,57.68,57.68,17.63914373,3.27,0.81,0,0,0.0,32.2530109669014,0.032829596,3.5,2.35,-0.0105850697703038
1960-06-27,5.26,1.07,4.45,0,17.8768434928717,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.0173620143888,5,57.33,57.33,57.33,57.33,17.53211009,3.27,0.81,1,0,0.0,32.055787125254895,0.033035558,3.0,2.31,-0.00520922941000409
1960-06-28,5.26,1.07,4.45,0,17.754953020523697,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.01057779820245,4,56.94,56.94,56.94,56.94,17.41284404,3.27,0.81,1,0,0.0,31.8362138448382,0.033267404,1.5,2.2,0.000211571344849405
1960-06-29,5.26,1.07,4.45,0,17.7546739606089,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.01071443143419,3,56.94,56.94,56.94,56.94,17.41284404,3.27,0.81,1,0,0.0,31.8347039705044,0.03327298,0.5,2.14,0.00546224379361629
1960-06-30,5.26,1.07,4.45,0,17.7481589559797,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.0104960717265101,2,56.92,56.92,56.92,56.92,17.40672783,3.27,0.81,1,0,0.0,31.822009617158297,0.033290248,3.5,2.19,0.00825260937704626
1960-07-01,5.22,1.07,4.41,0,17.7915773896861,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.01311814826502,1,57.06,57.06,57.06,57.06,17.50306748,3.26,0.81,1,0,0.0,31.898759386988,0.033214132,3.25,2.05,-0.0031305836419536198
1960-07-05,5.22,1.07,4.41,0,17.778870755977,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.01254462359655,0,57.02,57.02,57.02,57.02,17.49079755,3.26,0.81,0,1,0.0,31.8748763261905,0.033243,3.5,2.1,-0.0133800968564499
1960-07-06,5.22,1.07,4.41,0,17.7536927847408,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.011260713944,0,56.94,56.94,56.94,56.94,17.46625767,3.26,0.81,0,0,0.0,31.8286328210664,0.033295281,3.5,2.25,-0.0146396437483492
1960-07-07,5.22,1.07,4.41,0,17.846996774506604,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.01672547150073,0,57.24,57.24,57.24,57.24,17.55828221,3.26,0.81,0,0,0.0,31.994794741395,0.033126324,3.5,2.34,-0.0195268510109945
1960-07-08,5.22,1.07,4.41,0,17.8904123693316,223.705353510699,0.0,0.0180861439077904,0.0,0,0,1.01934896335956,0,57.38,57.38,57.38,57.38,17.60122699,3.26,0.81,0,0,0.0,32.0715083086322,0.033051032,3.5,2.39,-0.0232068692095599
1960-07-11,5.22,1.07,4.41,0,17.731167282642698,223.705353510699,0.0,0.0156785761068536,0.0,0,0,1.0104256361817199,0,56.87,56.87,56.87,56.87,17.44478528,3.26,0.81,0,0,-0.0019260542407494102,31.784922978293398,0.03335301,3.25,2.49,-0.0205285340427481
1960-07-12,5.22,1.07,4.41,0,17.537630755548598,223.705353510699,0.0,0.0156785761068536,0.0,0,0,0.9995466969262541,0,56.25,56.25,56.25,56.25,17.25460123,3.26,0.81,0,0,-0.00144454068056206,31.436885403479,0.033726278,2.0,2.42,-0.009557107085988741
1960-07-13,5.22,1.07,4.41,0,17.4670253957625,223.705353510699,0.0,0.017030384355968,0.0,0,0,0.997018037876405,0,56.1,56.1,56.1,56.1,17.20858896,3.26,0.81,0,0,0.000118419478916821,31.3092213808215,0.033822114,1.25,2.46,-0.00850471671409116
1960-07-14,5.22,1.07,4.41,0,17.4730425729143,223.705353510699,0.0,0.017030384355968,0.0,0,0,0.99751029912092,0,56.12,56.12,56.12,56.12,17.21472393,3.26,0.81,0,0,0.000329571389281292,31.318902023474003,0.033815718,3.5,2.37,-0.0180797079899314
1960-07-15,5.22,1.07,4.41,0,17.4510384806478,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.9964029138999179,0,56.05,56.05,56.05,56.05,17.19325153,3.26,0.81,0,0,0.000540723299645763,31.2783545542692,0.033863614,3.5,2.31,-0.0237564666537009
1960-07-18,5.22,1.07,4.41,0,17.3418587742282,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.9903178044582249,0,55.7,55.7,55.7,55.7,17.08588957,3.26,0.81,0,0,0.00027036164982287996,31.081562845734897,0.034082101000000004,3.5,2.26,-0.0274230946615793
1960-07-19,5.22,1.07,4.41,0,17.3416509335507,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.990454679320485,0,55.7,55.7,55.7,55.7,17.08588957,3.26,0.81,0,0,0.0,31.0800833816018,0.0340878,3.5,2.28,-0.0213601615972613
1960-07-20,5.22,1.07,4.41,0,17.313422978775698,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.988991196200744,1,55.61,55.61,55.61,55.61,17.05828221,3.26,0.81,0,0,0.0,31.028384067846797,0.034148677,3.5,2.34,-0.0260044399736392
1960-07-21,5.22,1.07,4.41,0,17.1544360986598,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.980058058139817,2,55.1,55.1,55.1,55.1,16.90184049,3.26,0.81,0,0,0.0,30.742352755536498,0.034470515,3.5,2.34,-0.00943389037302638
1960-07-22,5.22,1.01,4.41,0,17.03592596321,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.973435967645889,3,54.72,54.72,54.72,54.72,16.78527607,3.26,0.81,0,0,0.0,30.528874029242395,0.034715695,3.5,2.35,0.0145665552521847
1960-07-25,5.22,1.01,4.41,0,16.8676067693347,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.9639666421547859,4,54.18,54.18,54.18,54.18,16.6196319,3.26,0.81,0,1,0.0,30.2261511926401,0.035067558,3.5,2.31,0.0248496835545444
1960-07-26,5.22,1.01,4.41,0,16.9701415668643,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.969974948428106,5,54.51,54.51,54.51,54.51,16.7208589,3.26,0.81,1,0,0.0,30.408789996983,0.034861085,3.0,2.23,0.00991819588323855
1960-07-27,5.22,1.01,4.41,0,16.8640910812491,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.964061826719259,4,54.17,54.17,54.17,54.17,16.61656442,3.26,0.81,1,0,0.0,30.2176618403828,0.035085753,1.5,2.23,0.010347419758524
1960-07-28,5.22,1.01,4.41,0,16.988415791762304,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.9713176229194659,3,54.57,54.57,54.57,54.57,16.7392638,3.26,0.81,1,0,0.0,30.439323419896397,0.034834391,3.25,2.23,0.00609263805670829
1960-07-29,5.22,1.01,4.41,0,17.2808453675669,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.988186161070586,2,55.51,55.51,55.51,55.51,17.02760736,3.26,0.81,1,0,0.0,30.9621596013164,0.034250228,3.25,2.19,-0.00101746845550472
1960-08-01,5.08,1.01,4.28,0,17.2868659023906,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.988679246885394,1,55.53,55.53,55.53,55.53,17.03374233,3.26,0.8,1,0,0.0,30.971812668987198,0.034243609,3.5,2.1,6.234707181972121e-05
1960-08-02,5.08,1.01,4.28,0,17.1341218844025,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.9800921492305291,0,55.04,55.04,55.04,55.04,16.88343558,3.26,0.8,0,0,0.0,30.6970233522894,0.034554235,3.25,2.12,0.0146726469463723
1960-08-03,5.08,1.01,4.28,0,17.0343025555954,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.974531023754304,0,54.72,54.72,54.72,54.72,16.78527607,3.26,0.8,0,0,0.0,30.517065758253196,0.034762108,3.25,2.17,0.0246149014130335
1960-08-04,5.08,1.01,4.28,0,17.087020649159502,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.9776957278845151,0,54.89,54.89,54.89,54.89,16.83742331,3.26,0.8,0,0,0.0,30.6103797507686,0.034660229,3.5,2.15,0.0252521183275125
1960-08-05,5.08,1.01,4.28,0,17.2580286150157,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.9876294016560649,0,55.44,55.44,55.44,55.44,17.00613497,3.26,0.8,0,0,0.0,30.915584844155198,0.034322104,3.5,2.13,0.0220144255411803
1960-08-08,5.08,1.01,4.28,0,17.2827271828028,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.989191694481688,0,55.52,55.52,55.52,55.52,17.03067485,3.26,0.8,0,0,0.0,30.9586787318375,0.034278367000000004,3.5,2.18,0.0196951026404552
1960-08-09,5.08,1.01,4.28,0,17.3821336401086,221.671668478783,0.0,0.017030384355968,0.0,0,0,0.9950302489100391,0,55.84,55.84,55.84,55.84,17.12883436,3.26,0.8,0,0,0.0,31.135585790738002,0.034087614,2.5,2.16,0.0158913287339105
1960-08-10,5.08,1.01,4.28,0,17.453522624010102,221.671668478783,0.0,0.0156572293169988,0.0,0,0,0.9992658720644221,0,56.07,56.07,56.07,56.07,17.1993865,3.26,0.8,0,0,-0.00109852403117543,31.262292026989602,0.033953448,1.75,2.19,0.0138947665837465
1960-08-11,5.08,1.01,4.28,0,17.5186845393768,221.671668478783,0.0,0.0156572293169988,0.0,0,0,1.0031456399268899,0,56.28,56.28,56.28,56.28,17.26380368,3.26,0.8,0,0,-0.000823893023381574,31.3778319690139,0.033832397,3.5,2.24,0.00963033807527167
1960-08-12,5.08,1.01,4.28,0,17.6725431440692,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.01005605022249,0,56.66,56.66,56.66,56.66,17.380368100000002,3.26,0.8,0,0,-0.00217198062470203,31.652216602267,0.033611097,3.0,2.15,0.0064168986298765605
1960-08-15,5.08,1.01,4.28,0,17.656710432483,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.00930195647141,0,56.61,56.61,56.61,56.61,17.36503067,3.26,0.8,0,1,-0.0014916699646295901,31.6226647201374,0.033646391,3.0,2.2,0.0104476247652721
1960-08-16,5.08,1.01,4.28,0,17.690781811312803,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.01140040675525,0,56.72,56.72,56.72,56.72,17.39877301,3.26,0.8,0,0,-0.000811359304557158,31.6824849917499,0.033586736,3.0,2.22,0.0182467071060536
1960-08-17,5.08,1.01,4.28,0,17.727971390329603,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.01367745597861,0,56.84,56.84,56.84,56.84,17.43558282,3.26,0.8,0,0,-0.000405679652278579,31.747881404820003,0.033521414,3.0,2.33,0.0216554705177802
1960-08-18,5.08,1.01,4.28,0,17.7183769096973,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.01327973172875,0,56.81,56.81,56.81,56.81,17.42638037,3.26,0.8,0,0,0.0,31.729489971244398,0.033544702999999995,3.0,2.38,0.0173441851468727
1960-08-19,5.08,1.01,4.28,0,17.7804718708672,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.01698430144283,0,57.01,57.01,57.01,57.01,17.43425076,3.27,0.8,0,0,0.0,31.839550083572696,0.033432592000000004,3.0,2.4,0.0105345190652711
1960-08-22,5.08,1.01,4.28,0,17.8363275158037,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.02033259752685,1,57.19,57.19,57.19,57.19,17.48929664,3.27,0.8,0,0,0.0,31.938426386399303,0.033332917000000004,2.5,2.37,0.00459914597232794
1960-08-23,5.08,1.01,4.28,0,18.0106935362766,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.03046096263625,2,57.75,57.75,57.75,57.75,17.66055046,3.27,0.8,0,0,0.0,32.249493704093,0.033015186,2.0,2.35,-0.0156459633890033
1960-08-24,5.08,1.01,4.28,0,18.1102058037864,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.03630824231878,3,58.07,58.07,58.07,58.07,17.75840979,3.27,0.8,0,0,0.0,32.4265086046218,0.03283872,2.25,2.46,-0.0190656785365151
1960-08-25,5.08,1.01,4.28,0,18.0225969904245,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.03144878916654,4,57.79,57.79,57.79,57.79,17.67278287,3.27,0.8,0,0,0.0,32.2684770043913,0.033003321,3.0,2.49,-0.0119563418502988
1960-08-26,5.08,1.08,4.28,0,17.9630584600636,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.02819503115105,5,57.6,57.6,57.6,57.6,17.614678899999998,3.27,0.8,1,0,0.0,32.1607097356058,0.033117697,3.0,2.46,-0.010249155935366
1960-08-29,5.08,1.08,4.28,0,17.912877653631803,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.02547635472774,4,57.44,57.44,57.44,57.44,17.56574924,3.27,0.8,1,0,0.0,32.0696999844279,0.033215474,2.75,2.48,-0.0164594908130212
1960-08-30,5.08,1.08,4.28,0,17.7254851938207,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.01490199383597,3,56.84,56.84,56.84,56.84,17.382263000000002,3.27,0.8,1,0,0.0,31.733050125425,0.03357168,2.5,2.53,-0.0184303543286969
1960-08-31,5.08,1.08,4.28,0,17.7626264624142,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.01718210273649,2,56.96,56.96,56.96,56.96,17.41896024,3.27,0.8,1,0,0.0,31.7983781360992,0.033506527,3.0,2.57,-0.0214380169021529
1960-09-01,5.01,1.08,4.25,0,17.802885171992102,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.01964109848296,1,57.09,57.09,57.09,57.09,17.4587156,3.27,0.76,1,0,0.0,31.869278406514002,0.033435789,3.0,2.58,-0.0171036006427008
1960-09-02,5.01,1.08,4.25,0,17.7745393508413,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.0181711723704499,0,57.0,57.0,57.0,57.0,17.43119266,3.27,0.76,0,0,0.0,31.8173641841275,0.033494152,3.0,2.49,-0.021603203534946
1960-09-06,5.01,1.08,4.25,0,17.6152264214343,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.00919873376212,0,56.49,56.49,56.49,56.49,17.27522936,3.27,0.76,0,0,0.0,31.5310208742124,0.033802162000000004,3.0,2.54,-0.0115429496353392
1960-09-07,5.01,1.08,4.25,0,17.3966721347033,221.671668478783,0.0,0.0136288310556059,0.0,0,0,0.996830704993777,0,55.79,55.79,55.79,55.79,17.06116208,3.27,0.76,0,0,0.0,31.1386579355732,0.03423197,2.75,2.54,-0.00609006389002258
1960-09-08,5.01,1.08,4.25,0,17.3808074879481,221.671668478783,0.0,0.0136288310556059,0.0,0,0,0.9960748808751779,0,55.74,55.74,55.74,55.74,17.04587156,3.27,0.76,0,0,0.0,31.109105493607103,0.034268372000000005,3.0,2.55,-0.00917255295844578
1960-09-09,5.01,1.08,4.25,0,17.495905604044598,221.671668478783,0.0,0.0136288310556059,0.0,0,0,1.0028243573270699,0,56.11,56.11,56.11,56.11,17.15902141,3.27,0.76,0,0,0.0,31.3139472745049,0.034048058,3.0,2.59,-0.0177835916775929
1960-09-12,5.01,1.08,4.25,0,17.3544069495581,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9968853072462809,0,55.77,55.77,55.77,55.77,17.05504587,3.27,0.76,0,1,0.0007998143706036129,31.059536207270398,0.034261322999999996,3.0,2.61,-0.0346450004195716
1960-09-13,5.01,1.08,4.25,0,17.372833688923198,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.998095411511144,0,55.83,55.83,55.83,55.83,17.0733945,3.27,0.76,0,0,0.00059986077795271,31.0913517461752,0.034230189,2.0,2.63,-0.0329368175528692
1960-09-14,5.01,1.08,4.25,0,17.2512338573229,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.991260853287071,0,55.44,55.44,55.44,55.44,16.95412844,3.27,0.76,0,0,0.00039990718530180696,30.8725718336088,0.034476712,2.5,2.63,-0.0156099211149367
1960-09-15,5.01,1.08,4.25,0,17.1825356936771,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9874649239954829,0,55.22,55.22,55.22,55.22,16.88685015,3.27,0.76,0,0,0.000199953592650903,30.748473492951398,0.034619818,3.0,2.53,-0.0154864851588833
1960-09-16,5.01,1.08,4.25,0,17.1480673274016,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.985635528286406,0,55.11,55.11,55.11,55.11,16.85321101,3.27,0.76,0,0,0.0,30.685633674500497,0.03469468,2.5,2.48,-0.0219878280625401
1960-09-19,5.01,1.08,4.25,0,16.7588818615265,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9634171182811802,0,53.86,53.86,53.86,53.86,16.47094801,3.27,0.76,0,0,0.0,29.988070224555898,0.03550578,1.0,2.4,-0.0147543458235011
1960-09-20,5.01,1.08,4.25,0,16.8053202931018,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9662379386188659,0,54.01,54.01,54.01,54.01,16.51681957,3.27,0.76,0,0,0.0,30.0700250700188,0.035413047999999996,0.75,2.39,-0.0198002275276626
1960-09-21,5.01,1.08,4.25,0,16.979328157598502,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9763940533598331,1,54.57,54.57,54.57,54.57,16.68807339,3.27,0.76,0,0,0.0,30.380223691478502,0.035055456,1.0,2.46,-0.0388402106003463
1960-09-22,5.01,1.08,4.25,0,16.9137509928585,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.972774370160937,2,54.36,54.36,54.36,54.36,16.62385321,3.27,0.76,0,0,0.0,30.261734731377803,0.035196719,2.75,2.5,-0.0323149296620713
1960-09-23,5.01,1.19,4.25,0,16.7703911020974,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9646804163122009,3,53.9,53.9,53.9,53.9,16.48318043,3.27,0.76,0,0,0.0,30.004089584412103,0.035502989,2.25,2.4,-0.00685240684322781
1960-09-26,5.01,1.19,4.25,0,16.508804231925,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.949784218686693,4,53.06,53.06,53.06,53.06,16.22629969,3.27,0.76,0,0,0.0,29.534947840748302,0.036071025,3.0,2.34,0.00586802031865759
1960-09-27,5.01,1.19,4.25,0,16.4712386594005,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9477739977178149,5,52.94,52.94,52.94,52.94,16.18960245,3.27,0.76,1,0,0.0,29.4666070608538,0.036158785,3.0,2.4,0.00118314246210095
1960-09-28,5.01,1.19,4.25,0,16.3278914828593,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9396765348079509,4,52.48,52.48,52.48,52.48,16.04892966,3.27,0.76,1,0,0.0,29.2090351587587,0.036481774,3.0,2.37,0.0174345200647567
1960-09-29,5.01,1.19,4.25,0,16.3712214690938,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9423211380486031,3,52.62,52.62,52.62,52.62,16.09174312,3.27,0.76,1,0,0.0,29.285414625637603,0.036390743999999996,3.0,2.33,0.0209304619877107
1960-09-30,5.01,1.19,4.25,0,16.650999605174402,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9585762400247191,2,53.52,53.52,53.52,53.52,16.36697248,3.27,0.76,1,0,0.0,29.784735286319698,0.035784724,3.0,2.3,0.00972713997185934
1960-10-03,5.11,1.19,4.3,0,16.6009903615059,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.9558484225474471,1,53.36,53.36,53.36,53.36,16.31804281,3.27,0.81,1,1,0.0,29.6941245184239,0.035897974,2.75,2.31,0.0147552389235932
1960-10-04,5.11,1.19,4.3,0,16.485649863757,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.949358442156903,0,52.99,52.99,52.99,52.99,16.20489297,3.27,0.81,0,0,0.0,29.486664385475102,0.036154621,2.5,2.27,0.0231862987427628
1960-10-05,5.11,1.19,4.3,0,16.6098631240836,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.956662687573495,0,53.39,53.39,53.39,53.39,16.32721713,3.27,0.81,0,0,0.0,29.7076726005058,0.035889695,2.75,2.45,0.0143756460167269
1960-10-06,5.11,1.19,4.3,0,16.712296121403302,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.962713697235537,0,53.72,53.72,53.72,53.72,16.42813456,3.27,0.81,0,0,0.0,29.8897065614016,0.035675135,3.0,2.47,0.0159444017304046
1960-10-07,5.11,1.19,4.3,0,16.8085045524505,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.968407157946465,0,54.03,54.03,54.03,54.03,16.52293578,3.27,0.81,0,0,0.0,30.0605908497159,0.035476323,3.0,2.53,0.0154922489806927
1960-10-10,5.11,1.19,4.3,0,16.8424922139751,221.671668478783,0.0,0.0146285990188604,0.0,0,0,0.970516725187457,0,54.14,54.14,54.14,54.14,16.55657492,3.27,0.81,0,0,0.0,30.1201862007441,0.035410107,3.0,2.61,0.00925699914164161
1960-10-11,5.11,1.19,4.3,0,16.8671465071489,221.671668478783,0.0,0.0122325684356346,0.0,0,0,0.9720888105420121,0,54.22,54.22,54.22,54.22,16.58103976,3.27,0.81,0,0,-0.00191682446658064,30.163082947721897,0.035363716,3.0,2.53,0.00264657302753362
1960-10-12,5.11,1.19,4.3,0,16.845137874032098,221.671668478783,0.0,0.0122325684356346,0.0,0,0,0.9709718309779342,0,54.15,54.15,54.15,54.15,16.55963303,3.27,0.81,0,0,-0.00143761834993548,30.1225302257316,0.035415293,3.0,2.53,0.00209345996104295
1960-10-13,5.11,1.19,4.3,0,16.9755585423684,221.671668478783,0.0,0.0122325684356346,0.0,0,0,0.9786409565624901,0,54.57,54.57,54.57,54.57,16.68807339,3.27,0.81,0,0,-0.000958412233290318,30.3545411866335,0.035148536,3.0,2.6,-0.0128513190608631
1960-10-14,5.11,1.19,4.3,0,17.065536142709302,217.604298414953,0.0,0.0122325684356346,0.0,0,0,0.983979784095045,0,54.86,54.86,54.86,54.86,16.77675841,3.27,0.81,0,0,-0.00047920611664515803,30.5142157102314,0.034968521,2.75,2.44,-0.0282329741589805
1960-10-17,5.11,1.19,4.3,0,16.9937550432114,217.604298414953,0.0,0.0122325684356346,0.0,0,0,0.9799925390685821,0,54.63,54.63,54.63,54.63,16.70642202,3.27,0.81,0,0,0.0,30.3846513584305,0.035121554,1.5,2.33,-0.0357341698857498
1960-10-18,5.11,1.19,4.3,0,16.9064228201131,217.604298414953,0.0,0.0122325684356346,0.0,0,0,0.975107795546635,0,54.35,54.35,54.35,54.35,16.62079511,3.27,0.81,0,0,0.0,30.2272899721716,0.035308334,0.5,2.25,-0.0382192086087903
1960-10-19,5.11,1.19,4.3,0,16.8750842482574,217.604298414953,0.0,0.0122325684356346,0.0,0,0,0.9734517884417281,0,54.25,54.25,54.25,54.25,16.59021407,3.27,0.81,0,0,0.0,30.170045963404103,0.035379271000000004,0.25,2.3,-0.0221389824665528
1960-10-20,5.11,1.19,4.3,0,16.7535401388271,217.604298414953,0.0,0.0122325684356346,0.0,0,0,0.9665918411455541,1,53.86,53.86,53.86,53.86,16.47094801,3.27,0.81,0,0,0.0,29.951536231649698,0.035641346000000004,1.5,2.12,-0.004241200866848971
