,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1,Hulbert.sentiment,TYVIX,MVOLE
2004-03-09,6.07999992,4.6,5.24,0,30.278670231217298,870.841306744704,0.011505885,0.0195658415538809,0.967403005,0,1,84.7361230104,0,1140.58,1136.84,1147.32,1147.2,22.95853462,49.68,0.839999919999999,0,0,0.0,39.1082995865834,0.015470629,0.99,0.932,-0.0241373566957723,5.6,1903.0,2.7733,3.7211,88.43,-0.007145141,71.3,66.0,60.1,51780.0,11.39663041,30660.0,5344.0,2.84,0.0187515215326398,16.6,3.1492,41.3999,-17.9,2.3426,1111.0,50.14,0.86,0.013853,-0.011862000000000001,-0.054289,0.321,7.3,13577.29
2004-03-10,6.03000021,4.6,5.26,0,29.828003302304896,870.841306744704,0.011505885,0.0195658415538809,0.915229055,0,1,83.315221816447,0,1123.89,1122.53,1141.51,1140.58,22.62713912,49.67,0.77000021,0,0,0.0,38.5344442563632,0.015779961000000002,1.0,0.937,0.0038928382406185603,5.6,1903.0,2.7808,3.7285,88.95,-0.007145141,71.3,66.0,60.1,52440.0,10.359100699999999,30900.0,5382.0,2.84,0.0256608235294329,18.67,3.1034,42.1109,-17.9,2.2956,734.0,66.42,0.72,0.012565,-0.010364,-0.044758,0.321,7.46,17128.48
2004-03-11,6.05000019,4.6,5.27,0,29.3664217754357,870.841306744704,0.011505885,0.0195658415538809,0.7900375709999999,0,1,82.234744481433,0,1106.78,1105.87,1125.96,1123.89,22.27818035,49.68,0.7800001900000011,0,0,0.0,37.9464480541209,0.016019119,1.01,0.937,0.0172112054929327,5.6,1903.0,2.761,3.6985,88.51,-0.007145141,71.3,66.0,60.1,53880.0,15.45114783,43380.0,5384.0,2.84,0.0324722548671578,20.67,3.0556,42.6887,-17.9,2.2474,788.0,65.4,0.96,0.013874000000000001,-0.012714,-0.057309000000000006,0.321,7.45,15864.86
2004-03-12,6.05999994,4.6,5.29,0,29.724748675738603,870.841306744704,0.011505885,0.0195658415538809,0.815020595,0,1,83.315221816447,0,1120.57,1106.78,1120.63,1106.78,22.55575684,49.68,0.76999994,0,0,0.0,38.417741789374496,0.015795273999999998,0.99,0.932,-0.010228516032024,5.6,1903.0,2.8294,3.7769999999999997,89.12,-0.007145141,71.3,66.0,60.1,30660.0,11.85131491,54000.0,5352.0,2.84,0.0231668189827631,18.3,3.0937,42.9509,-17.9,2.283,2277.0,101.09,0.82,0.012629000000000001,-0.00705,-0.013188,0.183,7.69,12060.77
2004-03-15,6.09000015,4.6,5.28,0,29.2907618239642,876.925219384644,0.011505885,0.0195658415538809,0.782075147,0,1,82.293944319198,0,1104.49,1103.36,1120.57,1120.57,22.2365613,49.67,0.81000015,0,1,0.0,37.8651500238834,0.01603895,1.05,0.932,-0.0106715039237088,5.6,1903.0,2.8245,3.7619,88.81,-0.007145141,71.3,66.0,60.1,52680.0,12.34015981,30660.0,5280.0,2.84,0.0335332117237415,21.13,3.0494,43.5515,-17.9,2.3114,762.0,44.24,0.85,0.01475,-0.012918,-0.05061,0.11199999999999999,8.01,13766.25
2004-03-16,6.09000015,4.6,5.27,0,29.4479757372867,876.925219384644,0.011505885,0.0195658415538809,0.862478778,0,1,82.730578830295,0,1110.7,1102.61,1113.82,1104.49,22.36158647,49.67,0.82000015,0,0,0.0,38.076677031581895,0.015937067,0.99,0.938,-0.0176971926953,5.6,1855.0,2.7316,3.6794,88.59,-0.007145141,71.3,66.0,60.1,50520.0,11.29924933,31080.0,5204.0,2.84,0.0297033983250117,20.34,3.0669,43.3719,-17.9,2.3054,1789.0,50.98,0.93,0.01329,-0.011682,-0.045226999999999996,0.05,7.37,10793.58
2004-03-17,6.03999996,4.6,5.27,1,29.722669201535897,876.925219384644,0.011505885,0.0222532927816852,1.048154532,0,1,83.655645675387,0,1123.75,1110.7,1125.76,1110.7,22.62432052,49.67,0.769999960000001,0,0,0.00214996098224347,38.4399730237239,0.015813161000000003,1.0,0.9179999999999999,-0.027994706278244002,5.6,1855.0,2.7838,3.7111,88.66,-0.007145141,71.3,66.0,60.1,30660.0,6.970349004,52920.0,5122.0,2.84,0.0213127319126864,18.11,3.1025,43.6918,-17.9,2.3867,2400.0,39.87,0.67,0.013977000000000002,-0.01042,-0.012098999999999999,0.05,7.7,10088.62
2004-03-18,6.03999996,4.6,5.28,0,29.6773910897439,876.925219384644,0.011505885,0.0222532927816852,1.154964702,0,1,83.677846539616,0,1122.32,1113.25,1125.5,1123.75,22.59098229,49.68,0.75999996,0,0,0.0016124707366826,38.3895652235265,0.015807247,1.0,0.917,-0.0151107898630447,5.6,1855.0,2.8269,3.7542,87.64,-0.007145141,71.3,66.0,60.1,41700.0,12.57283032,52740.0,5058.0,2.84,0.0221595549834005,18.53,3.0981,43.5572,-17.9,2.4069,1361.0,54.52,0.65,0.013509,-0.010609,-0.0181,0.05,7.77,10063.85
2004-03-19,6.07999992,5.1,5.31,0,29.338434796966897,876.925219384644,0.011505885,0.0162341227618832,1.002736204,0,1,82.48265869565,0,1109.78,1109.69,1122.72,1122.32,22.33856683,49.68,0.76999992,0,0,-0.0037403555247198703,37.9593199511282,0.015971652,0.99,0.917,-0.00045441253336452693,5.6,1855.0,2.8438,3.7710000000000004,88.13,-0.007145141,71.3,66.0,60.1,53280.0,9.043990778,38580.0,5045.0,2.84,0.0244874512686428,19.15,3.063,43.8742,-17.9,2.3563,1134.0,56.61,0.89,0.013942,-0.010303,-0.036241,0.05,7.66,9658.44
2004-03-22,6.0999999,5.1,5.24,0,28.951054433049197,876.925219384644,0.011505885,0.0162341227618832,1.005058813,0,1,81.43547500283,1,1095.4,1089.49,1109.78,1109.78,22.07132783,49.63,0.8599998999999999,0,0,-0.00307401176632034,37.4663257330594,0.016195016,1.01,0.9229999999999999,0.0262749158109307,5.6,1855.0,2.7854,3.7126,87.81,-0.007145141,71.3,66.0,60.1,47400.0,12.59749884,30660.0,5042.0,2.84,0.033777957383042005,21.58,3.022,44.019,-17.9,2.3114,676.0,45.69,0.74,0.016978999999999998,-0.01293,-0.033865,0.019,7.65,10749.9
2004-03-23,6.05999994,5.1,5.26,0,28.9055234400833,876.925219384644,0.011505885,0.0162341227618832,0.98012842,0,1,81.294362515144,2,1093.95,1091.57,1101.52,1095.4,22.04211163,49.63,0.79999994,0,0,-0.0024076680079208,37.415621064526896,0.016211079,0.99,0.9229999999999999,0.0313784357478428,5.6,1855.0,2.7526,3.6901,87.85,-0.007145141,71.3,66.0,60.1,42000.0,11.43906464,31800.0,5044.0,2.84,0.0294438260301191,20.67,3.0180000000000002,44.0354,-17.9,2.3072,1749.0,39.16,0.57,0.015349000000000002,-0.011013,-0.034341,0.022000000000000002,7.56,9591.52
2004-03-24,6.05999994,5.1,5.26,0,28.8291075059808,876.925219384644,0.011505885,0.0162341227618832,0.800439091,0,1,81.361207187816,3,1091.33,1087.06,1098.39,1093.95,21.98489122,49.64,0.79999994,0,0,-0.0012038340039604,37.324931327599394,0.016253791,0.99,0.9179999999999999,0.0317073257889464,5.6,1855.0,2.7796,3.7069,88.89,0.016144906,71.3,66.0,60.1,36600.0,14.21370673,41520.0,5033.0,2.84,0.0254653613456563,19.81,3.0104,43.5622,-17.9,2.349,1046.0,37.44,0.73,0.015434,-0.009665,-0.023966,0.022000000000000002,7.44,9722.62
2004-03-25,6.05999994,5.1,5.28,0,29.293622765582498,876.925219384644,0.011505885,0.0162341227618832,0.89960871,0,1,82.438099046402,4,1109.19,1091.33,1110.38,1091.33,22.35368803,49.62,0.77999994,0,0,0.0,37.9344920539529,0.015961882,1.02,0.917,0.0245533893590672,5.6,1855.0,2.8095,3.7368,88.9,0.016144906,71.3,66.0,60.1,30660.0,8.02003553,53340.0,4999.0,2.84,0.0177058263669142,17.88,3.063,43.9934,-17.9,2.3593,2240.0,46.94,0.6,0.015075999999999999,-0.010986,-0.030226999999999997,0.006,7.71,10585.87
2004-03-26,6.09000015,5.1,5.36,0,29.2564699032115,876.925219384644,0.011505885,0.0162341227618832,0.9767143979999999,0,1,82.460378871026,5,1108.06,1106.13,1115.27,1109.19,22.29945663,49.69,0.73000015,1,0,0.0,37.894723375079295,0.015859286,1.0,0.922,0.0318137786606768,5.6,1855.0,2.8918,3.8292,88.89,0.016144906,71.3,66.0,60.1,30840.0,9.053481243,51480.0,4959.0,2.84,0.0156806472597509,17.33,3.0581,43.8972,-17.9,2.3872,1637.0,77.4,0.62,0.015061000000000001,-0.009146,-0.026472000000000002,0.006,8.08,11082.73
2004-03-29,6.15999985,5.1,5.4,0,29.629490433140003,876.925219384644,0.011505885,0.0162341227618832,1.177172224,0,1,83.618966143081,4,1122.47,1108.06,1124.37,1108.06,22.5486139,49.78,0.75999985,1,0,0.0,38.386038327830896,0.015812414,1.0,0.9229999999999999,0.0233420940832864,5.6,1855.0,2.9508,3.8882,88.63,0.016144906,71.3,66.0,60.1,30660.0,8.311746634,51240.0,4927.0,2.84,0.0127021033528394,16.5,3.0917,44.4203,-17.9,2.4129,2282.0,45.66,0.47,0.012739,-0.008526,-0.018109,0.013999999999999999,8.34,14655.0
2004-03-30,6.19000006,5.1,5.41,0,29.741589416564103,876.925219384644,0.011505885,0.0162341227618832,1.1821372540000001,0,1,83.901190375767,3,1127.0,1119.66,1127.6,1122.47,22.63506728,49.79,0.78000006,1,0,0.0,38.539376652870395,0.015768385,0.98,0.9329999999999999,0.0167582702049957,5.6,1855.0,2.9461,3.8939,88.43,0.016144906,71.3,66.0,60.1,30960.0,7.783055017000001,52680.0,4886.0,2.84,0.0120499499717158,16.28,3.1041,44.321000000000005,-17.9,2.4019999999999997,2042.0,21.32,0.46,0.013187,-0.005998,-0.020382,0.053,8.27,17655.57
2004-03-31,6.19000006,5.1,5.37,1,29.7118421278676,876.925219384644,0.011505885,0.0162341227618832,1.3055087490000001,0,1,83.99773727271901,2,1126.21,1121.46,1130.83,1127.0,21.62461598,52.08,0.82000006,1,0,0.0,38.510699304969705,0.015860692,1.05,0.9229999999999999,0.0132555320517406,5.6,1855.0,2.8973,3.8348,87.61,0.012998411999999999,71.3,66.0,60.1,32940.0,8.549259111,49920.0,4822.0,2.84,0.0135839723507713,16.74,3.0051,44.3777,-17.9,2.3799,1871.0,93.16,1.1,0.014227000000000002,-0.009954000000000001,-0.02922,0.11599999999999999,8.26,12165.03
2004-04-01,6.1500001,5.1,5.4,0,29.860020005619898,876.925219384644,0.011505885,0.0162341227618832,1.251829198,1,1,84.502764207761,1,1132.17,1126.2,1135.67,1126.21,21.65589135,52.28,0.750000099999999,1,0,0.0,38.7129172128329,0.015645345,1.03,0.9159999999999999,0.00499045602476061,5.6,1855.0,2.9513,3.8786,87.21,0.012998411999999999,71.3,66.0,60.1,30660.0,8.145132838,35460.0,4763.0,2.84,0.0131333281772383,16.65,3.0195,44.4648,-17.9,2.4271,2029.0,79.57,0.47,0.014367,-0.009906,-0.034702,0.147,8.87,12240.03
2004-04-02,6.17999983,5.1,5.55,1,30.105123711740198,876.925219384644,0.011505885,0.0162341227618832,1.25163699,0,1,85.141473803976,0,1141.81,1132.17,1144.81,1132.17,21.8277576,52.31,0.62999983,0,0,0.0,39.0407638958948,0.015566268000000001,1.0,0.927,0.00138708687221396,5.7,1855.0,3.2061,4.1435,88.51,0.012998411999999999,71.3,66.0,60.1,30660.0,10.07031727,31140.0,4716.0,2.84,0.00893351241368331,15.64,3.0434,44.6279,-17.9,2.4879,1681.0,46.53,0.53,0.015177000000000001,-0.009027,-0.023391,0.225,8.74,16967.47
2004-04-05,6.32000017,5.1,5.62,0,30.326839672575698,876.925219384644,0.011505885,0.0162341227618832,1.1649467740000001,0,1,85.609364232112,0,1150.57,1141.64,1150.57,1141.81,21.9616339,52.39,0.70000017,0,0,0.0,39.3383879590238,0.015446248000000001,1.01,0.912,-0.0182145074005199,5.7,1855.0,3.2792,4.2064,89.22,0.012998411999999999,71.3,66.0,60.1,30660.0,5.707412775,53760.0,4675.0,2.84,0.00771042118827949,14.97,3.0655,44.3099,-17.9,2.4858,1480.0,121.38,0.49,0.014196,-0.010105,-0.036277,0.275,9.17,12766.19
2004-04-06,6.36999989,5.1,5.6,0,30.254097600388302,876.925219384644,0.011505885,0.0162341227618832,1.080367695,0,1,85.334574282052,0,1148.16,1143.3,1150.57,1150.57,21.91563275,52.39,0.76999989,0,0,0.0,39.2537698336389,0.015768281000000002,1.0,0.9179999999999999,-0.0134112233435679,5.7,1855.0,3.2202,4.1475,88.62,0.012998411999999999,71.3,66.0,60.1,40440.0,6.1115102939999995,30660.0,4631.0,2.84,0.0087203026481626,15.32,3.0589,44.2555,-17.9,2.4458,1166.0,71.35,0.69,0.014707,-0.009233,-0.029497000000000002,0.28,7.95,11914.72
2004-04-07,6.3499999,5.1,5.59,0,30.0439016697848,876.925219384644,0.011505885,0.0162341227618832,1.020433583,0,1,85.13404546283499,0,1140.53,1138.41,1148.16,1148.16,21.76999427,52.39,0.7599999,0,0,0.0,38.991052912835606,0.01566847,1.0,0.9179999999999999,-0.0148581719135292,5.7,1855.0,3.23,4.1573,88.27,0.012998411999999999,64.6,86.0,60.6,35760.0,7.934486299,30660.0,4604.0,2.84,0.0103455500661829,15.76,3.0386,44.475,-17.9,2.3764,1464.0,23.44,0.54,0.014713999999999998,-0.009202,-0.040546,0.311,7.85,12034.47
2004-04-08,6.34000015,5.1,5.62,0,30.0029054585784,876.925219384644,0.011505885,0.0162341227618832,0.898151061,0,1,84.94095166893001,0,1139.32,1134.52,1148.97,1140.53,21.74689826,52.39,0.72000015,0,0,0.0,38.9479537258821,0.015596381999999999,1.02,0.9129999999999999,-0.00491508164445596,5.7,1855.0,3.2637,4.1909,89.02,0.012998411999999999,64.6,86.0,60.6,51660.0,9.072460916,30960.0,4566.0,2.84,0.0119885660389041,16.26,3.0352,44.3466,-17.9,2.4171,1087.0,43.58,0.59,0.01366,-0.007011,-0.011473,0.28,8.1,9925.54
2004-04-12,6.36000013,5.1,5.64,0,30.1485931440675,876.925219384644,0.011505885,0.0162341227618832,0.863696628,0,1,85.275157950521,0,1145.2,1139.32,1147.29,1139.32,21.85913342,52.39,0.7200001300000011,0,0,0.0,39.1471263568241,0.015535644,1.0,0.912,-0.008842129955344129,5.7,1855.0,3.3013,4.2285,88.95,0.012998411999999999,64.6,86.0,60.6,30660.0,5.42402884,36000.0,4566.0,2.84,0.00997846404923105,15.28,3.051,44.2574,-17.9,2.4495,1584.0,26.54,0.57,0.014315999999999999,-0.011195,-0.037420999999999996,0.28,8.4,11177.59
2004-04-13,6.38000011,5.1,5.73,0,29.7246767905228,876.925219384644,0.011505885,0.0162341227618832,0.7342780190000001,0,1,84.079433428874,0,1129.44,1127.7,1147.81,1145.2,21.55831266,52.39,0.65000011,0,0,0.0,38.6067767273135,0.015749726000000002,1.0,0.922,-0.0116423173532074,5.7,1855.0,3.4144,4.3519,89.8,0.012998411999999999,64.6,86.0,60.6,51120.0,9.280623777999999,31020.0,4552.0,2.84,0.0164216321497507,17.26,3.009,44.7697,-17.9,2.5035,399.0,76.02,0.77,0.012562,-0.009722,-0.02044,0.249,8.53,13335.5
2004-04-14,6.46000004,5.1,5.76,0,29.6822578519727,876.925219384644,0.011505885,0.0210534091978323,0.7084711440000001,0,1,84.21311683273301,0,1128.17,1122.15,1132.52,1129.44,21.53407139,52.39,0.70000004,0,0,0.00385542914875927,38.5617454908447,0.015787036,1.01,0.934,-0.00655156854347173,5.7,1855.0,3.4163,4.364,90.24,0.012998411999999999,64.6,86.0,60.6,51480.0,9.771922609,40020.0,4571.0,2.84,0.0114155515078992,15.62,3.0055,44.732,-17.9,2.4842,714.0,32.93,0.6,0.013387,-0.011234000000000001,-0.028102,0.179,8.32,14001.13
2004-04-15,6.48000002,5.1,5.8,0,29.627491750708998,876.925219384644,0.011505885,0.0177854324332163,0.699091318,0,1,83.893762034625,0,1128.84,1120.75,1134.08,1128.17,21.54686009,52.39,0.68000002,0,0,0.000277190449876664,38.5006822864046,0.015710012,1.03,0.927,0.0111739136810863,5.7,1855.0,3.4628,4.4003,90.06,0.012998411999999999,64.6,86.0,60.6,47580.0,11.76976015,31920.0,4590.0,2.84,0.0120593121956894,15.74,3.0075,44.2161,-17.9,2.5029,1514.0,41.08,0.67,0.011761,-0.008131999999999999,0.009243000000000001,0.221,8.52,15920.11
2004-04-16,6.51000023,5.1,5.77,0,29.7699993336698,876.412487124423,0.011505885,0.0177854324332163,0.837871925,0,1,84.539900714667,0,1134.61,1126.79,1136.8,1128.84,21.65699561,52.39,0.740000230000001,0,0,-3.30714843899578e-05,38.6959392983903,0.015618608999999999,0.99,0.917,0.00446401805904995,5.7,2007.0,3.4111,4.3383,89.94,0.012998411999999999,64.6,86.0,60.6,32160.0,8.388945021,42780.0,4610.0,2.84,0.00958598319147729,14.94,3.023,44.3985,-17.9,2.5128,2221.0,87.15,0.61,0.014939,-0.011815,-0.024055,0.22,8.4,15300.33
2004-04-19,6.48000002,5.1,5.79,0,29.792818788035103,876.412487124423,0.011505885,0.0177854324332163,0.852911146,0,1,84.539900714667,0,1135.82,1129.84,1136.18,1134.56,21.68009162,52.39,0.69000002,0,0,-0.00034333341865657596,38.735655161548294,0.015601363,1.0,0.922,0.0030645026275850002,5.7,2007.0,3.4471,4.3845,89.8,0.012998411999999999,64.6,86.0,60.6,33360.0,7.647596762,52380.0,4635.0,2.84,0.0117541046774242,15.42,3.0260000000000002,44.3672,-17.9,2.5451,1531.0,41.75,0.56,0.014287000000000001,-0.011866,-0.032057,0.205,8.75,20519.83
2004-04-20,6.51000023,5.1,5.82,0,29.3205531995678,876.412487124423,0.011505885,0.0177854324332163,0.91416708,0,1,83.121368291865,0,1118.15,1118.09,1139.26,1135.82,21.34281351,52.39,0.69000023,0,0,-0.0006535953529231969,38.1317264774884,0.015849778999999998,0.99,0.9470000000000001,0.0208612479231555,5.7,2007.0,3.4687,4.4573,90.49,0.012998411999999999,64.6,86.0,60.6,54000.0,9.734396918,32520.0,4640.0,2.84,0.0158432384985106,16.67,2.9789999999999996,44.7264,-17.9,2.5143,725.0,88.71,0.69,0.012745999999999999,-0.009249,-0.018131,0.212,8.66,16270.36
2004-04-21,6.53000021,5.1,5.82,1,29.467496215071,876.412487124423,0.011505885,0.0177854324332163,1.011124043,0,1,83.678382474611,1,1124.09,1116.03,1125.72,1118.15,21.45209924,52.4,0.71000021,0,0,0.0,38.3328231096963,0.015832834,0.99,0.9670000000000001,0.00114878815448201,5.7,2007.0,3.4446,4.423,91.12,0.012998411999999999,64.6,86.0,60.6,31740.0,11.14855766,48780.0,4616.0,2.84,0.0129542693909208,15.6,2.9944,44.2952,-17.9,2.4924,1512.0,49.27,0.54,0.012043,-0.010025,0.014961000000000002,0.134,8.43,15901.81
2004-04-22,6.53999996,5.1,5.78,0,29.8738110292218,876.412487124423,0.011505885,0.0177854324332163,1.06878387,0,1,84.851827171634,2,1139.93,1121.92,1142.77,1124.09,21.75854171,52.39,0.75999996,0,0,0.0,38.871262419939,0.015644899,1.0,0.937,-0.0215911704604965,5.7,2007.0,3.4330000000000003,4.3807,90.82,0.012998411999999999,64.6,86.0,60.6,34200.0,12.59536462,50400.0,4545.0,2.84,0.0102322512399403,14.61,3.0368,44.4421,-17.9,2.4307,2348.0,63.15,0.54,0.011207,-0.009834,0.022078,0.134,7.9,13455.35
2004-04-23,6.5,5.3,5.84,0,29.8824220156398,876.412487124423,0.011505885,0.0177854324332163,0.940540862,0,1,84.933523327789,3,1140.6,1134.81,1141.92,1139.93,21.75057208,52.44,0.66,0,0,0.0,38.892365306407704,0.01564602,0.99,0.9520000000000001,-0.030363786105622,5.7,2007.0,3.4897,4.4578,91.08,0.022571376,64.6,86.0,60.6,40260.0,8.356913138,30660.0,4461.0,2.84,0.009202001506602721,14.01,3.0346,44.3249,-17.9,2.3779,1077.0,106.92,0.63,0.013091,-0.008136,0.011514,0.166,8.53,15794.22
2004-04-26,6.55000019,5.3,5.81,0,29.740698501132304,876.412487124423,0.011505885,0.0177854324332163,0.890265277,0,1,84.814690664728,4,1135.53,1132.91,1145.08,1140.6,21.65389016,52.44,0.7400001900000011,0,0,0.0,38.7178152171654,0.015715375,1.01,0.943,-0.0182965622738167,5.7,2007.0,3.4758,4.4336,90.62,0.022571376,64.6,86.0,60.6,51180.0,8.785498289,32160.0,4368.0,2.84,0.0116507927071572,14.77,3.0212,44.4661,-17.9,2.4304,1172.0,60.74,0.54,0.014544,-0.009445,-0.011035,0.18100000000000002,8.8,13904.06
2004-04-27,6.51999998,5.3,5.8,0,29.7993683156575,876.412487124423,0.011505885,0.0177854324332163,1.0370446070000001,0,1,84.888963678541,5,1138.11,1135.53,1146.84,1135.53,21.70308924,52.44,0.71999998,1,0,0.0,38.804214881159204,0.015566571000000001,0.99,0.9620000000000001,-0.019975725757512,5.7,2007.0,3.415,4.3832,90.41,0.022571376,64.6,86.0,60.6,30660.0,10.40234774,33300.0,4229.0,2.84,0.0123413708269831,15.07,3.028,44.461000000000006,-17.9,2.4155,1732.0,29.77,0.57,0.012802000000000001,-0.008690999999999999,-0.001155,0.134,8.89,11605.46
2004-04-28,6.51000023,5.3,5.85,0,29.379511718853603,876.412487124423,0.011505885,0.0177854324332163,0.955527366,0,1,83.789786796532,4,1122.41,1121.7,1138.11,1138.11,21.39553946,52.46,0.660000230000001,1,0,0.0,38.2674363648332,0.015890067,1.01,0.948,-0.000539468993197533,5.7,2007.0,3.5183,4.4967,91.17,0.022571376,64.6,86.0,60.6,51960.0,8.892595694,30660.0,4064.0,2.84,0.0160774293552936,16.29,2.9859,44.9601,-17.9,2.406,690.0,66.32,0.65,0.012025,-0.009940000000000001,-0.007866,0.134,9.15,14224.04
2004-04-29,6.55999994,5.3,5.89,0,29.1477960078934,876.412487124423,0.011505885,0.0177854324332163,0.779643865,0,1,83.05452956067799,3,1113.89,1108.02,1128.8,1122.41,21.23313,52.46,0.66999994,1,0,0.0,37.9753691334024,0.016200891000000002,1.03,0.9490000000000001,-0.00036413800730469197,5.7,2007.0,3.5675,4.5356,90.57,0.022571376,64.6,86.0,60.6,51780.0,14.46621604,33420.0,3982.0,2.84,0.0161631255525584,16.6,2.9649,44.8752,-17.9,2.3999,792.0,78.06,0.77,0.014034999999999999,-0.0118,-0.024313,0.055999999999999994,9.0,13306.94
2004-04-30,6.61000013,5.3,5.87,0,28.9666107652162,876.412487124423,0.009313597,0.0177854324332163,0.82065471,0,1,82.40839088063599,2,1107.3,1107.23,1119.26,1113.89,21.03933118,52.63,0.74000013,1,0,0.0,37.7518484210536,0.016167931,1.03,0.9520000000000001,-0.00923973217609785,5.7,2007.0,3.5475,4.5053,90.48,0.022571376,64.6,86.0,60.6,51960.0,13.85229883,31320.0,3958.0,2.84,0.0176875864454661,17.19,2.9461,44.9673,-17.9,2.4271,1209.0,43.95,0.95,0.014112999999999999,-0.011405,-0.029916,-0.01,8.99,12872.12
2004-05-03,6.57999992,5.3,5.87,0,29.2242649219478,876.412487124423,0.009313597,0.0177854324332163,0.9217901690000001,0,0,83.29218894531701,1,1117.49,1107.3,1118.72,1107.3,21.16458333,52.8,0.70999992,1,1,0.0,38.1003325193015,0.016012000000000002,1.03,0.9590000000000001,-0.0302376737331417,5.7,2007.0,3.5313,4.4993,90.76,0.022571376,64.6,86.0,60.6,30660.0,10.04252402,37200.0,3958.0,2.84,0.0157634015229839,16.62,2.9736,44.8179,-17.9,2.439,1859.0,44.54,0.64,0.014134,-0.010284999999999999,-0.031013,-0.135,9.35,14417.53
2004-05-04,6.57999992,5.3,5.92,0,29.2692267429442,876.412487124423,0.009313597,0.0177854324332163,0.935795493,0,0,83.225344272645,0,1119.55,1112.89,1127.74,1117.49,21.20761508,52.79,0.65999992,0,0,0.0,38.1716404715788,0.015963932,1.0,0.986,-0.0210174069634607,5.7,2007.0,3.5661,4.5649,89.81,0.042889618,64.6,86.0,60.6,41880.0,13.15222816,50400.0,3933.0,2.84,0.0153982012118787,16.55,2.9789999999999996,44.8022,-17.9,2.4722,1773.0,79.03,0.5,0.014428999999999999,-0.0099,-0.015678,-0.174,9.46,11749.22
2004-05-05,6.63000011,5.3,5.91,0,29.312077475964,876.412487124423,0.009313597,0.0177854324332163,1.06518799,0,0,83.760078630766,0,1121.53,1117.86,1125.07,1119.55,21.24512218,52.79,0.72000011,0,0,0.0,38.2400365696455,0.016079399999999997,0.99,0.9670000000000001,-0.0210633946193931,5.7,2007.0,3.6010000000000004,4.5794,89.32,0.042889618,64.6,86.0,60.6,31680.0,9.23285401,48720.0,3909.0,2.84,0.0125885940723267,15.77,2.9846,44.798,-17.9,2.4975,1527.0,84.13,0.66,0.014313999999999999,-0.009821,-0.017959,-0.174,9.64,19098.23
2004-05-06,6.65999985,5.3,5.98,0,29.1061720955556,876.412487124423,0.009313597,0.0177854324332163,1.068878049,1,0,83.03967287839599,0,1113.99,1106.3,1121.53,1121.53,21.1022921,52.79,0.67999985,0,0,0.0,37.9839327485247,0.016162874,1.0,0.971,-0.016599309439882002,5.7,2007.0,3.6094,4.598,89.89,0.042889618,64.6,86.0,60.6,42300.0,10.55928783,30660.0,3910.0,2.84,0.0164015852322661,17.05,2.9643,44.9018,-17.9,2.4711,604.0,28.43,0.97,0.015122,-0.011821,-0.036399,-0.174,9.96,15338.2
2004-05-07,6.69000006,5.3,6.06,0,28.697999263235502,876.412487124423,0.009313597,0.0177854324332163,0.952121801,0,0,81.665705303642,0,1098.7,1098.63,1117.33,1113.99,20.83238529,52.74,0.63000006,0,0,0.0,37.4637169057735,0.016373059,0.99,1.037,0.0005395313874920639,5.6,2007.0,3.7211,4.7709,91.13,0.042889618,67.1,88.0,60.6,54000.0,14.84161239,31500.0,3924.0,2.84,0.019340407638804,18.13,2.9238,45.3035,-22.8,2.546,249.0,36.88,0.79,0.015385,-0.014356,-0.049607,-0.174,8.35,13799.4
