,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS
1968-08-02,6.95,1.78,6.22,0,19.9072868437758,331.961010105334,0.0,0.0411822899664154,0.0,0,0,2.21557962341216,0,96.63,96.63,96.63,96.63,17.6654479,5.47,0.73,0,0,-4.8750337576300395e-05,36.641346512114204,0.0307321,6.13,4.9,0.0137791522035252,3.8,1313.0,0.44199999999999895,5.3420000000000005,,0.034540949
1968-08-05,6.95,1.78,6.22,0,19.9505848065027,331.961010105334,0.0,0.0411822899664154,0.0,0,0,2.22089957925829,0,96.85,96.85,96.85,96.85,17.70566728,5.47,0.73,0,0,0.0,36.721060977113794,0.030666388,6.13,4.89,0.0167997304576029,3.8,1313.0,0.48200000000000004,5.372000000000001,,0.034540949
1968-08-06,6.95,1.78,6.22,0,20.030950884833103,331.961010105334,0.0,0.0411822899664154,0.0,0,0,2.2303478339810403,0,97.25,97.25,97.25,97.25,17.77879342,5.47,0.73,0,0,0.0,36.8689987108303,0.030544334,6.25,4.98,0.00800131388995206,3.8,1313.0,0.40199999999999897,5.382000000000001,,0.034540949
1968-08-08,6.88,1.78,6.14,0,19.9856710155396,331.961010105334,0.0,0.0411822899664154,0.0,0,0,2.22580741504429,0,97.04,97.04,97.04,97.04,17.74040219,5.47,0.74,0,0,0.0,36.7856679069789,0.030614522999999998,6.13,4.96,0.0163643949961504,3.7,1313.0,0.41200000000000003,5.372000000000001,,0.034540949
1968-08-09,6.88,1.78,6.14,0,19.9774697099855,331.961010105334,0.0,0.0411822899664154,0.0,0,0,2.2253950947481,0,97.01,97.01,97.01,97.01,17.73491773,5.47,0.74,0,0,0.0,36.7705795186633,0.030628081,6.13,4.99,0.0199196084417938,3.7,1313.0,0.402,5.392,,0.034540949
1968-08-12,6.88,1.78,6.14,0,20.1813602552786,331.961010105334,0.0,0.0411822899664154,0.0,0,0,2.2486107730333598,0,98.01,98.01,98.01,98.01,17.91773309,5.47,0.74,0,1,0.0,37.1458635008501,0.03031963,6.13,5.05,0.0092701922206165,3.7,1313.0,0.37200000000000005,5.422000000000001,,0.034540949
1968-08-13,6.88,1.78,6.14,0,20.2863838025749,331.961010105334,0.0,0.0411822899664154,0.0,0,0,2.2608168172801,0,98.53,98.53,98.53,98.53,18.01279707,5.47,0.74,0,0,0.0,37.3391681760713,0.030163644,6.25,5.11,0.0013593559826148099,3.7,1313.0,0.322,5.432,,0.034540949
1968-08-15,6.83,1.78,6.07,0,20.189635527082,333.77831490517997,0.0,0.0411822899664154,0.0,0,0,2.2505377942146296,0,98.07,98.07,98.07,98.07,17.92870201,5.47,0.76,0,0,0.0,37.1610866672015,0.030309173,6.13,5.17,0.0059447548389729606,3.7,1313.0,0.282,5.452000000000001,,0.034540949
1968-08-16,6.83,1.78,6.07,0,20.313166702236103,333.77831490517997,0.0,0.0411822899664154,0.0,0,0,2.2648121717201604,0,98.68,98.68,98.68,98.68,18.04021938,5.47,0.76,0,0,0.0,37.388447489962104,0.030125836,6.13,5.11,0.0022826962747064,3.7,1539.0,0.31199999999999894,5.422000000000001,,0.034540949
1968-08-19,6.83,1.78,6.07,0,20.3769844500087,333.77831490517997,0.0,0.0411822899664154,0.0,0,0,2.27243247387831,1,99.0,99.0,99.0,99.0,18.09872029,5.47,0.76,0,0,0.0,37.505895081005896,0.030032468,6.0,5.11,-0.00227017488034397,3.7,1539.0,0.322,5.432,,0.034540949
1968-08-20,6.83,1.78,6.07,0,20.3667003192678,333.77831490517997,0.0,0.0411822899664154,0.0,0,0,2.27179031178673,2,98.96,98.96,98.96,98.96,18.09140768,5.47,0.76,0,0,0.0,37.4869461578349,0.030048617000000003,6.0,5.14,-0.00258013372530693,3.7,1539.0,0.29200000000000104,5.432,,0.034540949
1968-08-22,6.82,1.78,6.0,0,20.3111468260936,333.77831490517997,0.0,0.0411822899664154,0.0,0,0,2.26609760974686,3,98.7,98.7,98.7,98.7,18.04387569,5.47,0.82,0,0,0.0,37.384670040646895,0.030131792999999997,6.0,5.17,0.0012567107384116802,3.7,1539.0,0.332,5.502000000000001,,0.034540949
1968-08-23,6.82,1.86,6.0,0,20.305677186778,333.77831490517997,0.0,0.0411822899664154,0.0,0,0,2.26614407544505,4,98.69,98.69,98.69,98.69,16.78401361,5.88,0.82,0,0,0.0,37.377096259625205,0.030138867000000003,5.88,5.15,0.00599233783755484,3.7,1539.0,0.322,5.472,,0.034540949
1968-08-26,6.82,1.86,6.0,0,20.3536986869091,333.77831490517997,0.0,0.0411822899664154,0.0,0,0,2.2721607291502597,5,98.94,98.94,98.94,98.94,16.82653061,5.88,0.82,1,0,0.0,37.4679829844983,0.030066722999999997,5.88,5.16,0.0104785826566204,3.7,1539.0,0.302,5.462000000000001,,0.12859637699999998
1968-08-27,6.82,1.86,6.0,0,20.2071919526462,333.77831490517997,0.0,0.0469294322219835,0.0,0,0,2.26945140329166,4,98.81,98.81,98.81,98.81,16.80442177,5.88,0.82,1,0,0.00459771380445453,37.20074044522129,0.030110297,6.0,5.19,0.0189592837455935,3.7,1539.0,0.271999999999999,5.462000000000001,,0.12859637699999998
1968-08-29,6.8,1.86,5.98,0,20.1896059693614,333.77831490517997,0.0,0.0469294322219835,0.0,0,0,2.26811981568787,3,98.74,98.74,98.74,98.74,16.79251701,5.88,0.819999999999999,1,0,0.0034482853533408897,37.1708097451219,0.030135662,5.88,5.21,0.0242178161379736,3.7,1539.0,0.222,5.432,,0.12859637699999998
1968-08-30,6.8,1.86,5.98,0,20.2108717671699,333.77831490517997,0.0,0.0469294322219835,0.0,0,0,2.27115248518153,2,98.86,98.86,98.86,98.86,16.81292517,5.88,0.819999999999999,1,0,0.00229885690222727,37.2124025476296,0.030102695,5.75,5.18,0.0232949198066056,3.7,1539.0,0.242,5.422000000000001,122.176,0.12859637699999998
1968-09-03,6.8,1.86,5.98,0,20.3016314367836,333.77831490517997,0.0,0.0469294322219835,0.0,0,0,2.2819964881763597,1,99.32,99.32,99.32,99.32,16.89115646,5.88,0.819999999999999,1,0,0.00114942845111363,37.3819550430649,0.02996687,5.75,5.18,0.0137006353519294,3.7,1539.0,0.23199999999999998,5.412000000000001,,0.12859637699999998
1968-09-04,6.8,1.86,5.98,0,20.4414139878415,333.77831490517997,0.0,0.0469294322219835,0.0,0,0,2.29835609072118,0,100.02,100.02,100.02,100.02,17.01020408,5.88,0.819999999999999,0,0,0.0,37.641796000685,0.029760715,6.0,5.19,0.00458838252412883,3.7,1539.0,0.242,5.432,,0.12859637699999998
1968-09-05,6.79,1.86,5.97,0,20.585240860617002,333.77831490517997,0.0,0.0439309292257271,0.0,0,0,2.31517724009668,0,100.74,100.74,100.74,100.74,17.13265306,5.88,0.82,0,0,-0.0023988023970051803,37.90911190397411,0.029551557000000003,6.0,5.22,0.0007899383985094,3.7,1539.0,0.242,5.462000000000001,,0.12859637699999998
1968-09-06,6.79,1.86,5.97,0,20.675904092655898,333.77831490517997,0.0,0.0439309292257271,0.0,0,0,2.3260260660369902,0,101.2,101.2,101.2,101.2,17.21088435,5.88,0.82,0,0,-0.0017991017977538899,38.078544457360394,0.029421153,6.0,5.23,-7.65598197148619e-06,3.7,1539.0,0.252,5.482,,0.12859637699999998
1968-09-09,6.79,1.86,5.97,0,20.678702764415103,333.77831490517997,0.0,0.0439309292257271,0.0,0,0,2.3269928711013197,0,101.23,101.23,101.23,101.23,17.21598639,5.88,0.82,0,1,-0.0011994011985025901,38.086162154320796,0.029416354,6.0,5.24,0.0022605055986554697,3.7,1539.0,0.252,5.492000000000001,,0.12859637699999998
1968-09-10,6.79,1.86,5.97,0,20.5732551572587,333.77831490517997,0.0,0.0439309292257271,0.0,0,0,2.31577658398842,0,100.73,100.73,100.73,100.73,17.13095238,5.88,0.82,0,0,-0.000599700599251296,37.8943920018086,0.029566309,5.88,5.3,0.00809654257552639,3.7,1539.0,0.212,5.5120000000000005,,0.12859637699999998
1968-09-12,6.79,1.86,5.95,0,20.527064648262698,333.77831490517997,0.0,0.0439309292257271,0.0,0,0,2.31122603502102,0,100.52,100.52,100.52,100.52,17.095238100000003,5.88,0.84,0,0,0.0,37.811744028007105,0.029632025,5.75,5.3,0.0108702201765004,3.5,1539.0,0.192,5.492000000000001,,0.12859637699999998
1968-09-13,6.79,1.86,5.95,0,20.593558416332396,333.77831490517997,0.0,0.0439309292257271,0.0,0,0,2.3193218381487797,0,100.86,100.86,100.86,100.86,17.48006932,5.77,0.84,0,0,0.0,37.935978757937,0.029536463,5.75,5.24,0.013179842886748998,3.5,1539.0,0.242,5.482,,0.12859637699999998
1968-09-16,6.79,1.86,5.95,0,20.668201600762103,331.15331908317904,0.0,0.0439309292257271,0.0,0,0,2.32833842934328,0,101.24,101.24,101.24,101.24,17.54592721,5.77,0.84,0,0,0.0,38.0752310114527,0.02942991,5.75,5.22,0.0128344684344998,3.5,1539.0,0.242,5.462000000000001,,0.12859637699999998
1968-09-17,6.79,1.86,5.95,0,20.7183313039721,331.15331908317904,0.0,0.0439309292257271,0.0,0,0,2.3345963153560696,1,101.5,101.5,101.5,101.5,17.59098787,5.77,0.84,0,0,0.0,38.169328019446,0.029358824,5.63,5.2,0.00802188955512577,3.5,1508.0,0.262,5.462000000000001,,0.12859637699999998
1968-09-19,6.8,1.86,5.95,0,20.7337533841847,331.15331908317904,0.0,0.0439309292257271,0.0,0,0,2.33694478519579,2,101.59,101.59,101.59,101.59,17.60658579,5.77,0.85,0,0,0.0,38.1994820406588,0.029337111000000003,5.5,5.16,0.006641628666951479,3.5,1508.0,0.272,5.432,,0.12859637699999998
1968-09-20,6.8,1.81,5.95,0,20.745092169643897,331.15331908317904,0.0,0.0439309292257271,0.0,0,0,2.33883346190555,3,101.66,101.66,101.66,101.66,17.6187175,5.77,0.85,0,0,0.0,38.2221085738189,0.029321205,5.63,5.17,0.00946004412024595,3.5,1508.0,0.282,5.452000000000001,,0.12859637699999998
1968-09-23,6.8,1.81,5.95,0,20.860487689555303,331.15331908317904,0.0,0.0439309292257271,0.0,0,0,2.3524556400359398,4,102.24,102.24,102.24,102.24,17.71923744,5.77,0.85,0,0,0.0,38.436459837125796,0.029159137,5.75,5.17,0.005618377005914789,3.5,1508.0,0.282,5.452000000000001,,0.12859637699999998
1968-09-24,6.8,1.81,5.95,0,20.9289315564361,331.15331908317904,0.0,0.0439309292257271,0.0,0,0,2.36078732699161,5,102.59,102.59,102.59,102.59,17.77989601,5.77,0.85,1,0,0.0,38.56430893490229,0.029063911,5.88,5.13,0.0068561094690598795,3.5,1508.0,0.312,5.442,,0.12859637699999998
1968-09-26,6.79,1.81,5.98,0,20.819453501685,331.15331908317904,0.0,0.046792161506759,0.0,0,0,2.3557731143148,4,102.36,102.36,102.36,102.36,17.74003466,5.77,0.81,1,0,0.00228898582482558,38.364298414968204,0.029133482000000002,6.0,5.09,0.0126745492990249,3.5,1508.0,0.36200000000000004,5.452000000000001,,0.073805568
1968-09-27,6.79,1.81,5.98,0,20.806394423974897,331.15331908317904,0.0,0.046792161506759,0.0,0,0,2.35490093508705,3,102.31,102.31,102.31,102.31,17.73136915,5.77,0.81,1,0,0.00171673936861918,38.3419436736529,0.029151986,6.0,5.12,0.0130704073199797,3.5,1508.0,0.332,5.452000000000001,,0.073805568
1968-09-30,6.79,1.81,5.98,0,20.876709851226998,331.15331908317904,0.0,0.046792161506759,0.0,0,0,2.36346574874421,2,102.67,102.67,102.67,102.67,17.79376083,5.77,0.81,1,0,0.00114449291241279,38.473229123633,0.02905402,5.5,5.16,0.009947206232365809,3.5,1508.0,0.332,5.492000000000001,121.98299999999999,0.073805568
1968-10-01,6.79,1.81,5.98,0,20.9124454322657,331.15331908317904,0.0,0.046792161506759,0.0,0,0,2.3681181678756698,1,102.86,102.86,102.86,102.86,17.82668977,5.77,0.81,1,0,0.000572246456206391,38.5407900803789,0.029004596,6.0,5.16,0.0037532742820640796,3.5,1508.0,0.332,5.492000000000001,,0.073805568
1968-10-03,6.79,1.81,6.0,0,21.0071251086035,331.15331908317904,0.0,0.046792161506759,0.0,0,0,2.3794477283565296,0,103.34,103.34,103.34,103.34,17.90987868,5.77,0.79,0,0,0.0,38.716986491105104,0.028874097,6.0,5.21,-0.00196436149531762,3.5,1508.0,0.292,5.502000000000001,,0.073805568
1968-10-04,6.79,1.81,6.0,0,21.0794230194659,331.15331908317904,0.0,0.046792161506759,0.0,0,0,2.38824581662234,0,103.71,103.71,103.71,103.71,17.97400347,5.77,0.79,0,0,0.0,38.851939179273295,0.028775294,5.88,5.23,-0.00417785585495102,3.5,1508.0,0.292,5.522,,0.073805568
1968-10-07,6.79,1.81,6.0,0,21.074477606410802,331.15331908317904,0.0,0.046792161506759,0.0,0,0,2.3882942494371404,0,103.7,103.7,103.7,103.7,17.97227036,5.77,0.79,0,1,0.0,38.8445217121465,0.028782277999999998,6.0,5.26,-0.0020492707067053303,3.5,1508.0,0.292,5.5520000000000005,,0.073805568
1968-10-08,6.79,1.81,6.0,0,21.079695757969102,331.15331908317904,0.0,0.046792161506759,0.0,0,0,2.38949422777174,0,103.74,103.74,103.74,103.74,17.97920277,5.77,0.79,0,0,0.0,38.8558310095905,0.028775388,5.88,5.35,0.0021907725206751104,3.5,1508.0,0.222,5.572,,0.073805568
1968-10-10,6.78,1.81,6.02,0,20.985361817548398,331.15331908317904,0.0,0.0438026226583927,0.0,0,0,2.3794079338089196,0,103.29,103.29,103.29,103.29,17.90121317,5.77,0.760000000000001,0,0,-0.00239163107869302,38.6836238196932,0.028904979,6.0,5.34,0.014294188740264,3.6,1508.0,0.272,5.612,,0.073805568
1968-10-11,6.78,1.81,6.02,0,20.9601242616872,331.15331908317904,0.0,0.0438026226583927,0.0,0,0,2.3771527644012798,0,103.18,103.18,103.18,103.18,17.88214905,5.77,0.760000000000001,0,0,-0.00179372330901977,38.6387700330627,0.028940025,6.13,5.26,0.0169751923946475,3.6,1508.0,0.35200000000000004,5.612,,0.073805568
1968-10-14,6.78,1.81,6.02,0,20.9856743133407,331.15331908317904,0.0,0.0438026226583927,0.0,0,0,2.38065705442462,0,103.32,103.32,103.32,103.32,17.90641248,5.77,0.760000000000001,0,0,-0.00119581553934651,38.6875335621624,0.028905035,6.13,5.32,0.0116041724128195,3.6,1508.0,0.302,5.622000000000001,,0.073805568
1968-10-15,6.78,1.81,6.02,0,21.025435625205,331.15331908317904,0.0,0.0438026226583927,0.0,0,0,2.38577466271079,0,103.53,103.53,103.53,103.53,17.94280763,5.77,0.760000000000001,0,0,-0.000597907769673257,38.7624943091891,0.028850621,6.0,5.38,0.00256263489235165,3.6,1508.0,0.272,5.652,,0.073805568
1968-10-17,6.79,1.81,6.06,0,21.1200138512838,329.941782549948,0.0,0.0438026226583927,0.0,0,0,2.3971148276967997,0,104.01,104.01,104.01,104.01,18.02599653,5.77,0.73,0,0,0.0,38.9385193881511,0.028721674,5.88,5.33,0.00139051282591815,3.6,1598.0,0.252,5.582000000000001,,0.073805568
1968-10-18,6.79,1.81,6.06,0,21.2815682037912,329.941782549948,0.0,0.0438026226583927,0.0,0,0,2.41606181156425,1,104.82,104.82,104.82,104.82,18.16637782,5.77,0.73,0,0,0.0,39.238040279584,0.02850389,5.75,5.33,-0.0092560275982997,3.6,1598.0,0.242,5.572,,0.073805568
1968-10-21,6.79,1.81,6.06,0,21.3131594016074,329.941782549948,0.0,0.0438026226583927,0.0,0,0,2.4202592216550802,2,104.99,104.99,104.99,104.99,18.19584055,5.77,0.73,0,0,0.0,39.2979490327249,0.028461893999999998,5.75,5.36,-0.0118400332336908,3.6,1598.0,0.222,5.582000000000001,,0.073805568
1968-10-22,6.79,1.81,6.06,0,21.2249896248049,329.941782549948,0.0,0.0438026226583927,0.0,0,0,2.41085626870355,3,104.57,104.57,104.57,104.57,18.12305026,5.77,0.73,0,0,0.0,39.1370271448365,0.028580384,5.88,5.42,-0.0115980247492967,3.6,1598.0,0.162,5.582000000000001,,0.073805568
1968-10-24,6.84,1.81,6.1,0,21.073933005947,329.941782549948,0.0,0.0438026226583927,0.0,0,0,2.3943051929490897,4,103.84,103.84,103.84,103.84,17.9965338,5.77,0.74,0,0,0.0,38.8601221314901,0.02878551,6.0,5.4,-0.00798615509439767,3.6,1598.0,0.212,5.612,,0.073805568
1968-10-25,6.84,1.76,6.1,0,21.1441011311022,329.941782549948,0.0,0.0438026226583927,0.0,0,0,2.40288501239938,5,104.2,104.2,104.2,104.2,18.05892548,5.77,0.74,1,0,0.0,38.9911403674296,0.028690247999999998,6.0,5.42,-0.0110566060287243,3.6,1598.0,0.182,5.602,,0.073805568
1968-10-28,6.84,1.76,6.1,0,21.0203426428108,329.941782549948,0.0,0.0466556916407992,0.0,0,0,2.3962460213384302,4,103.9,103.9,103.9,103.9,18.00693241,5.77,0.74,1,1,0.0022824551859251603,38.7645295373004,0.028777288999999998,5.88,5.46,-0.00652437713071125,3.6,1598.0,0.152,5.612,,0.006127107
1968-10-29,6.84,1.76,6.1,0,20.997300249688198,329.941782549948,0.0,0.0466556916407992,0.0,0,0,2.3942188562602,3,103.8,103.8,103.8,103.8,17.98960139,5.77,0.74,1,0,0.00171184138944387,38.723635788319,0.028809217999999998,5.88,5.51,-0.0033398014416967,3.6,1598.0,0.11199999999999999,5.622000000000001,,0.006127107
1968-10-31,6.88,1.76,6.13,0,20.9156111381427,329.941782549948,0.0,0.0466556916407992,0.0,0,0,2.3855024055307497,2,103.41,103.41,103.41,103.41,17.922010399999998,5.77,0.75,1,0,0.0011412275929625802,38.5745700296806,0.02892209,6.0,5.48,0.004759290642806,3.6,1598.0,0.132,5.612,122.02600000000001,0.006127107
1968-11-01,6.88,1.76,6.13,0,20.8420353838467,329.941782549948,0.0,0.0466556916407992,0.0,0,1,2.37770858433677,1,103.06,103.06,103.06,103.06,17.86135182,5.77,0.75,1,0,0.000570613796481288,38.440448900665395,0.029024932000000003,6.0,5.46,0.0145722108614835,3.6,1598.0,0.152,5.612,,0.006127107
1968-11-04,6.88,1.76,6.13,0,20.8473414800705,329.941782549948,0.0,0.0466556916407992,0.0,0,1,2.37891157665838,0,103.1,103.1,103.1,103.1,17.86828423,5.77,0.75,0,0,0.0,38.4518030101382,0.02901829,6.13,5.52,0.0190418184769826,3.6,1598.0,0.11199999999999999,5.632000000000001,,0.006127107
1968-11-06,6.88,1.76,6.13,0,20.878931538364,329.941782549948,0.0,0.0466556916407992,0.0,0,1,2.38311430925971,0,103.27,103.27,103.27,103.27,17.89774697,5.77,0.75,0,0,0.0,38.511632234289706,0.028975132,6.25,5.51,0.0180532380732412,3.6,1598.0,0.11199999999999999,5.622000000000001,,0.006127107
1968-11-07,6.92,1.76,6.15,0,20.922644471908,329.941782549948,0.0,0.0466556916407992,0.0,0,1,2.3887021287105497,0,103.5,103.5,103.5,103.5,17.93760832,5.77,0.77,0,0,0.0,38.593820970425796,0.028915344,6.13,5.45,0.0213192851877802,3.6,1598.0,0.181999999999999,5.632000000000001,,0.006127107
1968-11-08,6.92,1.76,6.15,0,21.010611483022803,329.941782549948,0.0,0.0466556916407992,0.0,0,1,2.39936895394394,0,103.95,103.95,103.95,103.95,17.83018868,5.83,0.77,0,0,0.0,38.758018921875205,0.028795132,6.13,5.46,0.0182994469938034,3.6,1598.0,0.192,5.652,,0.006127107
1968-11-12,6.92,1.76,6.15,0,21.143016340461898,329.941782549948,0.0,0.0466556916407992,0.0,0,1,2.41511506046748,0,104.62,104.62,104.62,104.62,17.94511149,5.83,0.77,0,0,0.0,39.0042031962105,0.028615655,6.13,5.46,0.0139460556502102,3.6,1598.0,0.222,5.682,,0.006127107
1968-11-13,6.92,1.76,6.15,0,21.2430555066008,329.941782549948,0.0,0.0466556916407992,0.0,0,1,2.4271694549502096,0,105.13,105.13,105.13,105.13,18.03259005,5.83,0.77,0,0,0.0,39.1906932699556,0.028481744,5.25,5.41,0.0074758667399854204,3.6,1598.0,0.252,5.662000000000001,,0.006127107
1968-11-14,6.97,1.76,6.16,0,21.2541728106259,329.941782549948,0.0,0.0466556916407992,0.0,0,1,2.4290668288947797,0,105.2,105.2,105.2,105.2,18.04459691,5.83,0.81,0,0,0.0,39.2131361997418,0.028467696,6.0,5.4,0.00991679020276191,3.6,1598.0,0.262,5.662000000000001,,0.006127107
1968-11-15,6.97,1.76,6.16,0,21.3683130015092,329.941782549948,0.0,0.0466556916407992,0.0,0,1,2.44274123505023,0,105.78,105.78,105.78,105.78,18.14408233,5.83,0.81,0,0,0.0,39.4256553616949,0.028316857,6.0,5.42,0.006112010471740321,3.6,1598.0,0.262,5.682,,0.006127107
1968-11-18,6.97,1.76,6.16,0,21.393552664968,333.172546638565,0.0,0.0466556916407992,0.0,0,1,2.44625644960493,1,105.92,105.92,105.92,105.92,18.16809605,5.83,0.81,0,0,0.0,39.4741525719862,0.028284674,6.0,5.44,0.012087315040577,3.6,1548.0,0.271999999999999,5.712000000000001,,0.006127107
1968-11-19,6.97,1.76,6.16,0,21.4349435673248,333.172546638565,0.0,0.0436750635026613,0.0,0,1,2.4516196955870697,2,106.14,106.14,106.14,106.14,18.2058319,5.83,0.81,0,0,-0.00238450251051035,39.552448668858105,0.028231282000000003,5.63,5.45,0.0146614376767558,3.6,1548.0,0.292,5.742000000000001,,0.006127107
1968-11-21,7.0,1.76,6.15,0,21.397575937381898,333.172546638565,0.0,0.0436750635026613,0.0,0,1,2.4479753493792002,3,105.97,105.97,105.97,105.97,18.17667238,5.83,0.85,0,0,-0.0017883768828827601,39.485408911182795,0.028281814,5.5,5.42,0.0219114616891512,3.6,1548.0,0.312,5.732,,0.006127107
1968-11-22,7.0,1.65,6.15,0,21.4608209362533,333.172546638565,0.0,0.0436750635026613,0.0,0,1,2.4558809029729303,4,106.3,106.3,106.3,106.3,17.92580101,5.93,0.85,0,0,-0.00119225125525517,39.604665333357794,0.028199241,5.75,5.42,0.0164955740202721,3.6,1548.0,0.322,5.742000000000001,,0.006127107
1968-11-25,7.0,1.65,6.15,0,21.493770083504895,333.172546638565,0.0,0.0436750635026613,0.0,0,1,2.46032187029642,5,106.48,106.48,106.48,106.48,17.95615514,5.93,0.85,1,1,-0.000596125627627585,39.6680149060795,0.028156788999999998,5.88,5.42,0.0138785859035263,3.6,1548.0,0.332,5.752000000000001,,0.006127107
1968-11-26,7.0,1.65,6.15,0,21.5252731791078,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.47862692013247,4,107.26,107.26,107.26,107.26,18.08768971,5.93,0.85,1,0,0.00454546677394489,39.7286798721045,0.027957211000000003,5.75,5.46,0.00333562129385534,3.6,1548.0,0.302,5.7620000000000005,,0.13048209300000002
1968-11-27,7.02,1.65,6.17,0,21.622327271276003,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.49046365099875,3,107.76,107.76,107.76,107.76,18.17200675,5.93,0.85,1,0,0.00340910008045867,39.910336766598,0.027832647000000002,5.75,5.49,0.0010980586401165698,3.6,1548.0,0.271999999999999,5.7620000000000005,,0.13048209300000002
1968-11-29,7.02,1.65,6.17,0,21.7414229380826,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.50484579064587,2,108.37,108.37,108.37,108.37,18.27487352,5.93,0.85,1,0,0.00227273338697245,40.1326930658155,0.02768184,6.0,5.52,-0.007050721952995,3.6,1548.0,0.262,5.782,121.95,0.13048209300000002
1968-12-02,7.02,1.65,6.17,0,21.687976216335397,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.49935167190395,1,108.12,108.12,108.12,108.12,18.23271501,5.93,0.85,1,0,0.00113636669348623,40.0365494228275,0.027751718999999998,6.13,5.61,-0.007251801891808841,3.6,1548.0,0.282,5.892,,0.13048209300000002
1968-12-03,7.02,1.65,6.17,0,21.6646325328298,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.49732439289327,0,108.02,108.02,108.02,108.02,18.2158516,5.93,0.85,0,0,0.0,39.9959578662414,0.027783288,5.88,5.67,-0.00697740465608842,3.6,1548.0,0.292,5.962000000000001,,0.13048209300000002
1968-12-05,7.07,1.65,6.28,0,21.5911658154465,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.48951711341549,0,107.67,107.67,107.67,107.67,18.15682968,5.93,0.79,0,0,0.0,39.862811028345206,0.0278795,5.88,5.66,-0.0013121919391474199,3.6,1548.0,0.272,5.932,,0.13048209300000002
1968-12-06,7.07,1.65,6.28,0,21.6400293163027,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.4958141163364904,0,107.93,107.93,107.93,107.93,18.20067454,5.93,0.79,0,0,0.0,39.9555037966459,0.027818588999999998,5.88,5.66,-0.0081960952962964,3.6,1548.0,0.252,5.912000000000001,,0.13048209300000002
1968-12-09,7.07,1.65,6.28,0,21.582631404839102,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.4898559181830002,0,107.66,107.66,107.66,107.66,18.15514334,5.93,0.79,0,0,0.0,39.8519873104225,0.027894621,5.88,5.73,-0.009810427648856859,3.6,1548.0,0.191999999999999,5.922000000000001,,0.13048209300000002
1968-12-10,7.07,1.65,6.28,0,21.525253444843102,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.4838970366300295,0,107.39,107.39,107.39,107.39,18.10961214,5.93,0.79,0,0,0.0,39.7484842324142,0.027971036,5.88,5.84,-0.00440348904515686,3.6,1548.0,0.0920000000000005,5.932,,0.13048209300000002
1968-12-12,7.14,1.65,6.33,0,21.5079773599649,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.4825634082977204,0,107.32,107.32,107.32,107.32,18.09780776,5.93,0.81,0,0,0.0,39.7190143845703,0.027995566,5.88,5.89,-0.00966632657382625,3.3,1548.0,0.0520000000000005,5.942,,0.13048209300000002
1968-12-13,7.14,1.65,6.33,0,21.5571799085496,333.172546638565,0.0,0.0493568969700924,0.0,0,1,2.48886421902306,0,107.58,107.58,107.58,107.58,18.45283019,5.83,0.81,0,0,0.0,39.8116659466107,0.027934546,6.13,5.88,-0.0227741397491398,3.3,1548.0,0.0520000000000005,5.932,,0.13048209300000002
