,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME
1984-03-02,13.7,2.15,12.34,0,10.002493655487902,505.663917598355,0.0,0.042006175634155006,0.0,0,1,7.105004635230549,0,159.24,158.19,159.9,158.19,11.97293233,13.3,1.36,0,0,0.0,21.7179610655776,0.044479382000000005,9.75,9.16,-0.0320058312934451,8.0,1915.0,2.498,11.944,127.6,0.036778963,63.7,64.4,60.5,32520.0,6.471737126,45300.0
1984-03-05,13.7,2.15,12.36,0,9.91900075202798,505.663917598355,0.0,0.042006175634155006,0.0,0,1,7.04605547361859,0,157.89,157.59,159.24,159.24,11.87142857,13.3,1.34,0,0,0.0,21.534424113345498,0.044867232,9.81,9.2,-0.010680467427701,8.0,1915.0,2.494,12.056,126.88,0.036778963,63.7,64.4,60.5,49860.0,4.621214635,32520.0
1984-03-06,13.7,2.15,12.41,0,9.81726397933348,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.974153913312781,0,156.25,156.21,158.37,157.89,11.7481203,13.3,1.29,0,0,0.0,21.3113201780457,0.045345777999999996,9.72,9.23,0.0025677267826606,8.0,1915.0,2.444,12.078,126.18,0.036778963,63.7,64.4,60.5,53820.0,5.514530063,35760.0
1984-03-07,13.78,2.15,12.45,0,9.7129858552976,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.900453712422809,0,154.57,153.81,156.25,156.25,11.62180451,13.3,1.33,0,0,0.0,21.0827451934519,0.045846337,9.66,9.31,0.0133111825843393,8.0,1915.0,2.5660000000000003,12.208,126.29,0.036778963,64.9,71.1,61.3,47940.0,8.398583986,32520.0
1984-03-08,13.78,2.15,12.52,0,9.753227413335212,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.9294184523134,0,155.19,154.35,155.8,154.57,11.66842105,13.3,1.26,0,0,0.0,21.167874196391498,0.045670847,9.74,9.34,0.0133821071135508,8.0,1915.0,2.5610000000000004,12.254000000000001,127.67,0.036778963,64.9,71.1,61.3,33060.0,5.937537452000001,49560.0
1984-03-09,13.78,2.15,12.54,0,9.70133908928526,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.89319783021189,0,154.35,153.77,155.19,155.12,10.97795164,14.06,1.24,0,0,0.0,21.0538557317032,0.045926851,9.73,9.35,0.0305522472860566,7.8,1915.0,2.5469999999999997,12.237,127.52,0.036778963,64.9,71.1,61.3,39540.0,5.022499794,32520.0
1984-03-12,13.78,2.15,12.58,0,9.82733052917923,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.98335690738083,0,156.34,154.35,156.35,154.35,11.11948791,14.06,1.2,0,0,0.0,21.3258597750547,0.045349625,9.84,9.34,0.008341367209235909,7.8,1915.0,2.4930000000000003,12.215,128.35,0.036778963,64.9,71.1,61.3,32520.0,5.916334113,50520.0
1984-03-13,13.78,2.15,12.55,0,9.855904617613401,505.663917598355,0.0,0.042006175634155006,0.0,0,1,7.004297577073589,0,156.78,156.34,157.93,156.34,11.15078236,14.06,1.23,0,0,0.0,21.386438692875398,0.045229692,9.79,9.38,0.012350212060051002,7.8,1915.0,2.521,12.283,126.97,0.036778963,64.9,71.1,61.3,32520.0,5.943238764,42900.0
1984-03-14,13.84,2.15,12.57,0,9.856191607434392,505.663917598355,0.0,0.042006175634155006,0.0,0,1,7.00513790978744,0,156.77,156.22,157.17,156.78,11.15007112,14.06,1.27,0,0,0.0,21.385631315350803,0.045239918,9.96,9.46,0.0111466193640499,7.8,1915.0,2.487,12.289000000000001,126.92,0.036778963,64.9,71.1,61.3,41400.0,6.021935416,47100.0
1984-03-15,13.84,2.15,12.6,0,9.897347467849631,511.42100204919007,0.0,0.0409852465000471,0.0,0,1,7.035023110884559,0,157.41,156.73,158.05,156.78,11.19559033,14.06,1.24,0,0,-0.0008167433072863161,21.4734921957323,0.045063291,10.09,9.48,-0.005425547844024521,7.8,1915.0,2.369,12.158,127.59,0.036778963,64.9,71.1,61.3,32880.0,4.775729682,47220.0
1984-03-16,13.84,2.15,12.58,0,10.0152263509693,511.42100204919007,0.0,0.0409852465000471,0.0,0,1,7.11944377059047,0,159.27,157.41,160.45,157.41,11.32788051,14.06,1.26,0,0,-0.000612557480464737,21.727788021539002,0.044544753,9.84,9.5,-0.0160923106789903,7.8,2197.0,2.43,12.312000000000001,129.13,0.036778963,64.9,71.1,61.3,,4.775729682,
1984-03-19,13.84,2.15,12.66,0,9.874130921145131,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.05413319194563,0,157.78,157.28,159.27,159.27,11.22190612,14.06,1.18,0,0,0.00349979439919643,21.4202540026235,0.04497321,10.07,9.64,-0.00790888417861862,7.8,2197.0,2.38,12.422,129.25,0.036778963,64.9,71.1,61.3,49500.0,8.585744734,32520.0
1984-03-20,13.84,2.15,12.61,0,9.94267440007533,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.103711910310349,0,158.86,157.78,159.17,157.78,11.29871977,14.06,1.23,0,0,0.0027269387128081198,21.5675047766466,0.044675205999999995,10.25,9.8,-0.010721050102626998,7.8,2197.0,2.267,12.434000000000001,129.51,0.036778963,64.9,71.1,61.3,32520.0,4.887397046999999,51600.0
1984-03-21,13.97,2.15,12.64,0,9.93111039619915,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.0960621395756505,1,158.66,158.59,159.26,158.86,11.28449502,14.06,1.33,0,0,0.0019540830264197897,21.5409774863173,0.044739275,10.36,9.81,0.0068006044752337794,7.8,2197.0,2.259,12.498,129.97,0.036778963,64.9,71.1,61.3,44640.0,4.428535025,37560.0
1984-03-22,13.97,2.15,12.65,0,9.808741996642562,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.009247798077039,2,156.69,156.61,158.67,158.66,11.14438122,14.06,1.32,0,0,0.0009770415132098961,21.2741286827157,0.045309614000000005,10.45,9.79,0.0170322410405467,7.8,2197.0,2.299,12.429,129.57,0.036778963,64.9,71.1,61.3,,4.428535025,
1984-03-23,13.97,2.08,12.69,0,9.82032550255331,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.01814651447716,3,156.86,156.02,156.92,156.69,11.15647226,14.06,1.28,0,0,0.0,21.297821880422198,0.045268099000000006,10.28,9.77,0.0138060881916958,7.8,2197.0,2.309,12.446,129.29,0.036778963,64.9,71.1,61.3,,4.428535025,
1984-03-26,13.97,2.08,12.73,0,9.80937027478268,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.01093994090629,4,156.67,156.31,157.18,156.86,11.14295875,14.06,1.24,0,1,0.0,21.2726324387923,0.045330595999999994,10.06,9.73,0.007438495381099229,7.8,2197.0,2.2569999999999997,12.395,128.27,0.039908715,64.9,71.1,61.3,,4.428535025,
1984-03-27,13.97,2.08,12.72,0,9.84975868133342,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.04042681753355,5,157.3,156.61,157.3,156.67,11.18776671,14.06,1.25,1,0,0.0,21.3587809836935,0.045156611,9.62,9.78,0.00138211218652574,7.8,2197.0,2.3,12.435,127.92,0.039908715,64.9,71.1,61.3,,4.428535025,
1984-03-28,14.1,2.08,12.7,0,10.012270195680301,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.157197132101901,4,159.88,157.3,159.9,157.3,11.371266,14.06,1.4,1,0,0.0,21.709716930672002,0.04443536,8.81,9.71,-0.0156580138641635,7.8,2197.0,2.362,12.366,128.1,0.039908715,64.9,71.1,61.3,32520.0,5.018074099,54000.0
1984-03-29,14.1,2.08,12.68,0,9.990680879480669,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.142376369576611,3,159.52,159.52,160.46,159.88,11.34566145,14.06,1.42,1,0,0.0,21.661442685284,0.044543103,10.07,9.68,-0.0294060137526263,7.8,2197.0,2.405,12.470999999999998,127.84,0.039908715,64.9,71.1,61.3,53940.0,4.311977088,41640.0
1984-03-30,14.1,2.08,12.7,0,9.970339384141539,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.128448402782019,2,159.18,158.92,159.52,159.52,11.32147937,14.06,1.4,1,0,0.0,21.6158783461283,0.044645724000000005,10.24,9.72,-0.0244438357365139,7.8,2197.0,2.4290000000000003,12.470999999999998,128.22,0.039908715,64.9,71.1,61.3,52620.0,3.686988332,39420.0
1984-04-02,14.1,2.08,12.69,0,9.89612145637548,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.07600511684699,1,157.98,157.63,159.87,159.18,11.23613087,14.06,1.41,1,0,0.0,21.4535210717798,0.044992384,10.42,9.68,-0.0170698868773594,7.8,2197.0,2.4730000000000003,12.536,128.36,0.039908715,64.9,71.1,61.3,50640.0,8.119120098,34620.0
1984-04-03,14.1,2.08,12.76,0,9.87701847981327,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.06296787801149,0,157.66,157.17,158.27,157.99,11.21337127,14.06,1.34,0,0,0.0,21.410657933734697,0.045091255,10.75,9.78,-0.012341240122558,7.8,2197.0,2.469,12.636,129.1,0.039908715,64.9,71.1,61.3,48840.0,4.7959308,37320.0
1984-04-04,14.15,2.08,12.74,0,9.870441816844819,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,7.058887994669419,0,157.54,157.29,158.11,157.66,11.20483642,14.06,1.41,0,0,0.0,21.3949504793578,0.045133158,10.9,9.79,-0.0171704044168952,7.8,2197.0,2.47,12.624,129.09,0.039908715,64.9,71.1,61.3,43320.0,5.590968997,50760.0
1984-04-05,14.15,2.08,12.77,0,9.714733466710141,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,6.948166802701861,0,155.04,154.96,158.1,157.54,11.02702703,14.06,1.38,0,0,0.0,21.0560106899126,0.045868603,10.74,9.79,0.0162862315587576,7.8,2197.0,2.464,12.583,129.5,0.039908715,64.9,71.1,61.3,53280.0,7.0600088329999995,33360.0
1984-04-06,14.15,2.08,12.73,0,9.743231270015631,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,6.96918198539369,0,155.48,154.12,155.48,155.04,11.05832148,14.06,1.42,0,0,0.0,21.116342016635198,0.045746454000000006,10.37,9.68,0.0107855880755634,7.8,2197.0,2.359,12.507,129.16,0.039908715,64.9,71.1,61.3,46500.0,6.181973492999999,52740.0
1984-04-09,14.15,2.08,12.69,0,9.7422781709202,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,6.96913396047077,0,155.45,154.71,155.86,155.48,11.05618777,14.06,1.46,0,0,0.0,21.112839176204897,0.045762940999999994,10.32,9.59,0.0173769137530222,7.8,2197.0,2.4659999999999997,12.444,129.49,0.039908715,64.9,71.1,61.3,40260.0,6.003377394,47820.0
1984-04-10,14.15,2.08,12.71,0,9.769528986522651,511.42100204919007,0.0,0.0458704540660966,0.0,0,1,6.98926032452402,0,155.87,155.45,156.57,155.45,11.08605974,14.06,1.44,0,0,0.0,21.1704525042552,0.045647268,9.49,9.63,0.0187723090939513,7.8,2197.0,2.456,12.485,128.94,0.039908715,64.9,71.1,61.3,32520.0,4.564691723,43560.0
1984-04-11,14.21,2.08,12.7,0,9.71592268927814,511.42100204919007,0.0,0.0448505661653513,0.0,0,1,6.95154641537232,0,155.0,154.9,156.31,155.93,11.02418208,14.06,1.51,0,0,-0.000815910320596205,21.0528516755816,0.045911162,9.25,9.63,0.0176096149086081,7.8,2197.0,2.4459999999999997,12.45,128.48,0.039908715,64.9,71.1,61.3,53820.0,3.776758563,33540.0
1984-04-12,14.21,2.08,12.72,0,9.88798703542706,511.42100204919007,0.0,0.0448505661653513,0.0,0,1,7.0752807371105,0,157.73,154.17,157.74,155.0,11.21834993,14.06,1.49,0,0,-0.000611932740447151,21.424223868902,0.045124077,10.34,9.64,0.00090539300064314,7.8,2197.0,2.332,12.334000000000001,128.97,0.039908715,64.9,71.1,61.3,37080.0,11.16260853,54000.0
1984-04-13,14.21,2.08,12.74,0,9.862593188464471,513.979706249561,0.0,0.0448505661653513,0.0,0,1,7.05773848128682,0,157.31,157.13,158.87,157.73,11.18847795,14.06,1.47,0,0,-0.00040795516029810296,21.3677415597213,0.045252121,10.24,9.74,-0.004176731787188129,7.8,2197.0,2.408,12.556,129.25,0.039908715,64.9,71.1,61.3,54000.0,9.503531777000001,35760.0
1984-04-16,14.21,2.08,12.78,0,9.89793559355474,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.10435017956316,0,158.32,156.49,158.35,157.31,11.26031294,14.06,1.43,0,0,0.0021317905025187,21.4428481355831,0.044970955,10.5,9.79,-0.0025062407338584,7.8,2197.0,2.388,12.569,129.72,0.039908715,64.9,71.1,61.3,33660.0,5.991791395,53820.0
1984-04-17,14.21,2.08,12.77,0,9.93953470780988,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.13481598446882,0,158.97,158.32,159.59,158.32,11.30654339,14.06,1.44,0,0,0.00175182606200082,21.531496153631302,0.044794565,10.45,9.76,-0.0029351069587276,7.8,1638.0,2.457,12.527999999999999,129.88,0.039908715,64.9,71.1,61.3,32520.0,4.690237866,51540.0
1984-04-18,14.22,2.08,12.78,0,9.87358839894387,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.088091111331661,1,157.9,157.64,158.97,158.97,11.23044097,14.06,1.44,0,0,0.00116788404133387,21.387176059109603,0.045105652,10.61,9.75,0.0141680634637184,7.8,1638.0,2.6069999999999998,12.675,129.97,0.039908715,64.9,71.1,61.3,51360.0,5.038940243,32520.0
1984-04-19,14.22,2.3,12.83,0,9.882047228608151,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.09477647632001,2,158.02,157.1,158.02,157.9,11.23897582,14.06,1.39,0,0,0.000583942020666937,21.4040317590615,0.045078933,10.73,9.73,0.0108506814178894,7.8,1638.0,2.635,12.710999999999999,130.48,0.039908715,64.9,71.1,61.3,49560.0,5.505270578999999,32520.0
1984-04-23,14.22,2.3,12.92,0,9.806699673979642,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.0412997932145895,3,156.8,156.79,158.05,158.02,11.15220484,14.06,1.3,0,0,0.0,21.239375195217498,0.045437267,9.63,9.65,0.019595452544683,7.8,1638.0,2.753,12.784,130.49,0.039908715,64.9,71.1,61.3,54000.0,4.22365424,34140.0
1984-04-24,14.22,2.3,12.94,0,9.887083233271381,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.09962980357685,4,158.07,156.63,158.38,156.8,11.24253201,14.06,1.28,0,0,0.0,21.411999057987998,0.045079737,9.55,9.65,0.0216500730981946,7.8,1638.0,2.75,12.725,131.36,0.039908715,64.9,71.1,61.3,41220.0,7.952894127,50280.0
1984-04-25,14.22,2.3,12.96,0,9.92431873216406,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.12697950333079,5,158.65,157.8,158.77,158.07,11.28378378,14.06,1.26,1,0,0.0,21.491159987815898,0.044922435999999996,10.67,9.63,0.0193389532870324,7.8,1638.0,2.676,12.648,131.12,0.039908715,64.9,71.1,61.3,34920.0,4.336923527,50220.0
1984-04-26,14.37,2.3,12.94,0,10.0285007324746,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.20240143629542,4,160.3,158.65,160.5,158.65,11.40113798,14.06,1.43,1,0,0.0,21.715271134811395,0.044467467000000004,10.63,9.54,0.00465403245768319,7.8,1638.0,2.784,12.69,131.68,0.042536292999999996,64.9,71.1,61.3,32520.0,5.875736166,50760.0
1984-04-27,14.37,2.3,13.0,0,10.003814318427,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.1852796063740305,3,159.89,159.77,160.69,160.3,11.37197724,14.06,1.37,1,0,0.0,21.660322789544896,0.044588939,10.49,9.71,-0.00583590297756539,7.8,1638.0,2.698,12.75,132.11,0.042536292999999996,64.9,71.1,61.3,53100.0,5.520632854,49680.0
1984-04-30,14.37,2.3,13.0,0,10.014788918743,513.979706249561,0.0,0.047770276268686,0.0,0,1,7.1937698479669,2,160.05,159.3,160.43,159.89,11.38335704,14.06,1.37,1,0,0.0,21.6825882647113,0.044551802,10.9,9.72,-0.00457065514106732,7.8,1638.0,2.735,12.798,132.64,0.042536292999999996,64.9,71.1,61.3,40560.0,6.421148693999999,35400.0
1984-05-01,14.37,2.3,13.0,0,10.1177558364099,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.26833373577205,1,161.68,160.05,161.69,160.05,11.49928876,14.06,1.37,1,0,0.0,21.9040036167836,0.04411001,11.04,9.7,-0.0081328938227351,7.8,1638.0,2.762,12.823,132.95,0.042536292999999996,64.9,71.1,61.3,32580.0,6.814476356,54000.0
1984-05-02,14.41,2.3,12.99,0,10.132497053896099,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.27952433321468,0,161.9,161.41,162.11,161.68,11.51493599,14.06,1.42,0,0,0.0,21.9343991938622,0.044057423,10.88,9.68,-0.012041960941116002,7.8,1638.0,2.852,12.835,132.92,0.042536292999999996,64.9,71.1,61.3,38820.0,3.8113070369999997,51540.0
1984-05-03,14.41,2.3,13.0,0,10.0896566766612,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.249350888759,0,161.2,160.95,161.9,161.9,11.46514936,14.06,1.41,0,0,0.0,21.8401470993521,0.044256125,10.45,9.67,-0.00838576024172847,7.8,1638.0,2.805,12.86,132.1,0.042536292999999996,64.9,71.1,61.3,44700.0,3.8565152260000004,32520.0
1984-05-04,14.41,2.3,13.02,0,9.95979756356636,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.15667282518134,0,159.11,158.93,161.2,161.2,11.31650071,14.06,1.39,0,0,0.0,21.5575575452111,0.044845684000000004,10.04,9.87,-0.004816592442743279,7.8,1638.0,2.7689999999999997,13.024000000000001,132.67,0.042536292999999996,64.9,71.1,61.3,52260.0,5.847878691,32520.0
1984-05-07,14.41,2.3,13.08,0,9.983289953072529,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.17417730883178,0,159.47,158.63,159.48,159.11,11.34210526,14.06,1.33,0,0,0.0,21.6069048099515,0.044752658,10.48,9.93,-0.0133429090082848,7.8,1638.0,2.65,13.13,134.59,0.042536292999999996,63.2,71.9,61.0,33960.0,4.017531015,44640.0
1984-05-08,14.41,2.3,13.1,0,10.0499862469481,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.2227264599921,0,160.52,159.14,160.52,159.47,11.41678521,14.06,1.31,0,0,0.0,21.7497430710498,0.044468078,11.06,10.04,-0.0167349745928593,7.8,1638.0,2.605,13.05,134.93,0.042536292999999996,63.2,71.9,61.0,34500.0,4.01615884,49800.0
1984-05-09,14.46,2.3,13.21,0,10.0252767514601,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.20559055702026,0,160.11,159.39,161.31,160.52,11.38762447,14.06,1.25,0,0,0.0,21.694756626466397,0.044590128,11.12,10.0,-0.0142401664955644,7.8,1638.0,2.653,13.127,134.45,0.042536292999999996,63.2,71.9,61.0,52260.0,7.987086424,43380.0
1984-05-10,14.46,2.3,13.12,0,10.0193480331511,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.20195273493446,0,160.0,159.61,160.45,160.11,11.37980085,14.06,1.34,0,0,0.0,21.6804145622151,0.044628968,11.0,9.86,-0.0225821625409595,7.8,1638.0,3.1010000000000004,13.369000000000002,134.88,0.042536292999999996,63.2,71.9,61.0,41340.0,5.724818892999999,34560.0
1984-05-11,14.46,2.3,13.25,0,9.92573973218128,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.1352971606807,0,158.49,157.42,160.0,160.0,11.27240398,14.06,1.21,0,0,0.0,21.476359706064102,0.045062429,10.58,10.01,-0.0181593399855665,7.8,1638.0,3.073,13.392000000000001,134.78,0.042536292999999996,63.2,71.9,61.0,48180.0,6.744258975,32520.0
1984-05-14,14.46,2.3,13.22,0,9.86468187842809,513.979706249561,0.0,0.047770276268686,0.0,0,0,7.09203997508066,0,157.5,157.2,158.49,158.49,11.20199147,14.06,1.24,0,0,0.0,21.342755833496998,0.045353992999999995,10.33,9.97,-0.0186591259230386,7.8,1638.0,3.068,13.58,134.34,0.042536292999999996,63.2,71.9,61.0,44940.0,4.293192986,32520.0
1984-05-15,14.46,2.3,13.33,0,9.89694353773108,521.655818850675,0.0,0.0406600380861812,0.0,0,0,7.11586772850203,0,158.0,157.29,158.27,157.5,11.23755334,14.06,1.13,0,0,-0.00568819054600382,21.4110560536317,0.045218756,10.55,10.11,-0.0273430769835726,7.8,1638.0,2.929,13.427,133.98,0.042536292999999996,63.2,71.9,61.0,39180.0,5.67321379,47100.0
1984-05-16,14.61,2.3,13.35,0,9.89726172220329,521.655818850675,0.0,0.0406600380861812,0.0,0,0,7.1167309416260895,0,157.99,157.83,158.41,158.0,11.23684211,14.06,1.26,0,0,-0.00426614290950287,21.410242880437302,0.045229907,9.99,9.75,-0.0320392017659105,7.8,1963.0,3.238,13.392000000000001,133.88,0.042536292999999996,63.2,71.9,61.0,41820.0,3.749283037,49680.0
1984-05-17,14.61,2.3,13.39,0,9.7712846845712,521.655818850675,0.0,0.0445397713717703,0.0,0,0,7.05408022438469,0,156.57,156.15,157.99,157.99,11.13584637,14.06,1.22,0,0,0.000259691355469369,21.136244594336898,0.04564848,9.92,9.78,-0.0356253508417719,7.8,1963.0,3.429,13.591,134.38,0.042536292999999996,63.2,71.9,61.0,49680.0,4.563868862,32520.0
1984-05-18,14.61,2.3,13.37,0,9.72293518239081,521.655818850675,0.0,0.0445397713717703,0.0,0,0,7.01981248525375,0,155.78,155.24,156.77,156.57,11.07965861,14.06,1.24,0,0,0.000905792334852509,21.0301862187141,0.04588991,9.01,9.81,-0.027991253472727,7.8,1963.0,3.2569999999999997,13.425999999999998,135.06,0.042536292999999996,63.2,71.9,61.0,50820.0,4.402554316,34080.0
1984-05-21,14.61,2.3,13.37,0,9.658346072909618,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.97382206965249,1,154.73,154.63,156.11,155.78,11.00497866,14.06,1.24,0,1,0.00155189331423564,20.889017161092102,0.046211321,9.71,9.7,-0.030034620799061,7.8,1963.0,3.048,13.432,134.37,0.042536292999999996,63.2,71.9,61.0,51540.0,5.635771234,34620.0
1984-05-22,14.61,2.3,13.43,0,9.60622890527018,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.936837093435191,2,153.88,152.99,154.73,154.73,10.94452347,14.06,1.18,0,0,0.000775946657117818,20.774837680853103,0.04647664,10.73,10.04,-0.0241249254456146,7.8,1963.0,3.068,13.449000000000002,134.06,0.042536292999999996,63.2,71.9,61.0,41700.0,5.990246295,32520.0
1984-05-23,14.75,2.3,13.4,0,9.561592726865081,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.90525459511459,3,153.15,153.1,154.02,153.88,10.89260313,14.06,1.35,0,0,0.0,20.6768492445292,0.046708279000000005,10.84,9.91,-0.0180279911780559,7.8,1963.0,3.2110000000000003,13.567,134.56,0.042536292999999996,63.2,71.9,61.0,53820.0,4.623725091,45660.0
1984-05-24,14.75,2.3,13.45,0,9.44264470031626,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.82001109869808,4,151.23,150.8,153.15,153.15,10.75604552,14.06,1.3,0,0,0.0,20.4181847496972,0.047311516,10.72,9.71,0.0122983911702113,7.8,1963.0,3.665,13.709000000000001,134.06,0.042536292999999996,63.2,71.9,61.0,50040.0,5.964147597,32520.0
1984-05-25,14.75,2.38,13.47,0,9.46792078495908,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.83892497166494,5,151.62,150.85,152.02,151.23,10.78378378,14.06,1.28,1,0,0.0,20.47139349235,0.047199766,10.04,9.58,0.0168793021606013,7.8,1963.0,3.741,13.697000000000001,133.62,0.042536292999999996,63.2,71.9,61.0,33360.0,5.2125360689999996,41040.0
1984-05-29,14.75,2.38,13.55,0,9.38578506893989,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.78026072408447,4,150.29,149.95,151.86,151.62,10.68918919,14.06,1.2,1,0,0.0,20.292364535182,0.047627497000000005,10.51,9.72,0.0212147366630695,7.8,1963.0,3.634,13.865,133.74,0.00020150099999999998,63.2,71.9,61.0,49140.0,5.168652785,33780.0
1984-05-30,14.75,2.38,13.55,0,9.39044817060634,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.78429417658174,3,150.35,148.68,151.43,150.29,10.69345661,14.06,1.2,1,0,0.0,20.3010069924044,0.04761852,10.71,9.76,0.0296245755543753,7.8,1963.0,3.8710000000000004,13.95,133.81,0.00020150099999999998,63.2,71.9,61.0,42900.0,12.77745918,50340.0
1984-05-31,14.91,2.38,13.57,0,9.403856316928971,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.79464568656202,2,150.55,149.76,150.69,150.35,10.70768137,14.06,1.34,1,0,0.0,20.328550168089897,0.047565276,10.81,9.75,0.0277031642503964,7.8,1963.0,3.7060000000000004,13.804,133.69,0.00020150099999999998,63.2,71.9,61.0,37680.0,6.0712295339999995,52080.0
1984-06-01,14.91,2.38,13.55,0,9.572815220203811,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.91737827966696,1,153.24,150.55,153.24,150.55,10.89900427,14.06,1.36,1,0,0.0,20.692321105468,0.04673988900000001,10.53,9.8,0.0116056796820404,7.5,1963.0,3.4330000000000003,13.613,132.0,0.00020150099999999998,63.2,71.9,61.0,32520.0,8.007906391,54000.0
1984-06-04,14.91,2.38,13.46,0,9.642470226884711,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.968360528173769,0,154.34,153.24,155.1,153.24,10.977240400000001,14.06,1.45,0,0,0.0,20.841400723767897,0.046416281,10.99,9.85,-0.0092283367823042,7.5,1963.0,3.054,13.331,131.5,0.00020150099999999998,63.2,71.9,61.0,32520.0,6.139481309,48840.0
1984-06-05,14.91,2.38,13.44,0,9.60029599815814,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.93853504115736,0,153.65,153.28,154.34,154.34,10.92816501,14.06,1.47,0,0,0.0,20.7487642953676,0.04663428,10.65,9.75,-0.0104468132876398,7.5,1963.0,3.24,13.354000000000001,132.27,0.00020150099999999998,63.2,71.9,61.0,47880.0,5.700363551000001,32520.0
1984-06-06,15.04,2.38,13.47,0,9.686212526466099,521.655818850675,0.0,0.0445397713717703,0.0,0,0,7.00127785546195,0,155.01,153.38,155.03,153.65,11.02489331,14.06,1.57,0,0,0.0,20.932956729896897,0.0462346,11.03,9.76,-0.0196397766188739,7.5,1963.0,3.395,13.505999999999998,131.92,0.00020150099999999998,63.2,71.9,61.0,36840.0,5.959679094,53220.0
1984-06-07,15.04,2.38,13.49,0,9.68152908873812,521.655818850675,0.0,0.0445397713717703,0.0,0,0,6.998540973373831,0,154.92,154.36,155.11,155.01,11.01849218,14.06,1.55,0,0,0.0,20.9213380589004,0.046270938,11.01,9.84,-0.0305510016069759,7.5,1963.0,3.266,13.47,132.6,0.00020150099999999998,59.2,62.5,58.6,34020.0,4.1577212480000005,50460.0
1984-06-08,15.04,2.38,13.46,0,9.697526617214661,521.655818850675,0.0,0.0445397713717703,0.0,0,0,7.01116313791082,0,155.17,154.57,155.4,154.92,10.18844386,15.23,1.58,0,0,0.0,20.955631970858104,0.046205595,10.76,9.87,-0.0412418462678216,7.5,1963.0,3.135,13.4,132.73,0.00020150099999999998,59.2,62.5,58.6,38400.0,3.7268698160000002,47820.0
