,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1
1998-03-12,7.32000017,5.8,6.64,1,35.007915389456,776.2468133259309,0.011904032,0.0155620943274748,1.125296878,0,1,73.532684848003,0,1069.92,1063.54,1071.87,1068.47,26.33973412,40.62,0.68000017,0,0,0.0,52.1736685556069,0.014539021999999999,5.52,4.94,0.0151617992305119,4.6,1534.0,0.48200000000000004,5.559,100.39,0.025154177000000003,57.2,52.2,54.5,34080.0,6.796638453,51720.0,1096.0,1.59,0.0237967289359819,18.25,4.2932,43.9904,1.8,2.1599705240000002,1530.0,54.67,0.47,0.0075959999999999995,-0.002031,-0.0041
1998-03-13,7.25,5.8,6.66,0,34.9558490898024,776.2468133259309,0.011904032,0.0155620943274748,1.045731832,0,1,73.254763448451,0,1068.61,1066.57,1075.86,1069.92,26.307484000000002,40.62,0.59,0,0,0.0,52.09429524526689,0.014419975,5.43,4.96,0.0275041054947325,4.6,1534.0,0.495,5.58,99.8,0.025154177000000003,57.2,52.2,54.5,50280.0,8.886652721,33240.0,1091.0,1.59,0.0251983520124989,18.71,4.2874,44.1527,1.8,2.165690913,1516.0,38.75,0.38,0.00873,-0.0044659999999999995,0.007273000000000001
1998-03-16,7.26999998,5.8,6.63,0,35.29527139027729,776.2468133259309,0.011904032,0.0155620943274748,1.092468376,0,1,74.0457035795,0,1079.27,1068.61,1079.46,1068.61,26.5699163,40.62,0.63999998,0,0,0.0,52.5980622975729,0.014285776000000002,5.64,4.96,0.0144929991661829,4.6,1534.0,0.444,5.539,100.06,0.025154177000000003,57.2,52.2,54.5,30660.0,5.034530608,52740.0,1084.0,1.59,0.0249923538473693,18.51,4.3297,44.273999999999994,1.8,2.1419921580000003,1808.0,56.09,0.37,0.007755,0.002637,0.02217
1998-03-17,7.23999977,5.8,6.66,0,35.3245805706274,777.326914422448,0.011904032,0.0155620943274748,1.033125562,0,1,74.259461384291,0,1080.45,1073.29,1080.52,1079.27,26.59896603,40.62,0.57999977,0,0,0.0,52.6397146944759,0.014237392,5.47,5.01,0.0201299999001319,4.6,1636.0,0.41700000000000104,5.557,99.99,0.025154177000000003,57.2,52.2,54.5,38280.0,7.003639868,53460.0,1071.0,1.59,0.0256339182490375,18.66,4.334,44.1395,1.8,2.155884532,1473.0,26.93,0.39,0.006973,-0.0060880000000000005,-0.020593
1998-03-18,7.26999998,5.8,6.67,0,35.481029331641004,777.326914422448,0.011904032,0.0130558273514154,1.001799308,0,1,74.53731027719499,0,1085.52,1077.77,1085.52,1080.45,26.72378139,40.62,0.59999998,0,0,-0.0020050135808475,52.8706183427274,0.014205108999999999,5.35,5.02,0.012717147642134,4.6,1636.0,0.42200000000000004,5.572,100.42,0.025154177000000003,57.2,52.2,54.5,31080.0,6.367759027999999,52140.0,1057.0,1.59,0.0244967196561619,18.29,4.3537,44.0636,1.8,2.1231965930000003,1569.0,22.61,0.54,0.007947,-0.006169,-0.024046
1998-03-19,7.26999998,5.8,6.68,0,35.609627897376704,777.326914422448,0.011904032,0.0136733019002095,1.01583247,0,1,74.729728554831,0,1089.74,1084.3,1089.74,1085.52,26.8276711,40.62,0.58999998,0,0,-0.0010097805466003302,53.0598478465518,0.014174831,5.39,5.03,0.00957483583271354,4.6,1636.0,0.406,5.5760000000000005,100.77,0.025154177000000003,57.2,52.2,54.5,42120.0,4.995408198,53880.0,1046.0,1.59,0.0227779060771337,17.76,4.3711,44.0061,1.8,2.148529746,1660.0,77.19,0.4,0.007372,-0.002449,0.004028
1998-03-20,7.28999996,6.28,6.65,0,35.9080434023345,777.326914422448,0.011904032,0.0136733019002095,1.037803931,0,1,75.37134398169,1,1099.16,1089.39,1101.04,1089.74,27.05957656,40.62,0.63999996,0,0,-0.000632022061147274,53.5019220413597,0.014023118000000001,5.34,5.04,-0.00323878158555541,4.6,1636.0,0.396,5.564,100.64,0.025154177000000003,57.2,52.2,54.5,33720.0,7.7867682789999995,53040.0,1035.0,1.59,0.0260274588196707,18.69,4.4219,43.5745,1.8,2.120744998,1687.0,44.02,0.45,0.008626,-0.0024850000000000002,-0.009966
1998-03-23,7.26999998,6.28,6.65,0,35.780749445632,777.326914422448,0.011904032,0.0136733019002095,0.983263502,0,1,75.199850593791,2,1095.55,1094.25,1101.16,1099.16,26.97070409,40.62,0.619999979999999,0,0,-0.000254263575694224,53.309758745736,0.014079676999999999,5.41,5.01,-0.00152927436869053,4.6,1636.0,0.434,5.57,100.35,0.025154177000000003,57.2,52.2,54.5,31440.0,7.939659261,51240.0,1025.0,1.59,0.0308651115009882,19.98,4.4107,43.3621,1.8,2.12483099,1398.0,48.44,0.43,0.007155,-0.004555,-0.020981
1998-03-24,7.26999998,6.28,6.65,0,36.101182212184895,777.326914422448,0.011904032,0.0136733019002095,1.013028219,0,1,75.842950798413,3,1105.65,1095.55,1106.75,1095.55,27.21935007,40.62,0.619999979999999,0,0,0.000123494909758826,53.78442478097671,0.013941292,5.41,5.01,-0.00662982569479226,4.6,1636.0,0.43000000000000105,5.57,100.4,0.025154177000000003,57.2,52.2,54.5,30660.0,5.964163407999999,47400.0,1011.0,1.59,0.0331659334545227,20.51,4.4528,43.4744,1.8,2.115841807,1755.0,67.85,0.37,0.008196,-0.007348,-0.030091000000000003
1998-03-25,7.26999998,6.28,6.7,0,35.97032859795971,777.326914422448,0.011904032,0.0136733019002095,0.9956600259999999,0,1,75.56423768647899,4,1101.93,1092.84,1113.07,1105.65,27.12776957,40.62,0.56999998,0,0,0.0,53.5869504592904,0.013938145,5.75,5.02,0.00511713872175429,4.6,1636.0,0.47,5.641,100.2,0.015355569,57.2,52.2,54.5,51240.0,11.50654433,31140.0,997.0,1.59,0.0415106393069466,22.54,4.4383,43.1407,1.8,2.1199277999999997,1394.0,47.41,0.4,0.010095999999999999,-0.003437,-0.01738
1998-03-26,7.30999994,6.28,6.71,0,35.924074139945795,777.326914422448,0.011904032,0.0136733019002095,0.9651677409999999,0,1,75.521364339504,5,1100.8,1097.0,1106.28,1101.93,27.09995076,40.62,0.59999994,1,0,0.0,53.51594018057529,0.013783067,5.55,5.06,0.0164782808910581,4.6,1636.0,0.488,5.689,99.77,0.015355569,57.2,52.2,54.5,34980.0,9.176131499,51900.0,989.0,1.59,0.0427623108082668,22.81,4.434,42.8265,1.8,2.115024609,1488.0,84.07,0.48,0.008339,-0.001457,-0.001713
1998-03-27,7.32000017,6.28,6.73,0,35.7398432247509,777.326914422448,0.011904032,0.0136733019002095,0.937203441,0,1,75.199850593791,4,1095.44,1091.14,1107.18,1100.8,26.96799606,40.62,0.59000017,1,0,0.0,53.2391634158457,0.014014579,5.47,5.06,0.0257499609782903,4.6,1636.0,0.473,5.683,100.33,0.015355569,57.2,52.2,54.5,38280.0,12.28519783,31140.0,982.0,1.59,0.045234263132322004,23.47,4.4158,43.1261,1.8,2.133820173,1318.0,67.52,0.4,0.008105,-0.004109000000000001,-0.011492
1998-03-30,7.34000015,6.28,6.75,0,35.668898470809495,777.326914422448,0.011904032,0.0136733019002095,0.930699588,0,1,75.156977246816,3,1093.55,1090.02,1099.16,1095.44,26.92146726,40.62,0.59000015,1,1,0.0,53.1311816470331,0.014050267,5.62,5.08,0.0182374147646443,4.6,1636.0,0.49700000000000105,5.706,101.34,0.015355569,57.2,52.2,54.5,53160.0,7.038814416,31320.0,973.0,1.59,0.0510317488000324,24.66,4.4155,43.5686,1.8,2.142809356,1241.0,140.49,0.47,0.007716,-0.002706,0.015031000000000001
1998-03-31,7.36000013,6.28,6.71,0,35.9251302448603,777.326914422448,0.011904032,0.0136733019002095,0.946317655,0,1,75.414217328665,2,1101.75,1093.55,1110.13,1093.55,25.83841463,42.64,0.65000013,1,0,0.0,53.5131448547439,0.013951904,5.88,4.99,0.00808274169841307,4.6,1636.0,0.534,5.654,101.5,0.015355569,57.2,52.2,54.5,30660.0,10.74429356,40380.0,966.0,1.59,0.0485393394261226,24.22,4.4032,43.6745,1.8,2.116659006,1962.0,33.1,0.51,0.00717,-0.0016359999999999999,-0.01434
1998-04-01,7.34000015,6.28,6.68,0,36.1225360647404,777.326914422448,0.011904032,0.0136733019002095,0.990899078,0,1,76.02514674566399,1,1108.15,1095.29,1109.19,1101.75,25.98850844,42.64,0.66000015,1,0,0.0,53.8074526662815,0.01381683,5.72,4.97,-0.005635338659771821,4.6,1636.0,0.478,5.587000000000001,101.71,0.015355569,57.2,52.2,54.5,32340.0,9.740438664,53520.0,960.0,1.59,0.0444346128947297,23.37,4.4291,43.8273,1.8,2.1289169830000003,1761.0,45.45,0.38,0.008214,-0.006184,-0.015043
1998-04-02,7.32000017,6.28,6.64,0,36.497752685615296,777.326914422448,0.011904032,0.0136733019002095,1.0221505309999999,1,1,76.85043809572299,0,1120.01,1107.89,1121.01,1108.15,26.26665103,42.64,0.68000017,0,0,0.0,54.3662503583805,0.013704101000000002,5.45,4.96,-0.0085327605002518,4.6,1636.0,0.456,5.542999999999999,101.84,0.020810379,57.2,52.2,54.5,30660.0,7.1331931729999996,51480.0,956.0,1.59,0.038119431695978,21.98,4.4845,44.1074,1.8,2.08805706,1783.0,30.24,0.37,0.009243000000000001,-0.007965999999999999,-0.014081
1998-04-03,7.26999998,6.28,6.57,0,36.5740149523477,777.326914422448,0.011904032,0.0136733019002095,1.042267188,0,1,77.236298218496,0,1122.7,1118.12,1126.36,1120.01,26.32973734,42.64,0.699999979999999,0,0,0.0,54.479664087451,0.013670891999999999,5.47,4.93,-0.0163564008725151,4.7,1636.0,0.405,5.48,101.85,0.020810379,57.2,52.2,54.5,31560.0,10.54093307,48420.0,955.0,1.59,0.0380997461811587,21.82,4.4971,43.8779,1.8,2.074164686,1553.0,110.42,0.42,0.007906999999999999,-0.009363,-0.054386000000000004
1998-04-06,7.21000004,6.28,6.6,0,36.519646383407,777.326914422448,0.011904032,0.0136733019002095,1.037866757,0,1,76.61467104395899,0,1121.38,1121.37,1131.99,1122.7,26.29878049,42.64,0.61000004,0,0,0.0,54.398525650528406,0.013687546,5.46,4.97,0.00014181970701003201,4.7,1636.0,0.423,5.507000000000001,101.5,0.020810379,57.2,52.2,54.5,42060.0,10.09171054,32460.0,952.0,1.59,0.0410296872365772,22.47,4.4828,42.1346,1.8,2.064358304,1318.0,24.59,0.46,0.007991,-0.0032240000000000003,-0.015880000000000002
1998-04-07,7.23999977,6.28,6.6,0,36.122825513411605,777.326914422448,0.011904032,0.0136733019002095,0.94114757,0,1,76.100190880262,0,1109.54,1102.44,1121.38,1121.38,26.02110694,42.64,0.63999977,0,0,0.0,53.807365620994794,0.013924987,5.4,4.91,0.00967134792483875,4.7,1636.0,0.49400000000000105,5.53,101.22,0.020810379,54.9,44.2,52.9,51240.0,9.589808016000001,30660.0,956.0,1.59,0.0462200128397778,23.66,4.4391,42.1074,1.8,2.073347487,899.0,26.42,0.55,0.009693,-0.008655,-0.046707
1998-04-08,7.26000023,6.28,6.68,1,35.8548186826916,777.326914422448,0.011904032,0.0136733019002095,0.883405153,0,1,75.67145741051401,0,1101.65,1098.21,1111.6,1109.55,25.83606942,42.64,0.58000023,0,0,0.0,53.4083121170996,0.014010038999999998,5.64,4.91,0.00354823365719065,4.7,1636.0,0.528,5.574,100.21,0.020810379,54.9,44.2,52.9,52020.0,10.27531919,36480.0,961.0,1.59,0.0439606484410803,23.17,4.4073,42.1565,1.8,2.053734724,1296.0,45.69,0.55,0.009642,-0.005748,-0.016719
1998-04-09,7.32000017,6.28,6.65,0,36.1371771796795,777.326914422448,0.011904032,0.0136733019002095,0.895226345,0,1,76.271684268161,0,1110.67,1101.65,1111.45,1101.65,26.04760788,42.64,0.67000017,0,0,0.0,53.828849015030094,0.013893578,5.5,4.93,0.00881812273895115,4.7,1636.0,0.526,5.58,100.54,0.020810379,54.9,44.2,52.9,32340.0,6.779718487999999,44760.0,966.0,1.59,0.0363809489478339,21.51,4.4447,42.3195,1.8,2.06108951,1860.0,50.14,0.47,0.00943,-0.005083,0.015286000000000001
1998-04-13,7.30000019,6.28,6.71,0,36.094106657564204,777.326914422448,0.011904032,0.0136733019002095,0.87391693,0,1,76.057317533287,0,1109.69,1100.6,1110.75,1110.67,26.02462477,42.64,0.59000019,0,0,0.0,53.76463761368979,0.013915823,5.52,5.05,0.0113596751838281,4.7,1636.0,0.49200000000000005,5.648,100.44,0.020810379,54.9,44.2,52.9,43680.0,9.092264202,30660.0,966.0,1.59,0.0416185090255177,22.77,4.4414,42.1017,1.8,2.06108951,1293.0,111.84,0.56,0.006275,-0.004084,0.017193
1998-04-14,7.349999900000001,6.28,6.68,0,36.2799860183892,777.326914422448,0.011904032,0.0130477153924753,0.939754207,0,1,76.700417737909,0,1115.75,1109.48,1115.95,1109.69,26.16674484,42.64,0.669999900000001,0,0,-0.000500469206187404,54.041311527418,0.013840233,5.47,5.0,0.0076650160581887,4.7,1636.0,0.501,5.61,99.51,0.020810379,54.9,44.2,52.9,30660.0,5.024872725,50820.0,970.0,1.59,0.036848762022350996,21.61,4.4665,41.9987,1.8,2.06108951,1899.0,236.93,0.37,0.008534,-0.0009720000000000001,0.004761
1998-04-15,7.32999992,6.28,6.67,0,36.384819009941104,777.326914422448,0.011904032,0.0130477153924753,1.025134618,0,1,76.914784472783,0,1119.32,1112.24,1119.9,1115.75,26.25046904,42.64,0.65999992,0,0,-0.00037535190464055296,54.19715507834211,0.013802961,5.56,4.95,0.007644102039802491,4.7,1636.0,0.526,5.593,99.59,0.020810379,54.9,44.2,52.9,33780.0,8.410799056,50820.0,975.0,1.59,0.0337501006377073,20.89,4.4821,41.6225,1.8,2.072530289,1570.0,49.07,0.43,0.008028,-0.006998000000000001,-0.011611
1998-04-16,7.30999994,6.28,6.65,0,36.011252980380505,777.326914422448,0.011904032,0.0130477153924753,1.011151296,0,1,76.014444186312,0,1108.17,1105.27,1119.32,1119.32,25.98897749,42.64,0.65999994,0,0,-0.000250234603093702,53.640745266722796,0.013911692,5.5,4.91,0.009703326623524891,4.7,1590.0,0.535,5.58,99.81,0.020810379,54.9,44.2,52.9,45840.0,10.01578698,30660.0,983.0,1.59,0.0385422776492973,22.06,4.4465,41.6867,1.8,2.089691457,1003.0,128.01,0.4,0.008258,-0.0037770000000000004,0.014133000000000001
1998-04-17,7.28999996,6.28,6.9,0,36.472819715002295,774.839041110245,0.011904032,0.0130477153924753,0.988619247,0,1,77.021931483622,0,1122.72,1104.95,1122.72,1108.17,26.33020638,42.64,0.38999996,0,0,-0.000125117301546851,54.3279844763169,0.013715735,5.36,4.91,-0.0141216549064016,4.7,1590.0,0.544,5.587000000000001,99.92,0.020810379,54.9,44.2,52.9,31680.0,7.203702494,53100.0,992.0,1.59,0.0328579539384335,20.76,4.5042,41.7591,1.8,2.088874258,1753.0,38.39,0.43,0.009237,-0.007951999999999999,0.002866
1998-04-20,7.28999996,6.28,6.69,0,36.4917862587634,774.839041110245,0.011904032,0.0130477153924753,1.005434652,0,1,77.000531166733,0,1123.65,1118.47,1124.88,1122.72,26.35201689,42.64,0.59999996,0,0,0.0,54.3559231421043,0.013704383,5.36,4.91,-0.0329241038026168,4.7,1590.0,0.619,5.641,99.74,0.020810379,54.9,44.2,52.9,48060.0,8.199723677,32280.0,996.0,1.59,0.0310232871337792,20.39,4.5078,41.5674,1.8,2.0913258530000003,1377.0,243.08,0.36,0.009082,-0.004682,0.001977
1998-04-21,7.32999992,6.28,6.72,0,36.578604308031295,774.839041110245,0.011904032,0.0130477153924753,0.965979754,0,1,77.36491825942,1,1126.67,1119.54,1129.65,1123.65,26.4228424,42.64,0.60999992,0,0,0.0,54.4848511064432,0.013668448,5.37,4.94,-0.03908408389013201,4.7,1590.0,0.603000000000001,5.671,99.22,0.020810379,54.9,44.2,52.9,31740.0,11.46237726,37260.0,1004.0,1.59,0.0288383940017882,19.91,4.5197,41.5218,1.8,2.088874258,1584.0,45.42,0.37,0.007775,-0.0008449999999999999,0.037139
1998-04-22,7.349999900000001,6.28,6.74,0,36.69296568416011,774.839041110245,0.011904032,0.0130477153924753,0.95135858,0,1,77.579284994294,2,1130.54,1126.29,1132.98,1126.67,26.51360225,42.64,0.6099998999999999,0,0,0.0,54.6545541256637,0.013685487,5.29,4.94,-0.0349679080564209,4.7,1590.0,0.594,5.671,99.28,0.020810379,54.9,44.2,52.9,30780.0,7.487926352000001,48360.0,1005.0,1.59,0.0271641842405417,19.44,4.5357,41.3514,1.8,2.132185776,1397.0,44.0,0.37,0.006640000000000001,-0.000883,0.018744
1998-04-23,7.36999989,6.28,6.74,0,36.326089042391,774.839041110245,0.011904032,0.0130477153924753,0.9462380220000001,0,1,76.829037778833,3,1119.58,1117.49,1130.54,1130.54,26.256566600000003,42.64,0.62999989,0,0,0.0,54.107756245400104,0.013806704,5.46,4.95,-0.00683909320153809,4.7,1590.0,0.619,5.696000000000001,99.56,0.020810379,54.9,44.2,52.9,52440.0,9.348290246,30660.0,1006.0,1.59,0.0314346027311297,20.6,4.4925,42.0646,1.8,2.133002975,846.0,106.19,0.47,0.008901000000000001,-0.004706,0.011611
1998-04-24,7.36999989,6.25,6.72,0,35.9360923792974,774.839041110245,0.011904032,0.0130477153924753,0.8519690040000001,0,1,76.014444186312,4,1107.9,1104.77,1122.81,1119.58,25.9826454,42.64,0.64999989,0,0,0.0,53.5268415729364,0.013941141,5.43,4.93,0.0149849011201435,4.7,1590.0,0.596,5.66,99.38,0.020810379,54.9,44.2,52.9,48780.0,10.34332319,33060.0,1011.0,1.59,0.0377503166560948,21.97,4.4465,42.3479,1.8,2.106852624,893.0,45.01,0.44,0.007983,-0.002427,0.019681999999999998
1998-04-27,7.349999900000001,6.25,6.83,0,35.2324571421191,774.839041110245,0.011904032,0.0130477153924753,0.7309474509999999,0,1,74.578150706058,5,1086.54,1076.7,1107.9,1107.9,25.48170732,42.64,0.5199999,1,0,0.0,52.4792780134537,0.014215206000000001,5.45,4.94,0.0315654194273199,4.7,1590.0,0.731,5.784,99.34,0.020810379,54.9,44.2,52.9,49740.0,17.17057098,30660.0,1011.0,1.59,0.0562591576900184,26.09,4.3598,42.9318,1.8,2.181217684,335.0,82.83,0.53,0.008397,-0.006884,-0.018715
1998-04-28,7.44999981,6.25,6.82,0,35.1753194911455,774.839041110245,0.011904032,0.0130477153924753,0.758236116,0,1,74.47100369521999,4,1085.11,1081.49,1095.94,1086.54,25.44817073,42.64,0.629999809999999,1,0,0.0,52.3946837764484,0.014243745,5.28,4.92,0.026024609446903997,4.7,1590.0,0.746,5.803,99.62,0.000115451,54.9,44.2,52.9,50700.0,12.68193203,31320.0,1008.0,1.59,0.0463457807870703,24.17,4.3534,42.3863,1.8,2.163239318,1832.0,19.93,0.47,0.0075450000000000005,-0.002867,-0.007051000000000001
1998-04-29,7.44000006,6.25,6.83,0,35.4730760610408,774.839041110245,0.011904032,0.0130477153924753,0.8184025229999999,0,1,74.985483858917,3,1094.63,1084.65,1098.24,1085.11,25.67143527,42.64,0.61000006,1,0,0.0,52.838229549896205,0.014234947,5.33,4.93,0.0073024798835312705,4.7,1590.0,0.755,5.812,99.73,0.000115451,54.9,44.2,52.9,34020.0,9.14959041,52080.0,1007.0,1.59,0.0395994555204678,22.78,4.41,42.5333,1.8,2.150981341,1932.0,67.22,0.43,0.008906,-0.004477,0.009929
1998-04-30,7.44999981,6.25,6.72,0,36.0170225811337,774.839041110245,0.0110854,0.0130477153924753,0.994954467,0,1,76.378831279,2,1111.75,1094.63,1116.97,1094.63,26.17113936,42.48,0.72999981,1,0,0.0,53.649880140183896,0.013947848,5.59,4.85,-0.0190805085809388,4.7,1590.0,0.698,5.671,99.71,0.000115451,54.9,44.2,52.9,30660.0,8.107883216,42180.0,1004.0,1.59,0.0326321455483421,21.18,4.4315,42.8663,1.8,2.120744998,2358.0,70.54,0.36,0.008223000000000001,-0.003215,0.02341
1998-05-01,7.34000015,6.25,6.71,0,36.3057650675619,774.839041110245,0.0110854,0.0130477153924753,1.126975107,0,0,77.236298218496,1,1121.0,1111.75,1121.02,1111.75,26.38888889,42.48,0.63000015,1,0,0.0,54.081419686777004,0.01374033,5.46,4.88,-0.0140856264658115,4.7,1590.0,0.654,5.656000000000001,99.32,0.000115451,54.9,44.2,52.9,30660.0,8.158166322000001,53700.0,1001.0,1.59,0.0252294598904671,19.34,4.473,42.8667,1.8,2.067627098,1836.0,141.98,0.33,0.010121,-0.003654,-0.01025
1998-05-04,7.32999992,6.25,6.71,0,36.3294970736319,774.839041110245,0.0110854,0.0130477153924753,1.302199851,0,0,77.043404513707,0,1122.07,1121.0,1130.52,1121.0,26.41407721,42.48,0.61999992,0,0,0.0,54.1181875181411,0.013725178000000001,5.22,4.9,-0.0149664732862797,4.7,1590.0,0.637,5.659,99.24,0.000115451,54.9,44.2,52.9,30660.0,9.136200494,33420.0,1001.0,1.59,0.0289224220950847,20.32,4.476,42.4613,1.8,2.075799083,1567.0,66.8,0.37,0.007997,-0.0050030000000000005,0.009951999999999999
1998-05-05,7.32999992,6.25,6.74,0,36.105935927564296,774.839041110245,0.0110854,0.0130477153924753,1.232212041,0,0,76.507451319924,0,1115.5,1111.16,1122.07,1122.07,26.2594162,42.48,0.589999919999999,0,0,0.0,53.78678228910341,0.013777741000000001,5.22,4.97,0.00268037302815302,4.7,1590.0,0.603,5.712000000000001,98.71,0.000115451,54.9,44.2,52.9,47640.0,9.476119146,30660.0,998.0,1.59,0.0337417612811985,21.46,4.4508,42.5716,1.8,2.106035426,1140.0,75.18,0.46,0.009064000000000001,-0.004562,-0.002597
1998-05-06,7.36000013,6.25,6.71,0,35.7527628758717,774.839041110245,0.0110854,0.0130477153924753,1.136505285,0,0,75.607111033453,0,1104.92,1104.64,1118.39,1115.5,26.01035782,42.48,0.65000013,0,0,0.0,53.2621083860654,0.014085688999999998,5.04,4.99,0.0170274894175714,4.7,1590.0,0.55,5.648,98.8,0.000207294,54.9,44.2,52.9,54000.0,10.39309605,31380.0,1002.0,1.59,0.0393976590322337,22.79,4.4188,42.6643,1.8,2.110938616,1139.0,22.86,0.45,0.008011,-0.005386,0.013267
1998-05-07,7.32999992,6.25,6.72,0,35.4256885477083,774.839041110245,0.0110854,0.0130477153924753,0.957309638,1,0,75.006884175806,0,1095.14,1094.59,1105.58,1104.92,25.78013183,42.48,0.60999992,0,0,0.0,52.7766904896583,0.014128595,5.34,4.97,0.0199765754444889,4.7,1590.0,0.581,5.678,98.89,0.000207294,55.3,40.5,52.2,53820.0,8.77833629,30840.0,1004.0,1.59,0.0424089696433377,23.39,4.3794,42.8507,1.8,2.15670173,1027.0,49.5,0.42,0.010109,-0.007213,-0.015949
1998-05-08,7.34000015,6.25,6.74,0,35.8354875431147,774.839041110245,0.0110854,0.0130477153924753,0.92656378,0,0,76.228810921186,0,1108.14,1094.53,1111.42,1095.14,26.08615819,42.48,0.60000015,0,0,0.0,53.38878707999721,0.013951558000000001,5.47,4.99,-0.0017943868499741,4.3,1590.0,0.590000000000001,5.706,99.05,0.000207294,55.3,40.5,52.2,30660.0,10.69838838,42180.0,1004.0,1.59,0.0299223677457205,20.57,4.4323,42.9462,1.8,2.141174959,1813.0,44.58,0.47,0.008799,-0.00503,-0.014162000000000001
1998-05-11,7.34000015,6.25,6.8,0,35.7762832253259,774.839041110245,0.0110854,0.0130477153924753,0.8885654890000001,0,0,75.97157083933699,0,1106.64,1103.72,1119.13,1108.14,26.05084746,42.48,0.54000015,0,0,0.0,53.3015485458547,0.014255313,5.53,4.99,-0.0023607066365714,4.3,1590.0,0.652,5.767,99.31,0.000207294,55.3,40.5,52.2,52800.0,8.537104497,34680.0,1001.0,1.59,0.0318865082285278,21.05,4.4251,42.8071,1.8,2.139540563,1292.0,58.52,0.38,0.010388,-0.0036969999999999998,-0.00425
1998-05-12,7.40999985,6.25,6.73,1,36.061321171515395,774.839041110245,0.0110854,0.0130477153924753,0.938527917,0,0,76.78616443185899,0,1115.79,1102.78,1115.96,1106.64,26.26624294,42.48,0.67999985,0,0,0.0,53.726942169363205,0.014153335,5.54,4.99,-0.00626917967895115,4.3,1590.0,0.58,5.71,99.39,0.000207294,55.3,40.5,52.2,40620.0,9.774129905,53400.0,993.0,1.59,0.0317072266613988,20.98,4.4651,42.8221,1.8,2.162422119,1403.0,73.57,0.43,0.00812,-0.000661,-0.010066
1998-05-13,7.34000015,6.25,6.71,0,36.1497561565775,774.839041110245,0.0110854,0.0130477153924753,0.975833545,0,0,76.979058136647,0,1118.86,1114.93,1122.22,1115.79,26.33851224,42.48,0.63000015,0,0,0.0,53.8592234746387,0.014172238,5.58,4.98,0.000716895158776396,4.3,1590.0,0.5479999999999999,5.667000000000001,99.59,0.000207294,55.3,40.5,52.2,35820.0,9.313652869,48360.0,987.0,1.59,0.0291568589562775,20.44,4.4775,42.6572,1.8,2.186120875,1436.0,28.42,0.5,0.008925,-0.004504,0.001161
1998-05-14,7.32999992,6.25,6.74,0,36.09085983092729,774.839041110245,0.0110854,0.0148886124937508,1.028062766,0,0,76.593198013874,0,1117.37,1112.43,1124.03,1118.86,26.30343691,42.48,0.589999919999999,0,0,0.00147271768102044,53.772231267432005,0.014104549,5.66,5.03,-0.000676781769848496,4.3,1590.0,0.523,5.683,99.6,0.000207294,55.3,40.5,52.2,31140.0,8.88488951,45120.0,986.0,1.59,0.0256931038928973,19.64,4.4717,42.5712,1.8,2.1918412640000002,1248.0,94.72,0.51,0.007993,-0.006089,-0.024534999999999998
